t_s,red_x_cm,red_y_cm,green_x_cm,green_y_cm,blue_x_cm,blue_y_cm
7.7795,2.065,3.494,0.787,23.455,0.000,0.000
7.8107,2.065,3.494,0.787,23.455,0.000,0.000
7.8469,2.065,3.494,0.787,23.455,0.000,0.000
7.8773,2.065,3.652,0.787,23.612,0.000,0.000
7.9091,2.065,3.652,0.787,23.612,0.000,0.000
7.9391,2.065,3.652,0.787,23.612,0.000,0.000
7.9729,2.065,3.652,0.787,23.612,0.000,0.000
8.0043,2.065,3.652,0.787,23.612,0.000,0.000
8.0401,2.065,3.652,0.787,23.612,0.000,0.000
8.0709,2.065,3.812,0.787,23.612,0.000,0.000
8.1100,2.067,3.652,0.630,23.612,0.000,0.000
8.1408,2.065,3.812,0.787,23.612,0.000,0.000
8.1727,2.065,3.494,0.787,23.455,0.000,0.000
8.2055,2.065,3.652,0.787,23.612,0.000,0.000
8.2412,2.067,3.652,0.630,23.612,0.000,0.000
8.2733,2.067,3.494,0.630,23.455,0.000,0.000
8.3053,2.067,3.652,0.630,23.612,0.000,0.000
8.3390,2.067,3.652,0.630,23.612,0.000,0.000
8.3751,2.067,3.652,0.630,23.612,0.000,0.000
8.4078,2.067,3.652,0.630,23.612,0.000,0.000
8.4383,2.065,3.652,0.787,23.612,0.000,0.000
8.4767,2.067,3.652,0.630,23.612,0.000,0.000
8.5058,2.067,3.652,0.630,23.612,0.000,0.000
8.5483,2.065,3.652,0.787,23.612,0.000,0.000
8.5773,2.067,3.652,0.630,23.612,0.000,0.000
8.6000,2.067,3.652,0.630,23.612,0.000,0.000
8.6408,2.067,3.654,0.630,23.455,0.000,0.000
8.6743,2.065,3.652,0.787,23.612,0.000,0.000
8.7087,2.065,3.654,0.787,23.455,0.000,0.000
8.7374,2.067,3.652,0.630,23.612,0.000,0.000
8.7760,2.067,3.654,0.630,23.455,0.000,0.000
8.8049,2.067,3.652,0.630,23.612,0.000,0.000
8.8388,2.065,3.654,0.787,23.455,0.000,0.000
8.8736,2.067,3.654,0.630,23.455,0.000,0.000
8.9067,2.067,3.652,0.630,23.612,0.000,0.000
8.9399,2.067,3.654,0.630,23.455,0.000,0.000
8.9712,2.067,3.652,0.630,23.612,0.000,0.000
9.0066,2.067,3.652,0.630,23.612,0.000,0.000
9.0405,2.065,3.654,0.787,23.455,0.000,0.000
9.0739,2.067,3.654,0.630,23.455,0.000,0.000
9.1064,2.065,3.654,0.787,23.455,0.000,0.000
9.1415,2.067,3.654,0.630,23.455,0.000,0.000
9.1765,2.067,3.652,0.630,23.612,0.000,0.000
9.2062,2.067,3.654,0.630,23.455,0.000,0.000
9.2443,2.067,3.494,0.630,23.455,0.000,0.000
9.2716,2.067,3.494,0.630,23.455,0.000,0.000
9.2958,2.067,3.494,0.630,23.455,0.000,0.000
9.3413,2.065,3.494,0.787,23.455,0.000,0.000
9.3749,2.067,3.494,0.630,23.455,0.000,0.000
9.4065,2.067,3.494,0.630,23.455,0.000,0.000
9.4403,2.067,3.494,0.630,23.455,0.000,0.000
9.4725,2.067,3.494,0.630,23.455,0.000,0.000
9.5074,2.067,3.494,0.630,23.455,0.000,0.000
9.5376,2.067,3.654,0.630,23.455,0.000,0.000
9.5738,2.065,3.494,0.787,23.455,0.000,0.000
9.6125,2.067,3.494,0.630,23.455,0.000,0.000
9.6397,2.067,3.492,0.630,23.612,0.000,0.000
9.6638,2.067,3.492,0.630,23.612,0.000,0.000
9.7079,2.067,3.492,0.630,23.612,0.000,0.000
9.7467,2.067,3.494,0.630,23.455,0.000,0.000
9.7810,2.067,3.494,0.630,23.455,0.000,0.000
9.8151,2.067,3.494,0.630,23.455,0.000,0.000
9.8476,2.067,3.494,0.630,23.455,0.000,0.000
9.8802,2.067,3.492,0.630,23.612,0.000,0.000
9.9135,2.067,3.492,0.630,23.612,0.000,0.000
9.9463,2.067,3.494,0.630,23.455,0.000,0.000
9.9813,2.067,3.492,0.630,23.612,0.000,0.000
10.0143,2.067,3.494,0.630,23.455,0.000,0.000
10.0474,2.067,3.494,0.630,23.455,0.000,0.000
10.0819,2.067,3.492,0.630,23.612,0.000,0.000
10.1108,2.067,3.492,0.630,23.612,0.000,0.000
10.1404,2.067,3.492,0.630,23.612,0.000,0.000
10.1778,2.067,3.494,0.630,23.455,0.000,0.000
10.2126,2.067,3.492,0.630,23.612,0.000,0.000
10.2491,2.067,3.494,0.630,23.455,0.000,0.000
10.2814,2.067,3.494,0.630,23.455,0.000,0.000
10.3114,2.067,3.492,0.630,23.612,0.000,0.000
10.3426,2.067,3.494,0.630,23.455,0.000,0.000
10.3752,2.067,3.494,0.630,23.455,0.000,0.000
10.4095,2.067,3.492,0.630,23.612,0.000,0.000
10.4406,2.067,3.494,0.630,23.455,0.000,0.000
10.4743,2.067,3.494,0.630,23.455,0.000,0.000
10.5060,2.067,3.492,0.630,23.612,0.000,0.000
10.5403,2.067,3.494,0.630,23.455,0.000,0.000
10.5743,2.067,3.492,0.630,23.612,0.000,0.000
10.6120,2.067,3.494,0.630,23.455,0.000,0.000
10.6405,2.067,3.492,0.630,23.612,0.000,0.000
10.6637,2.067,3.492,0.630,23.612,0.000,0.000
10.7075,2.067,3.492,0.630,23.612,0.000,0.000
10.7426,2.067,3.494,0.630,23.455,0.000,0.000
10.7765,2.067,3.494,0.630,23.455,0.000,0.000
10.8073,2.067,3.494,0.630,23.455,0.000,0.000
