Time,Angular velocity
20.85,0.498774
20.8667,0.536446
20.8833,0.543378
20.9,0.56439
20.9167,0.5735
20.9333,0.584699
20.95,0.598134
20.9667,0.608515
20.9833,0.598131
21,0.587665
21.0167,0.608157
21.0333,0.612247
21.05,0.648183
21.0667,0.652255
21.0833,0.640261
21.1,0.645018
21.1167,0.665119
21.1333,0.660545
21.15,0.649023
21.1667,0.647546
21.1833,0.679762
21.2,0.641319
21.2167,0.666099
21.2333,0.656694
21.25,0.655069
21.2667,0.6549
21.2833,0.648951
21.3,0.64598
21.3167,0.648711
21.3333,0.642931
21.35,0.632072
21.3667,0.628557
21.3833,0.627127
21.4,0.62545
21.4167,0.61152
21.4333,0.614651
21.45,0.620471
21.4667,0.603449
21.4833,0.590019
21.5,0.585834
21.5167,0.579627
21.5333,0.576637
21.55,0.558463
21.5667,0.557201
21.5833,0.548738
21.6,0.543798
21.6167,0.540429
21.6333,0.527927
21.65,0.50159
21.6667,0.490565
21.6833,0.495236
21.7,0.48265
21.7167,0.477609
21.7333,0.468229
21.75,0.471802
21.7667,0.462162
21.7833,0.457502
21.8,0.447947
21.8167,0.451665
21.8333,0.443709
21.85,0.439416
21.8667,0.422821
21.8833,0.417743
21.9,0.413371
21.9167,0.457995
21.9333,0.447591
21.95,0.420622
21.9667,0.408252
21.9833,0.410487
22,0.404263
22.0167,0.399038
22.0333,0.390799
22.05,0.431906
22.0667,0.425679
22.0833,0.418531
22.1,0.412726
22.1167,0.404986
22.1333,0.417901
22.15,0.410939
22.1667,0.410894
22.1833,0.405006
22.2,0.414806
22.2167,0.416871
22.2333,0.418985
22.25,0.438552
22.2667,0.433015
22.2833,0.426046
22.3,0.421912
22.3167,0.431615
22.3333,0.428676
22.35,0.42498
22.3667,0.433884
22.3833,0.440304
22.4,0.437881
22.4167,0.445804
22.4333,0.447502
22.45,0.447134
22.4667,0.448161
22.4833,0.449318
22.5,0.449185
22.5167,0.455196
22.5333,0.458219
22.55,0.448913
22.5667,0.451986
22.5833,0.461188
22.6,0.458543
22.6167,0.458168
22.6333,0.460409
22.65,0.463808
22.6667,0.46615
22.6833,0.45452
22.7,0.452893
22.7167,0.453416
22.7333,0.465318
22.75,0.458811
22.7667,0.462402
22.7833,0.47113
22.8,0.47263
22.8167,0.482999
22.8333,0.497077
22.85,0.506127
22.8667,0.500578
22.8833,0.451579
22.9,0.452781
22.9167,0.456194
22.9333,0.452442
22.95,0.456452
22.9667,0.462361
22.9833,0.458657
23,0.47282
23.0167,0.456668
23.0333,0.449624
23.05,0.451893
23.0667,0.458772
23.0833,0.466047
23.1,0.466464
23.1167,0.457652
23.1333,0.449622
23.15,0.452692
23.1667,0.459065
23.1833,0.458253
23.2,0.458602
23.2167,0.458502
23.2333,0.456478
23.25,0.461263
23.2667,0.46512
23.2833,0.466895
23.3,0.456876
23.3167,0.440589
23.3333,0.421959
23.35,0.42022
23.3667,0.417302
23.3833,0.421057
23.4,0.432078
23.4167,0.43845
23.4333,0.44715
23.45,0.452935
23.4667,0.454474
23.4833,0.459066
23.5,0.436441
23.5167,0.442451
23.5333,0.444454
23.55,0.443231
23.5667,0.438195
23.5833,0.431036
23.6,0.426512
23.6167,0.449427
23.6333,0.447797
23.65,0.442188
23.6667,0.438411
23.6833,0.436632
23.7,0.442823
23.7167,0.441398
23.7333,0.44191
23.75,0.447332
23.7667,0.447805
23.7833,0.46191
23.8,0.4767
23.8167,0.496258
23.8333,0.502345
23.85,0.507753
23.8667,0.527652
23.8833,0.532479
23.9,0.530959
23.9167,0.529915
23.9333,0.520893
23.95,0.515436
23.9667,0.513993
23.9833,0.514003
24,0.504228
24.0167,0.520558
24.0333,0.517588
24.05,0.511218
24.0667,0.514202
24.0833,0.523667
24.1,0.526621
24.1167,0.531981
24.1333,0.538988
