time_s,red_x_cm,red_y_cm,green_x_cm,green_y_cm,blue_x_cm,blue_y_cm
320.1913,0.364,43.497,0.000,23.500,0.000,0.000
320.2574,0.207,43.496,-0.157,23.499,0.000,0.000
320.3042,0.207,43.496,-0.157,23.499,0.000,0.000
320.3558,0.210,43.496,-0.157,23.499,0.000,0.000
320.4136,0.210,43.496,-0.157,23.499,0.000,0.000
320.4828,0.210,43.496,-0.157,23.499,0.000,0.000
320.5604,0.210,43.496,-0.157,23.499,0.000,0.000
320.6118,0.210,43.496,-0.157,23.499,0.000,0.000
320.6810,0.210,43.496,-0.157,23.499,0.000,0.000
320.7320,0.210,43.496,-0.157,23.499,0.000,0.000
320.7814,0.210,43.496,-0.157,23.499,0.000,0.000
320.8293,0.367,43.497,0.000,23.500,0.000,0.000
320.8793,0.364,43.497,0.000,23.500,0.000,0.000
320.9466,0.364,43.497,0.000,23.500,0.000,0.000
320.9931,0.364,43.497,0.000,23.500,0.000,0.000
321.0396,0.367,43.497,0.000,23.500,0.000,0.000
321.0822,0.520,43.496,0.157,23.499,0.000,0.000
321.1504,0.520,43.496,0.157,23.499,0.000,0.000
321.2160,0.520,43.496,0.157,23.499,0.000,0.000
321.2599,0.545,43.493,0.000,23.500,0.000,0.000
321.3065,0.545,43.493,0.000,23.500,0.000,0.000
321.3520,0.545,43.493,0.000,23.500,0.000,0.000
321.3979,0.545,43.493,0.000,23.500,0.000,0.000
321.4509,0.545,43.493,0.000,23.500,0.000,0.000
321.4973,0.545,43.493,0.000,23.500,0.000,0.000
321.5421,0.545,43.493,0.000,23.500,0.000,0.000
321.5913,0.364,43.497,0.000,23.500,0.000,0.000
321.6343,0.367,43.497,0.000,23.500,0.000,0.000
321.6798,0.367,43.497,0.000,23.500,0.000,0.000
321.7267,0.211,43.496,-0.156,23.499,0.000,0.000
321.7751,0.211,43.496,-0.156,23.499,0.000,0.000
321.8188,0.210,43.496,-0.157,23.499,0.000,0.000
321.8645,0.210,43.496,-0.157,23.499,0.000,0.000
321.9320,0.210,43.496,-0.157,23.499,0.000,0.000
321.9990,0.183,43.499,0.000,23.500,0.000,0.000
322.0467,0.183,43.499,0.000,23.500,0.000,0.000
322.1105,0.183,43.499,0.000,23.500,0.000,0.000
322.1576,0.183,43.499,0.000,23.500,0.000,0.000
322.2271,0.183,43.499,0.000,23.500,0.000,0.000
322.2742,0.367,43.497,0.000,23.500,0.000,0.000
322.3169,0.367,43.497,0.000,23.500,0.000,0.000
322.3628,0.364,43.497,0.000,23.500,0.000,0.000
322.4283,0.360,43.497,0.000,23.500,0.000,0.000
322.4963,0.360,43.497,0.000,23.500,0.000,0.000
322.5630,0.518,43.496,0.158,23.499,0.000,0.000
322.6106,0.518,43.496,0.158,23.499,0.000,0.000
322.6583,0.518,43.496,0.158,23.499,0.000,0.000
322.7240,0.518,43.496,0.158,23.499,0.000,0.000
322.7916,0.519,43.496,0.156,23.499,0.000,0.000
322.8452,0.545,43.493,0.000,23.500,0.000,0.000
322.8944,0.550,43.492,0.000,23.500,0.000,0.000
322.9644,0.550,43.492,0.000,23.500,0.000,0.000
323.0302,0.550,43.492,0.000,23.500,0.000,0.000
323.0764,0.550,43.492,0.000,23.500,0.000,0.000
323.1220,0.367,43.497,0.000,23.500,0.000,0.000
323.1655,0.367,43.497,0.000,23.500,0.000,0.000
323.2329,0.367,43.497,0.000,23.500,0.000,0.000
323.2991,0.211,43.496,-0.156,23.499,0.000,0.000
323.3436,0.211,43.496,-0.156,23.499,0.000,0.000
323.3929,0.211,43.496,-0.156,23.499,0.000,0.000
323.4625,0.210,43.496,-0.157,23.499,0.000,0.000
323.5301,0.206,43.496,-0.158,23.499,0.000,0.000
323.5977,0.210,43.496,-0.157,23.499,0.000,0.000
323.6432,0.182,43.499,0.000,23.500,0.000,0.000
323.6911,0.182,43.499,0.000,23.500,0.000,0.000
323.7347,0.182,43.499,0.000,23.500,0.000,0.000
323.7997,0.182,43.499,0.000,23.500,0.000,0.000
323.8654,0.364,43.497,0.000,23.500,0.000,0.000
323.9129,0.364,43.497,0.000,23.500,0.000,0.000
323.9585,0.364,43.497,0.000,23.500,0.000,0.000
324.0246,0.364,43.497,0.000,23.500,0.000,0.000
324.0694,0.364,43.497,0.000,23.500,0.000,0.000
324.1355,0.519,43.496,0.156,23.499,0.000,0.000
324.1816,0.520,43.496,0.157,23.499,0.000,0.000
324.2242,0.520,43.496,0.157,23.499,0.000,0.000
324.2916,0.520,43.496,0.157,23.499,0.000,0.000
324.3581,0.520,43.496,0.157,23.499,0.000,0.000
324.4021,0.524,43.496,0.157,23.499,0.000,0.000
324.4460,0.521,43.496,0.158,23.499,0.000,0.000
324.4935,0.521,43.496,0.158,23.499,0.000,0.000
324.5420,0.550,43.492,0.000,23.500,0.000,0.000
324.5893,0.550,43.492,0.000,23.500,0.000,0.000
324.6317,0.367,43.497,0.000,23.500,0.000,0.000
324.6752,0.367,43.497,0.000,23.500,0.000,0.000
324.7189,0.364,43.497,0.000,23.500,0.000,0.000
324.7665,0.210,43.496,-0.157,23.499,0.000,0.000
324.8444,0.207,43.496,-0.157,23.499,0.000,0.000
324.8972,0.207,43.496,-0.157,23.499,0.000,0.000
324.9478,0.207,43.496,-0.157,23.499,0.000,0.000
324.9964,0.207,43.496,-0.157,23.499,0.000,0.000
325.0653,0.215,43.496,-0.156,23.499,0.000,0.000
325.1169,0.210,43.496,-0.157,23.499,0.000,0.000
325.1678,0.210,43.496,-0.157,23.499,0.000,0.000
325.2332,0.210,43.496,-0.157,23.499,0.000,0.000
325.2994,0.183,43.499,0.000,23.500,0.000,0.000
325.3674,0.364,43.497,0.000,23.500,0.000,0.000
325.4130,0.367,43.497,0.000,23.500,0.000,0.000
325.4656,0.394,43.492,-0.157,23.499,0.000,0.000
325.5153,0.389,43.492,-0.157,23.499,0.000,0.000
325.5624,0.383,43.492,-0.158,23.499,0.000,0.000
325.6300,0.540,43.493,0.000,23.500,0.000,0.000
325.6960,0.540,43.493,0.000,23.500,0.000,0.000
325.7452,0.540,43.493,0.000,23.500,0.000,0.000
325.7905,0.540,43.493,0.000,23.500,0.000,0.000
325.8326,0.540,43.493,0.000,23.500,0.000,0.000
325.8980,0.545,43.493,0.000,23.500,0.000,0.000
325.9633,0.545,43.493,0.000,23.500,0.000,0.000
326.0302,0.521,43.496,0.158,23.499,0.000,0.000
326.0753,0.520,43.496,0.157,23.499,0.000,0.000
326.1260,0.545,43.493,0.000,23.500,0.000,0.000
326.1693,0.364,43.497,0.000,23.500,0.000,0.000
326.2141,0.364,43.497,0.000,23.500,0.000,0.000
326.2599,0.364,43.497,0.000,23.500,0.000,0.000
326.3064,0.210,43.496,-0.157,23.499,0.000,0.000
326.3511,0.183,43.499,0.000,23.500,0.000,0.000
326.3943,0.183,43.499,0.000,23.500,0.000,0.000
326.4605,0.183,43.499,0.000,23.500,0.000,0.000
326.5290,0.183,43.499,0.000,23.500,0.000,0.000
326.5793,0.183,43.499,0.000,23.500,0.000,0.000
326.6255,0.183,43.499,0.000,23.500,0.000,0.000
326.6675,0.183,43.499,0.000,23.500,0.000,0.000
326.7098,0.183,43.499,0.000,23.500,0.000,0.000
326.7756,0.182,43.499,0.000,23.500,0.000,0.000
326.8195,0.367,43.497,0.000,23.500,0.000,0.000
326.8628,0.367,43.497,0.000,23.500,0.000,0.000
326.9075,0.367,43.497,0.000,23.500,0.000,0.000
326.9504,0.367,43.497,0.000,23.500,0.000,0.000
326.9964,0.364,43.497,0.000,23.500,0.000,0.000
327.0488,0.520,43.496,0.157,23.499,0.000,0.000
327.1001,0.545,43.493,0.000,23.500,0.000,0.000
327.1603,0.545,43.493,0.000,23.500,0.000,0.000
327.2291,0.545,43.493,0.000,23.500,0.000,0.000
327.3007,0.545,43.493,0.000,23.500,0.000,0.000
327.3524,0.545,43.493,0.000,23.500,0.000,0.000
327.4047,0.545,43.493,0.000,23.500,0.000,0.000
327.4536,0.545,43.493,0.000,23.500,0.000,0.000
327.4952,0.545,43.493,0.000,23.500,0.000,0.000
327.5620,0.545,43.493,0.000,23.500,0.000,0.000
327.6075,0.364,43.497,0.000,23.500,0.000,0.000
327.6527,0.367,43.497,0.000,23.500,0.000,0.000
327.6967,0.367,43.497,0.000,23.500,0.000,0.000
327.7434,0.211,43.496,-0.156,23.499,0.000,0.000
327.7864,0.183,43.499,0.000,23.500,0.000,0.000
327.8501,0.183,43.499,0.000,23.500,0.000,0.000
327.8942,0.185,43.499,0.000,23.500,0.000,0.000
327.9415,0.183,43.499,0.000,23.500,0.000,0.000
327.9839,0.183,43.499,0.000,23.500,0.000,0.000
328.0279,0.183,43.499,0.000,23.500,0.000,0.000
328.0945,0.183,43.499,0.000,23.500,0.000,0.000
328.1445,0.183,43.499,0.000,23.500,0.000,0.000
328.1955,0.183,43.499,0.000,23.500,0.000,0.000
328.2449,0.367,43.497,0.000,23.500,0.000,0.000
328.2954,0.367,43.497,0.000,23.500,0.000,0.000
328.3448,0.364,43.497,0.000,23.500,0.000,0.000
328.3884,0.364,43.497,0.000,23.500,0.000,0.000
328.4313,0.364,43.497,0.000,23.500,0.000,0.000
328.4761,0.521,43.496,0.158,23.499,0.000,0.000
328.5181,0.521,43.496,0.158,23.499,0.000,0.000
328.5617,0.518,43.496,0.158,23.499,0.000,0.000
328.6105,0.540,43.493,0.000,23.500,0.000,0.000
328.6536,0.540,43.493,0.000,23.500,0.000,0.000
328.7010,0.545,43.493,0.000,23.500,0.000,0.000
328.7469,0.545,43.493,0.000,23.500,0.000,0.000
328.7952,0.545,43.493,0.000,23.500,0.000,0.000
328.8457,0.545,43.493,0.000,23.500,0.000,0.000
328.8930,0.545,43.493,0.000,23.500,0.000,0.000
328.9607,0.364,43.497,0.000,23.500,0.000,0.000
329.0126,0.364,43.497,0.000,23.500,0.000,0.000
329.0666,0.364,43.497,0.000,23.500,0.000,0.000
329.1427,0.207,43.496,-0.157,23.499,0.000,0.000
329.1985,0.207,43.496,-0.157,23.499,0.000,0.000
329.2471,0.207,43.496,-0.157,23.499,0.000,0.000
329.2977,0.207,43.496,-0.157,23.499,0.000,0.000
329.3482,0.182,43.499,0.000,23.500,0.000,0.000
329.4171,0.183,43.499,0.000,23.500,0.000,0.000
329.4618,0.183,43.499,0.000,23.500,0.000,0.000
329.5050,0.183,43.499,0.000,23.500,0.000,0.000
329.5700,0.183,43.499,0.000,23.500,0.000,0.000
329.6365,0.183,43.499,0.000,23.500,0.000,0.000
329.6850,0.367,43.497,0.000,23.500,0.000,0.000
329.7291,0.367,43.497,0.000,23.500,0.000,0.000
329.7967,0.370,43.497,0.000,23.500,0.000,0.000
329.8648,0.367,43.497,0.000,23.500,0.000,0.000
329.9306,0.367,43.497,0.000,23.500,0.000,0.000
329.9762,0.524,43.496,0.157,23.499,0.000,0.000
330.0209,0.524,43.496,0.157,23.499,0.000,0.000
330.0667,0.524,43.496,0.157,23.499,0.000,0.000
330.1335,0.524,43.496,0.157,23.499,0.000,0.000
330.1786,0.520,43.496,0.157,23.499,0.000,0.000
330.2221,0.545,43.493,0.000,23.500,0.000,0.000
330.2671,0.545,43.493,0.000,23.500,0.000,0.000
330.3360,0.545,43.493,0.000,23.500,0.000,0.000
330.3787,0.545,43.493,0.000,23.500,0.000,0.000
330.4458,0.545,43.493,0.000,23.500,0.000,0.000
330.5135,0.364,43.497,0.000,23.500,0.000,0.000
330.5622,0.364,43.497,0.000,23.500,0.000,0.000
330.6155,0.364,43.497,0.000,23.500,0.000,0.000
330.6650,0.211,43.496,-0.156,23.499,0.000,0.000
330.7190,0.207,43.496,-0.157,23.499,0.000,0.000
330.7631,0.208,43.496,-0.156,23.499,0.000,0.000
330.8319,0.208,43.496,-0.156,23.499,0.000,0.000
330.8789,0.207,43.496,-0.157,23.499,0.000,0.000
330.9268,0.211,43.496,-0.156,23.499,0.000,0.000
330.9948,0.182,43.499,0.000,23.500,0.000,0.000
331.0633,0.183,43.499,0.000,23.500,0.000,0.000
331.1078,0.183,43.499,0.000,23.500,0.000,0.000
331.1528,0.183,43.499,0.000,23.500,0.000,0.000
331.2024,0.367,43.497,0.000,23.500,0.000,0.000
331.2792,0.367,43.497,0.000,23.500,0.000,0.000
331.3304,0.364,43.497,0.000,23.500,0.000,0.000
331.3994,0.364,43.497,0.000,23.500,0.000,0.000
331.4448,0.364,43.497,0.000,23.500,0.000,0.000
331.5131,0.545,43.493,0.000,23.500,0.000,0.000
331.5566,0.550,43.492,0.000,23.500,0.000,0.000
331.6008,0.550,43.492,0.000,23.500,0.000,0.000
331.6675,0.550,43.492,0.000,23.500,0.000,0.000
331.7134,0.550,43.492,0.000,23.500,0.000,0.000
331.7590,0.550,43.492,0.000,23.500,0.000,0.000
331.8030,0.545,43.493,0.000,23.500,0.000,0.000
331.8692,0.520,43.496,0.157,23.499,0.000,0.000
331.9358,0.545,43.493,0.000,23.500,0.000,0.000
331.9837,0.545,43.493,0.000,23.500,0.000,0.000
332.0301,0.364,43.497,0.000,23.500,0.000,0.000
332.0952,0.364,43.497,0.000,23.500,0.000,0.000
332.1630,0.364,43.497,0.000,23.500,0.000,0.000
332.2108,0.207,43.496,-0.157,23.499,0.000,0.000
332.2604,0.182,43.499,0.000,23.500,0.000,0.000
332.3028,0.182,43.499,0.000,23.500,0.000,0.000
332.3719,0.182,43.499,0.000,23.500,0.000,0.000
332.4376,0.182,43.499,0.000,23.500,0.000,0.000
332.5043,0.182,43.499,0.000,23.500,0.000,0.000
332.5686,0.182,43.499,0.000,23.500,0.000,0.000
332.6161,0.182,43.499,0.000,23.500,0.000,0.000
332.6620,0.182,43.499,0.000,23.500,0.000,0.000
332.7294,0.183,43.499,0.000,23.500,0.000,0.000
332.7722,0.394,43.492,-0.157,23.499,0.000,0.000
332.8377,0.394,43.492,-0.157,23.499,0.000,0.000
332.8810,0.394,43.492,-0.157,23.499,0.000,0.000
332.9486,0.394,43.492,-0.157,23.499,0.000,0.000
332.9965,0.394,43.492,-0.157,23.499,0.000,0.000
333.0647,0.550,43.492,0.000,23.500,0.000,0.000
333.1332,0.550,43.492,0.000,23.500,0.000,0.000
333.1791,0.550,43.492,0.000,23.500,0.000,0.000
333.2341,0.550,43.492,0.000,23.500,0.000,0.000
333.2851,0.524,43.496,0.157,23.499,0.000,0.000
333.3371,0.524,43.496,0.157,23.499,0.000,0.000
333.3894,0.524,43.496,0.157,23.499,0.000,0.000
333.4416,0.524,43.496,0.157,23.499,0.000,0.000
333.4891,0.524,43.496,0.157,23.499,0.000,0.000
333.5508,0.524,43.496,0.157,23.499,0.000,0.000
333.5973,0.340,43.499,0.157,23.499,0.000,0.000
333.6646,0.338,43.499,0.158,23.499,0.000,0.000
333.7086,0.338,43.499,0.158,23.499,0.000,0.000
333.7519,0.182,43.499,0.000,23.500,0.000,0.000
333.7973,0.182,43.499,0.000,23.500,0.000,0.000
333.8640,0.183,43.499,0.000,23.500,0.000,0.000
333.9299,0.183,43.499,0.000,23.500,0.000,0.000
333.9761,0.183,43.499,0.000,23.500,0.000,0.000
334.0234,0.183,43.499,0.000,23.500,0.000,0.000
334.0706,0.210,43.496,-0.157,23.499,0.000,0.000
334.1159,0.210,43.496,-0.157,23.499,0.000,0.000
334.1856,0.207,43.496,-0.157,23.499,0.000,0.000
334.2281,0.207,43.496,-0.157,23.499,0.000,0.000
334.2726,0.383,43.492,-0.158,23.499,0.000,0.000
334.3193,0.394,43.492,-0.157,23.499,0.000,0.000
334.3636,0.394,43.492,-0.157,23.499,0.000,0.000
334.4284,0.394,43.492,-0.157,23.499,0.000,0.000
334.4724,0.394,43.492,-0.157,23.499,0.000,0.000
334.5375,0.550,43.492,0.000,23.500,0.000,0.000
334.6046,0.524,43.496,0.157,23.499,0.000,0.000
334.6483,0.524,43.496,0.157,23.499,0.000,0.000
334.6951,0.524,43.496,0.157,23.499,0.000,0.000
334.7399,0.521,43.496,0.158,23.499,0.000,0.000
334.7846,0.523,43.496,0.156,23.499,0.000,0.000
334.8507,0.519,43.496,0.156,23.499,0.000,0.000
334.9170,0.523,43.496,0.156,23.499,0.000,0.000
334.9661,0.524,43.496,0.157,23.499,0.000,0.000
335.0330,0.524,43.496,0.157,23.499,0.000,0.000
335.0814,0.340,43.499,0.157,23.499,0.000,0.000
335.1478,0.340,43.499,0.157,23.499,0.000,0.000
335.2124,0.340,43.499,0.157,23.499,0.000,0.000
335.2702,0.183,43.499,0.000,23.500,0.000,0.000
335.3142,0.183,43.499,0.000,23.500,0.000,0.000
335.3571,0.211,43.496,-0.156,23.499,0.000,0.000
335.4065,0.207,43.496,-0.157,23.499,0.000,0.000
335.4657,0.207,43.496,-0.157,23.499,0.000,0.000
335.5170,0.207,43.496,-0.157,23.499,0.000,0.000
335.5675,0.207,43.496,-0.157,23.499,0.000,0.000
335.6334,0.207,43.496,-0.157,23.499,0.000,0.000
335.6773,0.203,43.496,-0.158,23.499,0.000,0.000
335.7250,0.203,43.496,-0.158,23.499,0.000,0.000
335.7762,0.383,43.492,-0.158,23.499,0.000,0.000
335.8203,0.383,43.492,-0.158,23.499,0.000,0.000
335.8723,0.388,43.492,-0.158,23.499,0.000,0.000
335.9354,0.388,43.492,-0.158,23.499,0.000,0.000
335.9806,0.388,43.492,-0.158,23.499,0.000,0.000
336.0506,0.545,43.493,0.000,23.500,0.000,0.000
336.1182,0.545,43.493,0.000,23.500,0.000,0.000
336.1639,0.545,43.493,0.000,23.500,0.000,0.000
336.2095,0.545,43.493,0.000,23.500,0.000,0.000
336.2535,0.550,43.492,0.000,23.500,0.000,0.000
336.2984,0.550,43.492,0.000,23.500,0.000,0.000
336.3430,0.550,43.492,0.000,23.500,0.000,0.000
336.3881,0.550,43.492,0.000,23.500,0.000,0.000
336.4325,0.550,43.492,0.000,23.500,0.000,0.000
336.4769,0.524,43.496,0.157,23.499,0.000,0.000
336.5208,0.340,43.499,0.157,23.499,0.000,0.000
336.5642,0.340,43.499,0.157,23.499,0.000,0.000
336.6109,0.340,43.499,0.157,23.499,0.000,0.000
336.6537,0.183,43.499,0.000,23.500,0.000,0.000
336.6985,0.182,43.499,0.000,23.500,0.000,0.000
336.7446,0.182,43.499,0.000,23.500,0.000,0.000
336.7910,0.182,43.499,0.000,23.500,0.000,0.000
336.8354,0.182,43.499,0.000,23.500,0.000,0.000
336.8802,0.183,43.499,0.000,23.500,0.000,0.000
336.9483,0.182,43.499,0.000,23.500,0.000,0.000
336.9969,0.183,43.499,0.000,23.500,0.000,0.000
337.0435,0.183,43.499,0.000,23.500,0.000,0.000
337.0894,0.183,43.499,0.000,23.500,0.000,0.000
337.1312,0.394,43.492,-0.157,23.499,0.000,0.000
337.1773,0.399,43.492,-0.157,23.499,0.000,0.000
337.2188,0.388,43.492,-0.158,23.499,0.000,0.000
337.2862,0.388,43.492,-0.158,23.499,0.000,0.000
337.3325,0.394,43.492,-0.157,23.499,0.000,0.000
337.3784,0.550,43.492,0.000,23.500,0.000,0.000
337.4553,0.550,43.492,0.000,23.500,0.000,0.000
337.5086,0.550,43.492,0.000,23.500,0.000,0.000
337.5666,0.550,43.492,0.000,23.500,0.000,0.000
337.6334,0.550,43.492,0.000,23.500,0.000,0.000
337.6821,0.550,43.492,0.000,23.500,0.000,0.000
337.7500,0.550,43.492,0.000,23.500,0.000,0.000
337.7969,0.550,43.492,0.000,23.500,0.000,0.000
337.8402,0.550,43.492,0.000,23.500,0.000,0.000
337.8848,0.524,43.496,0.157,23.499,0.000,0.000
337.9311,0.340,43.499,0.157,23.499,0.000,0.000
337.9746,0.338,43.499,0.158,23.499,0.000,0.000
338.0228,0.338,43.499,0.158,23.499,0.000,0.000
338.0898,0.182,43.499,0.000,23.500,0.000,0.000
338.1551,0.182,43.499,0.000,23.500,0.000,0.000
338.1980,0.182,43.499,0.000,23.500,0.000,0.000
338.2428,0.182,43.499,0.000,23.500,0.000,0.000
338.2860,0.182,43.499,0.000,23.500,0.000,0.000
338.3521,0.182,43.499,0.000,23.500,0.000,0.000
338.3957,0.182,43.499,0.000,23.500,0.000,0.000
338.4414,0.180,43.499,0.000,23.500,0.000,0.000
338.5075,0.182,43.499,0.000,23.500,0.000,0.000
338.5524,0.182,43.499,0.000,23.500,0.000,0.000
338.5979,0.364,43.497,0.000,23.500,0.000,0.000
338.6472,0.364,43.497,0.000,23.500,0.000,0.000
338.6947,0.389,43.492,-0.157,23.499,0.000,0.000
338.7386,0.389,43.492,-0.157,23.499,0.000,0.000
338.7829,0.389,43.492,-0.157,23.499,0.000,0.000
338.8293,0.545,43.493,0.000,23.500,0.000,0.000
338.8720,0.555,43.492,0.000,23.500,0.000,0.000
338.9223,0.555,43.492,0.000,23.500,0.000,0.000
338.9647,0.555,43.492,0.000,23.500,0.000,0.000
339.0067,0.524,43.496,0.157,23.499,0.000,0.000
339.0732,0.524,43.496,0.157,23.499,0.000,0.000
339.1412,0.524,43.496,0.157,23.499,0.000,0.000
339.2069,0.524,43.496,0.157,23.499,0.000,0.000
339.2755,0.520,43.496,0.157,23.499,0.000,0.000
339.3194,0.520,43.496,0.157,23.499,0.000,0.000
339.3646,0.338,43.499,0.157,23.499,0.000,0.000
339.4171,0.338,43.499,0.157,23.499,0.000,0.000
339.4704,0.338,43.499,0.157,23.499,0.000,0.000
339.5462,0.182,43.499,0.000,23.500,0.000,0.000
339.6115,0.182,43.499,0.000,23.500,0.000,0.000
339.6810,0.183,43.499,0.000,23.500,0.000,0.000
339.7268,0.182,43.499,0.000,23.500,0.000,0.000
339.7740,0.183,43.499,0.000,23.500,0.000,0.000
339.8375,0.211,43.496,-0.156,23.499,0.000,0.000
339.8807,0.211,43.496,-0.156,23.499,0.000,0.000
339.9242,0.210,43.496,-0.157,23.499,0.000,0.000
339.9675,0.210,43.496,-0.157,23.499,0.000,0.000
340.0326,0.210,43.496,-0.157,23.499,0.000,0.000
340.0975,0.388,43.492,-0.158,23.499,0.000,0.000
340.1420,0.389,43.492,-0.157,23.499,0.000,0.000
340.1888,0.389,43.492,-0.157,23.499,0.000,0.000
340.2565,0.389,43.492,-0.157,23.499,0.000,0.000
340.3225,0.389,43.492,-0.157,23.499,0.000,0.000
340.3668,0.545,43.493,0.000,23.500,0.000,0.000
340.4140,0.545,43.493,0.000,23.500,0.000,0.000
340.4804,0.545,43.493,0.000,23.500,0.000,0.000
340.5231,0.545,43.493,0.000,23.500,0.000,0.000
340.5661,0.545,43.493,0.000,23.500,0.000,0.000
340.6329,0.540,43.493,0.000,23.500,0.000,0.000
340.6780,0.540,43.493,0.000,23.500,0.000,0.000
340.7216,0.540,43.493,0.000,23.500,0.000,0.000
340.7874,0.545,43.493,0.000,23.500,0.000,0.000
340.8581,0.545,43.493,0.000,23.500,0.000,0.000
340.9144,0.367,43.497,0.000,23.500,0.000,0.000
340.9638,0.340,43.499,0.157,23.499,0.000,0.000
341.0323,0.340,43.499,0.157,23.499,0.000,0.000
341.0972,0.183,43.499,0.000,23.500,0.000,0.000
341.1442,0.185,43.499,0.000,23.500,0.000,0.000
341.1899,0.183,43.499,0.000,23.500,0.000,0.000
341.2343,0.183,43.499,0.000,23.500,0.000,0.000
341.2992,0.183,43.499,0.000,23.500,0.000,0.000
341.3655,0.183,43.499,0.000,23.500,0.000,0.000
341.4188,0.183,43.499,0.000,23.500,0.000,0.000
341.4694,0.183,43.499,0.000,23.500,0.000,0.000
341.5393,0.183,43.499,0.000,23.500,0.000,0.000
341.5870,0.183,43.499,0.000,23.500,0.000,0.000
341.6353,0.364,43.497,0.000,23.500,0.000,0.000
341.7081,0.367,43.497,0.000,23.500,0.000,0.000
341.7848,0.389,43.492,-0.157,23.499,0.000,0.000
341.8527,0.389,43.492,-0.157,23.499,0.000,0.000
341.8977,0.389,43.492,-0.157,23.499,0.000,0.000
341.9404,0.545,43.493,0.000,23.500,0.000,0.000
342.0066,0.545,43.493,0.000,23.500,0.000,0.000
342.0498,0.545,43.493,0.000,23.500,0.000,0.000
342.1168,0.545,43.493,0.000,23.500,0.000,0.000
342.1639,0.545,43.493,0.000,23.500,0.000,0.000
342.2083,0.545,43.493,0.000,23.500,0.000,0.000
342.2754,0.545,43.493,0.000,23.500,0.000,0.000
342.3416,0.545,43.493,0.000,23.500,0.000,0.000
342.3868,0.545,43.493,0.000,23.500,0.000,0.000
342.4333,0.545,43.493,0.000,23.500,0.000,0.000
342.4753,0.364,43.497,0.000,23.500,0.000,0.000
342.5208,0.364,43.497,0.000,23.500,0.000,0.000
342.5662,0.364,43.497,0.000,23.500,0.000,0.000
342.6149,0.182,43.499,0.000,23.500,0.000,0.000
342.6583,0.182,43.499,0.000,23.500,0.000,0.000
342.7045,0.182,43.499,0.000,23.500,0.000,0.000
342.7726,0.183,43.499,0.000,23.500,0.000,0.000
342.8173,0.183,43.499,0.000,23.500,0.000,0.000
342.8821,0.183,43.499,0.000,23.500,0.000,0.000
342.9305,0.183,43.499,0.000,23.500,0.000,0.000
342.9734,0.183,43.499,0.000,23.500,0.000,0.000
343.0174,0.185,43.499,0.000,23.500,0.000,0.000
343.0643,0.185,43.499,0.000,23.500,0.000,0.000
343.1069,0.367,43.497,0.000,23.500,0.000,0.000
343.1732,0.367,43.497,0.000,23.500,0.000,0.000
343.2406,0.367,43.497,0.000,23.500,0.000,0.000
343.3051,0.367,43.497,0.000,23.500,0.000,0.000
343.3495,0.364,43.497,0.000,23.500,0.000,0.000
343.6751,0.521,43.496,0.158,23.499,0.000,0.000
343.7495,0.545,43.493,0.000,23.500,0.000,0.000
343.7917,0.545,43.493,0.000,23.500,0.000,0.000
343.8552,0.545,43.493,0.000,23.500,0.000,0.000
343.9008,0.545,43.493,0.000,23.500,0.000,0.000
343.9426,0.545,43.493,0.000,23.500,0.000,0.000
344.0071,0.545,43.493,0.000,23.500,0.000,0.000
344.0730,0.364,43.497,0.000,23.500,0.000,0.000
344.1366,0.364,43.497,0.000,23.500,0.000,0.000
344.2001,0.520,43.496,0.157,23.499,0.000,0.000
344.2419,0.519,43.496,0.156,23.499,0.000,0.000
344.6081,-0.786,43.491,-0.606,23.492,0.000,0.000
344.6587,-1.958,43.455,-0.897,23.483,0.000,0.000
344.7260,-2.606,43.419,-1.181,23.470,0.000,0.000
344.7992,-2.924,43.399,-1.336,23.462,0.000,0.000
344.8404,-2.930,43.398,-1.328,23.462,0.000,0.000
344.8853,-3.072,43.390,-1.484,23.453,0.000,0.000
344.9334,-3.082,43.389,-1.494,23.452,0.000,0.000
344.9783,-2.955,43.397,-1.354,23.461,0.000,0.000
345.0230,-2.778,43.410,-1.354,23.461,0.000,0.000
345.0687,-2.641,43.417,-1.204,23.469,0.000,0.000
345.1109,-2.644,43.418,-1.219,23.468,0.000,0.000
345.1543,-2.478,43.429,-1.219,23.468,0.000,0.000
345.2216,-2.470,43.429,-1.211,23.469,0.000,0.000
345.2986,-2.315,43.437,-1.067,23.476,0.000,0.000
345.3447,-2.299,43.439,-1.219,23.468,0.000,0.000
345.3876,-2.299,43.439,-1.219,23.468,0.000,0.000
345.4346,-2.147,43.447,-1.067,23.476,0.000,0.000
345.4770,-2.147,43.447,-1.067,23.476,0.000,0.000
345.5412,-2.147,43.447,-1.067,23.476,0.000,0.000
345.5864,-2.147,43.447,-1.067,23.476,0.000,0.000
345.6554,-2.326,43.436,-1.067,23.476,0.000,0.000
345.7085,-2.147,43.447,-1.067,23.476,0.000,0.000
345.7838,-2.144,43.447,-1.074,23.475,0.000,0.000
345.8593,-2.147,43.447,-1.067,23.476,0.000,0.000
345.9089,-2.326,43.436,-1.067,23.476,0.000,0.000
345.9691,-2.147,43.447,-1.067,23.476,0.000,0.000
346.0217,-2.154,43.446,-1.074,23.475,0.000,0.000
346.0696,-2.154,43.446,-1.074,23.475,0.000,0.000
