time,actual_temp,actual_pressure,actual_humidity,actual_rain,pred24_temp,pred24_pressure,pred24_humidity,pred24_rain
2025-01-20 14:00:00,3.8,1018.4,94.0,0.0,6.2612057,1023.8019,62.11135,0.039641023
2025-01-20 15:00:00,4.3,1017.2,93.0,0.0,6.556365,1022.19257,62.520912,0.047340766
2025-01-20 16:00:00,4.2,1016.9,95.0,0.0,5.8285685,1020.3545,68.120094,0.059877396
2025-01-20 17:00:00,4.2,1016.9,95.0,0.0,5.191232,1019.09106,72.91563,0.073785625
2025-01-20 18:00:00,3.7,1017.3,98.0,0.0,4.8263226,1018.6638,76.82087,0.09501519
2025-01-20 19:00:00,3.3,1017.5,99.0,0.1,4.265892,1018.66986,80.46257,0.1156739
2025-01-20 20:00:00,3.7,1017.3,98.0,0.1,3.93146,1018.94806,82.27394,0.11944744
2025-01-20 21:00:00,3.7,1017.0,98.0,0.1,3.7311401,1019.05255,83.688324,0.12756552
2025-01-20 22:00:00,4.1,1016.8,98.0,0.2,3.7915692,1019.1472,84.270424,0.13164082
2025-01-20 23:00:00,3.9,1016.7,97.0,0.4,3.8085995,1019.109,85.33349,0.14340883
2025-01-21 00:00:00,4.1,1016.4,97.0,0.3,4.073317,1019.6194,85.73436,0.1474696
2025-01-21 01:00:00,4.2,1016.5,97.0,0.3,4.2857637,1019.9933,86.93381,0.16418958
2025-01-21 02:00:00,4.4,1015.8,98.0,0.3,4.485306,1019.957,87.54128,0.17844027
2025-01-21 03:00:00,4.4,1015.4,96.0,0.9,4.8725777,1019.54095,87.18346,0.18407726
2025-01-21 04:00:00,4.4,1014.9,97.0,1.1,5.0588584,1018.9551,87.633095,0.1991216
2025-01-21 05:00:00,4.4,1014.6,97.0,0.5,5.3080597,1018.0109,88.02676,0.22472335
2025-01-21 06:00:00,4.6,1014.2,97.0,0.0,5.3205547,1018.05414,87.139755,0.21039894
2025-01-21 07:00:00,4.6,1014.0,97.0,0.0,5.370125,1017.61926,87.66825,0.22739422
2025-01-21 08:00:00,4.7,1014.2,97.0,0.0,5.2034664,1017.24,87.37877,0.2192626
2025-01-21 09:00:00,5.0,1014.4,96.0,0.0,4.9920263,1017.25916,88.118195,0.22139809
2025-01-21 10:00:00,5.6,1014.5,97.0,0.2,5.1261387,1017.5019,87.99301,0.22235581
2025-01-21 11:00:00,6.2,1014.6,97.0,0.6,5.307027,1017.629,87.12166,0.21619643
2025-01-21 12:00:00,6.6,1014.7,99.0,0.6,5.3741817,1017.89435,86.45525,0.2073748
2025-01-21 13:00:00,7.0,1014.2,98.0,1.3,5.8743877,1019.06726,82.05579,0.16494219
2025-01-21 14:00:00,7.2,1013.4,99.0,0.9,5.7959948,1019.1046,82.94326,0.17222185
2025-01-21 15:00:00,7.1,1012.6,98.0,0.6,5.713459,1018.626,84.143135,0.18309632
2025-01-21 16:00:00,7.3,1012.4,99.0,1.0,5.689412,1017.9925,85.47825,0.20149642
2025-01-21 17:00:00,7.3,1012.1,100.0,0.9,5.6214905,1017.5338,86.94202,0.22158585
2025-01-21 18:00:00,7.1,1011.8,100.0,0.8,5.6111035,1017.1189,88.37481,0.24504507
2025-01-21 19:00:00,7.1,1012.0,100.0,1.1,5.5377045,1016.90204,89.850105,0.2684539
2025-01-21 20:00:00,7.5,1012.0,100.0,0.7,5.537938,1016.9379,90.71288,0.27991587
2025-01-21 21:00:00,7.1,1012.5,100.0,0.6,5.662329,1016.60864,91.24785,0.2951637
2025-01-21 22:00:00,6.9,1012.4,100.0,0.9,5.5794735,1016.6879,91.57014,0.296557
2025-01-21 23:00:00,6.8,1012.4,100.0,0.4,5.428222,1016.99615,92.008514,0.29830474
2025-01-22 00:00:00,6.6,1012.3,100.0,0.3,5.400568,1017.62946,92.2015,0.2919044
2025-01-22 01:00:00,6.6,1012.2,100.0,0.6,5.683219,1017.244,91.822,0.3040766
2025-01-22 02:00:00,7.6,1011.2,100.0,0.1,5.9983015,1016.4922,91.599365,0.3167769
2025-01-22 03:00:00,7.4,1010.9,100.0,0.4,5.9007387,1016.1424,91.75605,0.31779826
2025-01-22 04:00:00,7.2,1010.5,100.0,0.6,5.9891224,1016.2254,91.696335,0.3172788
2025-01-22 05:00:00,7.0,1010.0,100.0,0.4,6.2121572,1015.87054,91.31224,0.3203842
2025-01-22 06:00:00,6.8,1009.7,100.0,1.0,5.9357595,1015.8155,90.94405,0.31150994
2025-01-22 07:00:00,6.8,1009.4,100.0,1.4,5.8765693,1015.24414,90.28382,0.31287116
2025-01-22 08:00:00,6.6,1009.6,100.0,1.9,6.0960665,1014.2821,90.43515,0.3261163
2025-01-22 09:00:00,6.5,1010.3,100.0,1.8,6.1384573,1013.4556,90.94743,0.34478173
2025-01-22 10:00:00,6.7,1010.3,99.0,1.1,6.2469234,1012.9765,91.5054,0.3595827
2025-01-22 11:00:00,7.5,1010.1,99.0,0.5,6.460326,1012.75226,92.39562,0.37858844
2025-01-22 12:00:00,7.9,1010.1,100.0,0.6,6.7370586,1013.29034,92.70895,0.38182393
2025-01-22 13:00:00,8.7,1009.3,100.0,0.7,7.022666,1013.28436,92.651634,0.39567006
2025-01-22 14:00:00,8.6,1010.1,95.0,0.2,7.327282,1013.21265,92.135315,0.40011686
2025-01-22 15:00:00,9.0,1009.5,98.0,0.2,7.560338,1012.749,91.80677,0.41308656
2025-01-22 16:00:00,8.4,1009.4,98.0,0.7,7.6503477,1012.0929,92.05542,0.4299693
2025-01-22 17:00:00,8.7,1009.1,96.0,0.4,7.654299,1011.23444,93.51915,0.46193627
2025-01-22 18:00:00,8.3,1009.4,99.0,0.4,7.6221256,1010.33105,94.19872,0.4803169
2025-01-22 19:00:00,8.1,1009.9,100.0,0.2,7.7088556,1010.5564,94.04503,0.48202547
2025-01-22 20:00:00,7.8,1010.4,100.0,0.3,7.632166,1011.17206,93.92915,0.4705985
2025-01-22 21:00:00,7.9,1010.6,100.0,0.2,7.6026163,1011.48346,93.85174,0.46388844
2025-01-22 22:00:00,7.9,1010.9,100.0,0.2,7.600748,1011.4063,94.19826,0.47484106
2025-01-22 23:00:00,7.8,1011.3,100.0,0.4,7.5517845,1010.8396,94.47091,0.47949937
2025-01-23 00:00:00,7.8,1012.0,100.0,0.4,7.64587,1010.48944,94.41548,0.4926901
2025-01-23 01:00:00,7.8,1012.6,100.0,0.7,7.718131,1010.1622,94.20037,0.49899116
2025-01-23 02:00:00,7.8,1013.3,99.0,0.8,7.7949333,1010.07666,94.399765,0.50117457
2025-01-23 03:00:00,6.9,1013.6,97.0,3.9,7.9096384,1009.2922,93.78917,0.5006607
2025-01-23 04:00:00,6.9,1013.2,98.0,0.0,7.777829,1008.89343,93.79981,0.4986971
2025-01-23 05:00:00,7.1,1013.5,99.0,0.0,7.7353706,1008.7603,93.948494,0.49418783
2025-01-23 06:00:00,7.1,1014.1,99.0,0.0,7.6791544,1008.3576,93.5907,0.49048388
2025-01-23 07:00:00,7.2,1014.8,99.0,0.1,7.53862,1008.4465,93.82544,0.48116237
2025-01-23 08:00:00,7.2,1015.8,99.0,0.6,7.5226326,1008.5041,93.61362,0.47412515
2025-01-23 09:00:00,7.2,1016.1,99.0,0.7,7.480994,1008.79333,93.33844,0.4670341
2025-01-23 10:00:00,7.7,1016.9,98.0,0.4,7.4870415,1009.39655,93.188736,0.46153978
2025-01-23 11:00:00,8.4,1017.7,96.0,0.1,7.610156,1010.00024,92.57485,0.45127553
2025-01-23 12:00:00,9.2,1018.4,93.0,0.0,7.7765865,1009.8737,92.11151,0.45352593
2025-01-23 13:00:00,10.1,1018.0,89.0,0.0,7.707494,1010.0831,92.31825,0.4509717
2025-01-23 14:00:00,10.6,1017.3,90.0,0.2,7.709614,1009.98944,92.06997,0.43980762
2025-01-23 15:00:00,11.8,1016.4,83.0,0.1,7.5230627,1009.6846,91.96973,0.43690747
2025-01-23 16:00:00,12.5,1016.2,76.0,0.1,7.551265,1009.3288,91.509514,0.4342
2025-01-23 17:00:00,12.2,1016.6,76.0,0.0,7.465846,1009.62994,91.39925,0.4197327
2025-01-23 18:00:00,10.7,1017.6,84.0,0.0,7.558872,1009.48944,90.81005,0.41723168
2025-01-23 19:00:00,8.5,1018.3,92.0,0.0,7.528721,1009.25665,90.90202,0.42572162
2025-01-23 20:00:00,7.4,1018.8,92.0,0.0,7.495352,1009.3312,91.096535,0.43104023
2025-01-23 21:00:00,7.4,1019.3,92.0,0.0,7.5032406,1009.8133,91.629166,0.43474695
2025-01-23 22:00:00,6.8,1019.6,94.0,0.0,7.601906,1010.1142,91.80864,0.4396661
2025-01-23 23:00:00,5.7,1020.0,95.0,0.0,7.737465,1010.3561,92.02955,0.4486264
2025-01-24 00:00:00,5.4,1020.3,95.0,0.0,7.878578,1010.8693,92.6266,0.45672885
2025-01-24 01:00:00,5.4,1020.5,97.0,0.0,8.050467,1011.60443,93.05518,0.46549848
2025-01-24 02:00:00,7.1,1020.4,100.0,0.0,8.246714,1013.39935,92.63006,0.44274756
2025-01-24 03:00:00,7.7,1020.3,98.0,0.0,8.308322,1015.3633,91.179016,0.39579841
2025-01-24 04:00:00,7.6,1020.7,98.0,0.0,8.132315,1015.49426,91.11596,0.39628053
2025-01-24 05:00:00,7.7,1020.4,98.0,0.0,7.704795,1015.1186,92.01472,0.41561872
2025-01-24 06:00:00,7.8,1020.3,97.0,0.0,7.434848,1016.28064,91.79871,0.38351777
2025-01-24 07:00:00,7.6,1020.2,98.0,0.1,7.8006973,1015.94135,92.80904,0.423288
2025-01-24 08:00:00,7.6,1020.5,99.0,0.1,7.7323074,1017.2502,91.85831,0.37212682
2025-01-24 09:00:00,7.8,1020.7,99.0,0.2,7.3531857,1020.1797,87.41736,0.2358671
2025-01-24 10:00:00,8.2,1021.0,100.0,0.2,7.9571056,1020.5524,86.35906,0.2347474
2025-01-24 11:00:00,8.5,1021.6,100.0,0.3,8.695032,1020.47253,83.72245,0.21398258
2025-01-24 12:00:00,8.5,1022.0,100.0,0.2,9.197711,1019.87366,81.780556,0.20491697
2025-01-24 13:00:00,8.6,1021.6,100.0,0.2,9.477762,1019.5123,81.97862,0.25798652
2025-01-24 14:00:00,10.6,1020.6,83.0,0.3,9.7928915,1020.20734,77.605835,0.20288016
2025-01-24 15:00:00,10.1,1019.8,87.0,0.1,10.134227,1020.1773,74.71649,0.17088786
2025-01-24 16:00:00,10.5,1019.3,82.0,0.1,11.415888,1018.5513,70.94733,0.17023551
2025-01-24 17:00:00,10.3,1019.1,80.0,0.0,12.058119,1017.47644,69.25156,0.1683479
2025-01-24 18:00:00,9.2,1019.1,88.0,0.0,11.563672,1017.4187,71.99984,0.16862878
2025-01-24 19:00:00,7.8,1019.3,96.0,0.0,10.28667,1018.67816,77.37871,0.18713741
2025-01-24 20:00:00,7.2,1018.9,98.0,0.0,8.809905,1020.25946,82.093155,0.2095583
2025-01-24 21:00:00,7.4,1018.8,99.0,0.0,7.86339,1021.91644,84.783424,0.21007822
2025-01-24 22:00:00,7.7,1018.6,99.0,0.0,7.4589567,1022.766,86.667595,0.21405745
2025-01-24 23:00:00,7.6,1018.2,100.0,0.0,7.067544,1022.56104,87.48488,0.21644849
2025-01-25 00:00:00,7.6,1017.9,99.0,0.0,6.527217,1022.0651,87.91194,0.2128104
2025-01-25 01:00:00,7.5,1017.6,98.0,0.0,6.091522,1021.5433,88.435165,0.2113826
2025-01-25 02:00:00,7.4,1017.3,97.0,0.0,5.8613815,1020.9973,88.77331,0.21347529
2025-01-25 03:00:00,7.3,1017.2,98.0,0.0,6.0906963,1020.2776,88.910706,0.22114038
2025-01-25 04:00:00,7.1,1017.0,97.0,0.0,6.466339,1019.7046,89.11257,0.2370406
2025-01-25 05:00:00,5.9,1016.9,98.0,0.0,6.7035475,1019.5116,89.251884,0.24775423
2025-01-25 06:00:00,5.9,1016.5,99.0,0.0,7.1222525,1019.2563,89.56015,0.26503122
2025-01-25 07:00:00,6.4,1016.3,98.0,0.0,7.448349,1019.0271,89.807076,0.28156507
2025-01-25 08:00:00,6.6,1015.9,100.0,0.1,7.6146135,1018.9496,90.01515,0.29113972
2025-01-25 09:00:00,6.9,1016.6,100.0,0.5,7.7625494,1019.15247,90.068535,0.2937495
2025-01-25 10:00:00,7.0,1017.1,99.0,1.0,8.016397,1019.63275,89.850655,0.28968352
2025-01-25 11:00:00,7.0,1017.7,99.0,0.2,8.243012,1020.1705,88.52041,0.2680545
2025-01-25 12:00:00,7.1,1018.1,99.0,0.3,8.417291,1020.66895,86.08385,0.22929224
2025-01-25 13:00:00,7.6,1017.7,99.0,0.1,8.424411,1021.05005,83.7072,0.19543853
2025-01-25 14:00:00,8.9,1017.4,86.0,0.2,8.44954,1021.16113,81.31408,0.16964398
2025-01-25 15:00:00,10.2,1016.2,74.0,0.1,10.390599,1020.9063,69.94144,0.13027632
2025-01-25 16:00:00,10.2,1015.9,70.0,0.1,9.822767,1019.8408,71.717575,0.13114615
2025-01-25 17:00:00,9.5,1016.5,78.0,0.2,10.442823,1019.3287,70.482216,0.13247763
2025-01-25 18:00:00,7.9,1017.3,93.0,0.1,10.025469,1019.383,73.46733,0.13889813
2025-01-25 19:00:00,5.9,1018.6,91.0,0.0,9.263834,1019.6653,77.868355,0.16878232
2025-01-25 20:00:00,5.0,1019.3,92.0,0.0,8.670481,1020.2138,81.37587,0.19137087
2025-01-25 21:00:00,3.8,1020.0,92.0,0.0,8.363664,1020.0803,83.646736,0.21227576
2025-01-25 22:00:00,3.6,1020.9,92.0,0.0,8.05834,1019.8849,84.68957,0.22111762
2025-01-25 23:00:00,3.0,1021.0,95.0,0.0,7.7584734,1019.38043,85.170845,0.22134286
2025-01-26 00:00:00,2.5,1021.3,95.0,0.0,7.549548,1018.742,85.48878,0.22310852
2025-01-26 01:00:00,2.8,1021.7,90.0,0.0,7.4542656,1018.232,85.91081,0.226129
2025-01-26 02:00:00,2.8,1021.9,86.0,0.0,7.385564,1017.87463,86.23065,0.22812769
2025-01-26 03:00:00,2.0,1021.3,91.0,0.0,7.2025156,1017.82666,86.1169,0.21979061
2025-01-26 04:00:00,2.3,1021.1,93.0,0.0,7.045949,1017.6695,85.95752,0.21309505
2025-01-26 05:00:00,1.8,1021.1,96.0,0.0,7.0841217,1017.5096,85.460625,0.2063104
2025-01-26 06:00:00,2.0,1021.2,99.0,0.0,6.9419985,1017.15875,85.7194,0.21111946
2025-01-26 07:00:00,3.4,1020.6,100.0,0.0,7.061158,1016.68976,85.93269,0.21895431
2025-01-26 08:00:00,3.6,1020.4,100.0,0.0,7.2046404,1016.38477,85.84189,0.22522776
2025-01-26 09:00:00,3.9,1020.5,100.0,0.0,7.2320623,1016.03876,85.56031,0.22634389
2025-01-26 10:00:00,4.5,1020.6,99.0,0.0,7.4776936,1016.5682,84.46091,0.21148355
2025-01-26 11:00:00,4.9,1020.5,99.0,0.1,7.7341833,1017.5932,81.068695,0.17651978
2025-01-26 12:00:00,5.6,1020.2,99.0,0.0,7.6529064,1017.4644,82.055115,0.18902913
2025-01-26 13:00:00,6.0,1019.1,100.0,0.1,7.781266,1017.8996,82.42016,0.19078645
2025-01-26 14:00:00,6.6,1017.9,97.0,0.2,7.8270893,1018.04004,83.25793,0.20382851
2025-01-26 15:00:00,7.2,1016.4,99.0,0.5,8.773679,1018.2304,79.50315,0.18641798
2025-01-26 16:00:00,7.5,1015.6,100.0,0.9,9.651257,1017.0449,76.057625,0.18633732
2025-01-26 17:00:00,7.7,1014.8,100.0,0.5,9.76142,1016.08124,76.133606,0.19939978
2025-01-26 18:00:00,8.1,1014.3,99.0,0.1,9.009235,1016.4666,78.77262,0.21553764
2025-01-26 19:00:00,8.5,1014.0,100.0,0.6,8.205044,1017.3288,82.68595,0.23803248
2025-01-26 20:00:00,8.6,1013.6,100.0,0.4,7.3083754,1019.19495,85.58683,0.23392725
2025-01-26 21:00:00,8.8,1013.3,100.0,0.4,6.1842985,1021.40173,86.99313,0.20706294
2025-01-26 22:00:00,9.2,1012.7,99.0,0.3,5.606968,1022.4733,87.49799,0.18738098
2025-01-26 23:00:00,9.3,1012.1,100.0,0.4,5.182212,1023.13654,87.54585,0.16661255
2025-01-27 00:00:00,9.6,1011.6,100.0,0.2,4.8437634,1023.03546,87.378845,0.15457496
2025-01-27 01:00:00,9.9,1011.3,99.0,0.2,4.753055,1022.19525,87.58966,0.15569888
2025-01-27 02:00:00,11.0,1009.6,99.0,0.3,4.955,1021.7841,87.96685,0.16368596
2025-01-27 03:00:00,10.7,1009.4,98.0,0.2,5.115803,1021.6725,87.80301,0.16822617
2025-01-27 04:00:00,10.3,1010.1,98.0,0.4,5.1420546,1020.4822,87.3092,0.17510685
2025-01-27 05:00:00,10.0,1008.9,99.0,2.8,5.2072434,1019.32184,87.349075,0.18029688
2025-01-27 06:00:00,10.1,1007.7,99.0,8.0,5.1360226,1019.0967,87.386345,0.17943276
2025-01-27 07:00:00,10.3,1007.9,96.0,6.3,5.1708527,1018.9122,87.5045,0.17883156
2025-01-27 08:00:00,9.8,1008.0,96.0,3.5,5.213464,1018.9521,86.84612,0.16810863
2025-01-27 09:00:00,10.0,1008.8,98.0,1.5,5.2787795,1018.6187,86.506966,0.16849944
2025-01-27 10:00:00,9.6,1009.2,95.0,8.1,5.4210997,1018.84576,85.25741,0.15520038
2025-01-27 11:00:00,10.2,1008.9,85.0,1.9,5.641814,1019.4133,83.62763,0.14103591
2025-01-27 12:00:00,11.7,1009.3,84.0,0.3,6.03332,1019.94293,80.93179,0.12452494
2025-01-27 13:00:00,11.5,1009.1,88.0,0.1,6.4248304,1020.11676,78.81832,0.1162904
2025-01-27 14:00:00,11.8,1008.4,78.0,0.7,6.8565626,1019.4502,77.99877,0.12195521
2025-01-27 15:00:00,11.5,1007.6,81.0,0.6,7.464938,1018.5376,76.39136,0.12695304
2025-01-27 16:00:00,11.5,1007.1,76.0,0.1,7.908737,1017.5167,75.23641,0.13261913
2025-01-27 17:00:00,9.8,1007.7,83.0,0.1,8.248595,1016.73254,74.21412,0.13665643
2025-01-27 18:00:00,8.8,1008.4,87.0,0.1,8.133677,1016.1068,76.6077,0.15982541
2025-01-27 19:00:00,7.7,1009.6,87.0,0.2,7.9463186,1015.8566,79.02882,0.18247801
2025-01-27 20:00:00,6.4,1011.3,87.0,0.2,7.959347,1016.0196,80.435844,0.19232795
2025-01-27 21:00:00,6.0,1012.4,87.0,0.8,7.8658094,1015.8497,81.654594,0.20799525
2025-01-27 22:00:00,5.4,1013.6,86.0,0.7,7.854224,1015.6691,82.61243,0.21813238
2025-01-27 23:00:00,4.8,1014.8,78.0,0.0,7.9010363,1015.295,82.97435,0.2266869
2025-01-28 00:00:00,4.6,1015.6,72.0,0.0,7.9854345,1014.7234,83.51902,0.23829456
2025-01-28 01:00:00,4.3,1015.9,72.0,0.0,8.039235,1014.2007,83.59492,0.2460947
2025-01-28 02:00:00,3.9,1015.8,70.0,0.0,8.12152,1013.9981,83.56255,0.24668618
2025-01-28 03:00:00,3.3,1016.3,85.0,0.0,8.509501,1013.22974,82.73748,0.25136217
2025-01-28 04:00:00,3.5,1016.5,92.0,0.0,8.550971,1012.7262,82.292465,0.25416476
2025-01-28 05:00:00,3.4,1016.5,94.0,0.2,8.587666,1012.85156,82.09396,0.24875888
2025-01-28 06:00:00,3.5,1016.2,88.0,0.1,8.710412,1012.40356,81.68346,0.2498754
2025-01-28 07:00:00,3.6,1015.8,79.0,0.0,9.186263,1012.26074,81.51547,0.2642373
2025-01-28 08:00:00,3.8,1016.0,76.0,0.0,9.464089,1012.4757,81.91747,0.27711132
2025-01-28 09:00:00,3.6,1016.6,74.0,0.0,9.354953,1012.2763,83.37507,0.300067
2025-01-28 10:00:00,4.6,1017.9,71.0,0.0,8.906142,1012.7109,84.940216,0.3096918
2025-01-28 11:00:00,5.7,1018.5,62.0,0.0,9.000256,1013.2467,85.60377,0.31726852
2025-01-28 12:00:00,6.6,1019.0,53.0,0.0,9.059894,1012.63574,85.72788,0.330003
2025-01-28 13:00:00,7.0,1018.9,54.0,0.0,9.074173,1012.58215,85.456665,0.33280092
2025-01-28 14:00:00,7.8,1018.9,51.0,0.0,9.010027,1012.67584,85.46891,0.33337334
2025-01-28 15:00:00,7.9,1019.5,53.0,0.0,9.426807,1013.0494,83.93502,0.30906907
2025-01-28 16:00:00,7.6,1020.8,55.0,0.0,9.481208,1012.74243,83.605095,0.31566307
2025-01-28 17:00:00,6.7,1022.0,64.0,0.0,9.564658,1012.2494,83.059456,0.3207338
2025-01-28 18:00:00,6.1,1023.0,69.0,0.0,8.861027,1012.5841,83.64455,0.31025806
2025-01-28 19:00:00,5.3,1023.8,75.0,0.0,8.2665825,1013.1416,84.08193,0.2861946
2025-01-28 20:00:00,5.1,1024.3,76.0,0.0,7.882451,1013.4606,84.548195,0.27259162
2025-01-28 21:00:00,4.7,1024.9,77.0,0.0,7.273364,1014.8359,84.89129,0.24289061
2025-01-28 22:00:00,4.6,1025.8,77.0,0.0,7.1145153,1016.55426,84.55309,0.20857684
2025-01-28 23:00:00,4.1,1026.0,77.0,0.0,6.7768593,1018.1742,83.81484,0.17931569
2025-01-29 00:00:00,3.3,1026.9,80.0,0.0,6.400962,1019.37665,83.1743,0.15863608
2025-01-29 01:00:00,2.9,1026.9,80.0,0.0,6.456894,1020.0211,82.33503,0.14648114
2025-01-29 02:00:00,4.1,1026.4,78.0,0.0,6.3337984,1019.857,82.7474,0.15179704
2025-01-29 03:00:00,3.8,1025.7,80.0,0.0,6.3352633,1019.33093,82.89599,0.15730879
2025-01-29 04:00:00,2.3,1025.2,89.0,0.0,5.7265396,1019.0147,83.874275,0.15990959
2025-01-29 05:00:00,1.3,1024.4,91.0,0.0,5.5468974,1019.1247,84.47411,0.15280421
2025-01-29 06:00:00,1.4,1023.8,90.0,0.0,5.4131765,1019.5626,84.6292,0.1435872
2025-01-29 07:00:00,1.9,1023.1,90.0,0.0,5.5893564,1019.0224,83.836296,0.14368336
2025-01-29 08:00:00,2.0,1022.8,95.0,0.0,5.775896,1018.38403,82.01897,0.13724524
2025-01-29 09:00:00,2.5,1022.3,94.0,0.0,5.7271233,1018.0815,80.76026,0.12877609
2025-01-29 10:00:00,3.3,1021.6,94.0,0.0,5.7412996,1018.40076,78.84292,0.11363064
2025-01-29 11:00:00,3.6,1020.6,96.0,0.1,6.2068005,1019.7043,73.58648,0.08464372
2025-01-29 12:00:00,4.0,1018.9,97.0,0.4,7.8218727,1020.49585,64.51415,0.07443972
2025-01-29 13:00:00,4.3,1017.1,100.0,0.8,9.021476,1020.5648,57.784145,0.06733212
2025-01-29 14:00:00,4.8,1015.7,99.0,0.9,8.664727,1021.05865,58.333824,0.06130981
2025-01-29 15:00:00,5.3,1013.8,99.0,0.7,8.72461,1021.33673,58.136475,0.059947792
2025-01-29 16:00:00,5.5,1012.5,99.0,0.5,8.16623,1021.74915,60.721645,0.05930475
2025-01-29 17:00:00,5.3,1012.3,100.0,1.7,7.546525,1022.6153,63.154922,0.05697491
2025-01-29 18:00:00,5.0,1011.3,93.0,0.4,6.5471144,1023.41077,68.54038,0.05846387
2025-01-29 19:00:00,3.6,1011.1,91.0,0.0,6.0234423,1024.3325,71.9634,0.05979877
2025-01-29 20:00:00,2.4,1011.6,89.0,0.0,5.5036855,1025.035,75.35448,0.06245869
2025-01-29 21:00:00,1.6,1012.2,90.0,0.0,5.459754,1025.5452,76.657104,0.06518345
2025-01-29 22:00:00,0.4,1012.6,95.0,0.0,5.3117576,1025.9464,78.118706,0.068741426
2025-01-29 23:00:00,-0.3,1013.0,97.0,0.0,5.226837,1026.4313,78.7014,0.0677881
2025-01-30 00:00:00,-0.3,1013.5,95.0,0.0,5.155279,1026.446,79.5641,0.07133708
2025-01-30 01:00:00,1.0,1013.6,93.0,0.0,5.066265,1026.4655,80.40762,0.07501542
2025-01-30 02:00:00,0.4,1014.0,96.0,0.0,5.227193,1026.2473,80.62838,0.07944669
2025-01-30 03:00:00,1.2,1014.5,95.0,0.0,5.673849,1025.91,79.898094,0.08276693
2025-01-30 04:00:00,2.7,1015.3,94.0,0.2,5.6775208,1025.3733,80.99723,0.09447387
2025-01-30 05:00:00,3.4,1015.8,90.0,0.0,5.5670424,1024.1714,82.146935,0.10829574
2025-01-30 06:00:00,3.3,1016.5,87.0,0.0,5.53816,1022.5023,83.0226,0.12319825
2025-01-30 07:00:00,3.0,1017.3,85.0,0.0,5.582473,1021.07367,83.96015,0.14014046
2025-01-30 08:00:00,3.3,1017.8,82.0,0.0,5.6786265,1020.1474,84.66711,0.15458095
2025-01-30 09:00:00,3.3,1019.1,80.0,0.0,5.5740366,1019.7578,84.997086,0.15853558
2025-01-30 10:00:00,3.9,1019.3,75.0,0.0,5.570016,1019.39233,85.17933,0.15973257
2025-01-30 11:00:00,4.9,1019.3,69.0,0.0,5.5437374,1019.0844,84.935486,0.15791135
2025-01-30 12:00:00,5.8,1019.5,57.0,0.0,5.506363,1018.44324,84.43332,0.1537555
2025-01-30 13:00:00,6.5,1020.1,56.0,0.0,5.6458397,1017.6807,82.8334,0.14408435
2025-01-30 14:00:00,6.9,1020.8,55.0,0.0,5.8098598,1016.9821,79.60711,0.125147
2025-01-30 15:00:00,7.5,1020.9,47.0,0.0,6.1599007,1016.0541,75.262825,0.10849194
2025-01-30 16:00:00,8.0,1021.5,43.0,0.0,6.3881006,1014.73254,72.92803,0.10553986
2025-01-30 17:00:00,7.2,1022.4,46.0,0.0,6.4548187,1013.9321,71.073975,0.09989391
2025-01-30 18:00:00,6.0,1023.8,50.0,0.0,7.004816,1013.8866,67.6327,0.09471187
2025-01-30 19:00:00,4.3,1025.9,54.0,0.0,6.6644964,1013.0418,70.56997,0.10675009
2025-01-30 20:00:00,3.3,1027.3,57.0,0.0,6.1861935,1012.49567,74.540535,0.1278981
2025-01-30 21:00:00,2.4,1028.3,61.0,0.0,5.615886,1012.88776,77.58989,0.13710582
2025-01-30 22:00:00,1.9,1029.1,64.0,0.0,5.059372,1013.72955,80.094505,0.13787077
2025-01-30 23:00:00,1.8,1030.0,70.0,0.0,4.4794016,1014.36926,82.19517,0.13672848
2025-01-31 00:00:00,1.9,1030.3,72.0,0.0,4.1640277,1014.564,83.78171,0.14065963
2025-01-31 01:00:00,1.9,1030.3,71.0,0.0,4.0554833,1014.60266,84.719894,0.14560013
2025-01-31 02:00:00,1.5,1030.8,65.0,0.0,4.117388,1014.3159,84.90325,0.14981718
2025-01-31 03:00:00,1.6,1030.9,66.0,0.0,3.8780558,1014.4084,85.007164,0.14456156
2025-01-31 04:00:00,1.1,1030.5,69.0,0.0,4.028294,1014.64105,84.92983,0.1434906
2025-01-31 05:00:00,1.0,1030.3,70.0,0.0,4.418109,1016.97864,83.35235,0.12473751
2025-01-31 06:00:00,0.8,1030.5,73.0,0.0,4.787285,1019.0053,81.10064,0.10643045
2025-01-31 07:00:00,0.5,1030.4,75.0,0.0,4.725171,1017.9252,78.757126,0.09385251
2025-01-31 08:00:00,0.1,1031.2,79.0,0.0,4.717151,1019.21985,76.72625,0.07645078
2025-01-31 09:00:00,0.7,1031.9,78.0,0.0,4.7943687,1021.3002,74.18398,0.05882902
2025-01-31 10:00:00,2.5,1032.2,72.0,0.0,4.944669,1023.162,72.46097,0.050893903
2025-01-31 11:00:00,4.4,1031.7,62.0,0.0,5.4227824,1023.27057,70.03005,0.04982796
2025-01-31 12:00:00,6.1,1031.3,55.0,0.0,6.1559267,1023.29846,65.78783,0.046527937
2025-01-31 13:00:00,7.2,1030.6,49.0,0.0,7.246237,1023.4707,58.86783,0.04094977
2025-01-31 14:00:00,8.1,1029.6,51.0,0.0,8.25357,1023.01996,55.063194,0.039925493
2025-01-31 15:00:00,8.5,1028.7,50.0,0.0,8.741788,1022.8031,53.38072,0.039953243
