time,actual_temp,actual_pressure,actual_humidity,actual_rain,pred24_temp,pred24_pressure,pred24_humidity,pred24_rain,pred48_temp,pred48_pressure,pred48_humidity,pred48_rain,pred72_temp,pred72_pressure,pred72_humidity,pred72_rain
2025-01-08 14:00:00,7.5,1019.0,84.0,0.0,17.589922,1016.5263,43.863186,0.03873895,16.773252,1012.31635,61.91914,0.24532346,15.823074,1015.8935,62.74505,0.09735017
2025-01-08 15:00:00,7.0,1018.6,86.0,0.1,18.973858,1015.8379,40.63955,0.03694435,16.709946,1011.6515,62.08721,0.24830931,15.852989,1014.8805,64.542885,0.10868176
2025-01-08 16:00:00,7.3,1018.2,89.0,0.1,18.700558,1015.28107,42.205807,0.042660896,16.374317,1011.31274,63.038883,0.250972,15.674259,1014.53796,66.16056,0.11306643
2025-01-08 17:00:00,7.1,1018.3,92.0,0.1,16.906206,1015.2824,49.441303,0.055625904,15.895702,1011.38354,64.28502,0.2492634,15.31616,1013.93866,68.78373,0.12590556
2025-01-08 18:00:00,6.7,1017.9,96.0,0.1,15.842359,1016.2594,54.35231,0.059686095,14.827147,1011.4443,66.815926,0.2585371,15.1045475,1013.6711,70.43725,0.13125214
2025-01-08 19:00:00,6.5,1018.3,98.0,0.0,14.009526,1016.98956,61.30136,0.07150345,13.565224,1012.0529,69.638596,0.26628643,15.147968,1013.474,71.08582,0.13386439
2025-01-08 20:00:00,6.3,1018.5,99.0,0.0,11.986684,1017.9444,68.111046,0.08351363,12.523186,1013.198,71.90102,0.2582065,15.079515,1013.6011,71.24707,0.12892365
2025-01-08 21:00:00,6.2,1018.9,98.0,0.0,11.401302,1018.91864,70.83832,0.0822999,11.851337,1014.3172,73.28492,0.24363942,14.6587925,1013.60394,72.72944,0.13282058
2025-01-08 22:00:00,6.3,1019.3,97.0,0.0,12.124109,1019.4797,69.76145,0.074692495,11.411381,1015.33246,74.13702,0.22902411,14.053009,1013.77905,74.43376,0.13489065
2025-01-08 23:00:00,6.1,1019.4,97.0,0.0,11.7785015,1019.51483,71.76493,0.0838729,10.955282,1016.15045,75.06181,0.2213333,13.289312,1013.8704,76.792305,0.14368159
2025-01-09 00:00:00,5.0,1019.4,97.0,0.0,12.398831,1019.76556,70.643684,0.079880215,10.91749,1016.788,75.01402,0.20924649,12.756414,1013.9616,78.39765,0.14995559
2025-01-09 01:00:00,5.4,1019.5,97.0,0.0,12.532108,1019.58234,70.9323,0.08528813,11.168198,1017.2355,74.17866,0.19714469,12.419155,1013.9249,79.63723,0.15695712
2025-01-09 02:00:00,4.7,1019.6,95.0,0.0,12.578703,1019.3822,71.270935,0.090573296,11.484299,1017.58844,73.0804,0.18669972,12.403727,1013.8345,79.76175,0.15775713
2025-01-09 03:00:00,5.7,1019.8,95.0,0.0,12.75532,1019.06604,71.98186,0.099567115,10.551369,1017.67896,75.03628,0.20040923,12.532499,1013.8071,79.283005,0.1553076
2025-01-09 04:00:00,5.7,1019.7,94.0,0.0,12.955936,1018.98035,72.2917,0.10415796,9.8040085,1017.92444,76.12558,0.20084374,12.639843,1013.8382,78.35785,0.1503525
2025-01-09 05:00:00,4.6,1019.3,93.0,0.0,12.869999,1018.7979,73.34319,0.112510346,8.770007,1018.1345,77.832214,0.20705265,12.394243,1013.73645,78.64732,0.15506284
2025-01-09 06:00:00,4.8,1019.6,89.0,0.0,13.179444,1018.4574,73.138275,0.11791098,7.9982643,1018.41064,78.80888,0.20490873,12.305225,1013.65063,78.628716,0.15565099
2025-01-09 07:00:00,5.2,1019.7,88.0,0.0,13.293139,1017.903,73.486565,0.12880261,7.2387714,1018.503,79.7402,0.20779128,12.25507,1013.57385,78.634155,0.15632209
2025-01-09 08:00:00,5.6,1020.1,88.0,0.0,13.399941,1017.3408,73.58228,0.13854256,6.8931465,1018.5016,79.45043,0.20444857,12.035494,1013.56116,79.196976,0.1612034
2025-01-09 09:00:00,5.9,1020.8,88.0,0.0,13.299714,1016.9358,74.13855,0.14791553,6.488449,1018.4385,79.20424,0.20466751,11.883127,1013.63257,79.60715,0.16274619
2025-01-09 10:00:00,7.8,1021.6,83.0,0.0,13.151222,1016.6649,74.7417,0.1553958,6.26428,1018.4506,78.22491,0.1986458,11.853777,1013.76447,79.57114,0.16190751
2025-01-09 11:00:00,9.7,1022.5,78.0,0.0,13.416909,1016.7704,73.76012,0.1477036,9.907713,1018.4042,66.19967,0.14276452,12.464947,1013.92255,77.33928,0.14882624
2025-01-09 12:00:00,10.8,1022.8,72.0,0.0,14.632072,1016.967,69.73285,0.12555496,14.655285,1017.9645,53.71671,0.10737722,14.688129,1014.108,69.52364,0.11505613
2025-01-09 13:00:00,11.8,1022.4,69.0,0.0,15.864969,1016.6988,66.02551,0.11378809,17.52612,1017.3357,45.62417,0.093345135,16.155897,1013.91473,64.35698,0.0993948
2025-01-09 14:00:00,13.3,1021.9,60.0,0.0,16.855331,1015.9372,63.52965,0.113622345,17.696325,1016.8012,45.192413,0.098371975,17.258652,1013.38055,60.70993,0.09085763
2025-01-09 15:00:00,13.2,1021.8,61.0,0.0,18.205206,1015.5598,59.01111,0.098229,18.994883,1016.2643,41.92712,0.0936931,17.21717,1012.6822,60.899437,0.09154854
2025-01-09 16:00:00,12.8,1022.1,63.0,0.0,17.817854,1014.8564,60.662457,0.10827398,18.743603,1015.7954,43.338814,0.10256002,16.879993,1012.28656,61.88389,0.09287558
2025-01-09 17:00:00,12.0,1022.4,67.0,0.0,17.341965,1014.84607,62.41259,0.112155825,17.200182,1015.88513,50.05203,0.117150575,16.36621,1012.2597,63.206173,0.093084544
2025-01-09 18:00:00,10.3,1023.1,75.0,0.0,16.801317,1014.98285,64.89033,0.118439995,16.100355,1016.5469,54.79774,0.12283481,15.320745,1012.3301,65.669014,0.09723511
2025-01-09 19:00:00,8.8,1023.7,82.0,0.0,15.809861,1015.0993,68.772545,0.13358139,14.227045,1017.1245,61.492508,0.13890134,14.07379,1012.9792,68.3887,0.101321064
2025-01-09 20:00:00,7.9,1024.4,86.0,0.0,14.97599,1015.46375,72.35089,0.14654817,12.174419,1017.91144,68.090004,0.15507218,12.961079,1014.02075,70.73422,0.10101886
2025-01-09 21:00:00,8.0,1024.8,86.0,0.0,14.425979,1015.9219,74.706505,0.15230308,11.518938,1018.5633,70.86608,0.15531144,12.191557,1014.97723,72.28486,0.09837971
2025-01-09 22:00:00,7.7,1025.0,87.0,0.0,14.175608,1016.38293,75.779015,0.15145315,12.168293,1018.8735,69.918785,0.14663328,11.658878,1015.8313,73.305336,0.09515085
2025-01-09 23:00:00,8.2,1025.3,87.0,0.0,14.125455,1016.6466,76.11937,0.15105549,11.821775,1019.0139,71.711464,0.15704712,11.150536,1016.5605,74.3127,0.093698405
2025-01-10 00:00:00,7.2,1025.8,90.0,0.0,13.890896,1016.7279,76.70749,0.15555458,12.407755,1019.1743,70.63234,0.15193461,11.04159,1017.05286,74.42417,0.09035749
2025-01-10 01:00:00,6.5,1026.0,92.0,0.0,12.839815,1016.6494,78.701,0.170341,12.546516,1019.11615,70.78707,0.15742013,11.233452,1017.38446,73.731926,0.08628407
2025-01-10 02:00:00,6.7,1025.9,92.0,0.0,12.712495,1016.8356,78.288414,0.16390127,12.602688,1019.03815,71.01563,0.16267832,11.50947,1017.67267,72.729485,0.08246164
2025-01-10 03:00:00,5.9,1025.7,93.0,0.0,12.064721,1016.77386,79.056244,0.17010632,12.770695,1018.8874,71.56668,0.17169102,10.666727,1017.9267,74.472015,0.0874397
2025-01-10 04:00:00,5.1,1025.5,95.0,0.0,12.770116,1016.99164,76.09759,0.15007527,12.961655,1018.866,71.775795,0.17592253,9.942978,1018.1652,75.580376,0.08852558
2025-01-10 05:00:00,4.6,1025.5,96.0,0.0,13.2570715,1016.72314,74.37781,0.14859033,12.871197,1018.7892,72.7017,0.18415357,8.964014,1018.4326,77.226685,0.09129411
2025-01-10 06:00:00,4.5,1025.7,96.0,0.0,12.391466,1016.107,76.30108,0.17064697,13.177635,1018.5866,72.41003,0.18893422,8.202251,1018.67017,78.27135,0.09121126
2025-01-10 07:00:00,4.8,1025.6,96.0,0.0,12.539878,1016.238,74.222374,0.1524428,13.302059,1018.253,72.616295,0.19897279,7.486022,1018.78595,79.19581,0.09231867
2025-01-10 08:00:00,4.6,1025.9,96.0,0.0,13.29903,1016.1506,70.85546,0.13632356,13.426609,1017.9051,72.59346,0.20753849,7.166465,1018.78235,78.968025,0.090829
2025-01-10 09:00:00,4.0,1026.6,95.0,0.0,14.448277,1016.0998,66.82377,0.11977942,13.340031,1017.6589,73.05189,0.21585102,6.818009,1018.7801,78.712074,0.090204105
2025-01-10 10:00:00,6.2,1027.3,93.0,0.0,16.20129,1016.2437,61.18133,0.09697099,13.199566,1017.4986,73.58461,0.2224519,6.6351748,1018.82794,77.78074,0.087540306
2025-01-10 11:00:00,9.1,1027.9,85.0,0.0,20.479467,1016.454,48.054615,0.060001124,13.456617,1017.534,72.673744,0.21557201,10.1931305,1018.57025,66.35451,0.06503589
2025-01-10 12:00:00,10.7,1027.8,79.0,0.0,22.852793,1015.91656,39.708546,0.045347527,14.653372,1017.5708,68.83932,0.19420145,14.846708,1017.9534,54.33313,0.050235763
2025-01-10 13:00:00,11.8,1027.0,71.0,0.0,24.797997,1015.171,34.46417,0.03692244,15.889153,1017.29407,65.21769,0.1813554,17.779156,1017.19806,46.36584,0.041587535
2025-01-10 14:00:00,13.0,1026.2,59.0,0.0,26.231619,1014.5321,31.332663,0.031985838,16.893671,1016.71533,62.68309,0.17972414,18.047745,1016.76575,45.773212,0.042288315
2025-01-10 15:00:00,13.8,1025.5,57.0,0.0,27.627151,1013.754,28.236908,0.028591113,18.259176,1016.2803,58.33964,0.16379066,19.345154,1016.20984,42.472103,0.037908085
2025-01-10 16:00:00,13.8,1025.5,59.0,0.0,28.821297,1013.16034,26.091484,0.025812816,17.873959,1015.7136,59.92047,0.17362443,19.186258,1015.8382,43.753,0.041302502
2025-01-10 17:00:00,13.2,1025.4,64.0,0.0,29.406582,1013.00806,25.40665,0.024009977,17.378372,1015.6521,61.66221,0.17835508,17.5194,1016.04645,50.401093,0.052682538
2025-01-10 18:00:00,9.3,1025.8,83.0,0.0,28.990599,1013.48224,27.336329,0.023611952,16.799177,1015.7154,64.09693,0.18558793,16.268353,1016.6208,55.125687,0.056310013
2025-01-10 19:00:00,7.7,1026.1,89.0,0.0,26.886715,1014.8893,33.153584,0.026812071,15.777428,1015.85095,67.84093,0.20138891,14.324846,1017.1357,61.6539,0.06337807
2025-01-10 20:00:00,9.2,1026.4,86.0,0.0,24.149437,1016.65204,39.96658,0.03311723,14.907875,1016.1664,71.29587,0.21515192,12.216854,1017.88617,68.08024,0.070667036
2025-01-10 21:00:00,9.2,1026.3,90.0,0.0,22.330965,1018.1349,47.348747,0.037311334,14.323416,1016.5191,73.609825,0.22193897,11.443607,1018.3928,70.91261,0.072255
2025-01-10 22:00:00,8.6,1026.7,92.0,0.0,21.31294,1018.94836,51.106037,0.04015947,14.043886,1016.8549,74.70154,0.22205716,11.988928,1018.59674,70.07718,0.06925226
2025-01-10 23:00:00,8.8,1026.8,91.0,0.0,20.188126,1019.3704,54.689426,0.044696048,13.9771,1017.0704,75.05247,0.2218851,11.655382,1018.8502,71.67941,0.072975464
2025-01-11 00:00:00,8.7,1026.7,90.0,0.0,19.898218,1019.66766,56.140614,0.047045514,13.753466,1017.19653,75.58776,0.22572255,12.1968975,1018.9864,70.62858,0.07114818
2025-01-11 01:00:00,9.9,1026.4,85.0,0.0,18.490017,1020.00433,60.573338,0.05510481,12.767294,1017.2968,77.441826,0.23880555,12.355789,1019.02496,70.66,0.072859526
2025-01-11 02:00:00,8.6,1026.1,87.0,0.0,17.080086,1020.4227,64.37924,0.062090993,12.64834,1017.44495,77.129845,0.23340288,12.434578,1019.0217,70.78754,0.07461981
2025-01-11 03:00:00,9.0,1025.9,87.0,0.0,16.956522,1020.76434,64.54369,0.061579492,12.045361,1017.5043,77.856346,0.23893525,12.621126,1018.96313,71.18876,0.0777585
2025-01-11 04:00:00,9.9,1025.5,85.0,0.0,16.086784,1020.8795,66.99162,0.06721352,12.745665,1017.619,75.094246,0.2206112,12.81221,1019.0028,71.305115,0.079520114
2025-01-11 05:00:00,9.9,1025.1,89.0,0.1,14.874638,1020.96893,69.76418,0.073267356,13.260546,1017.468,73.34174,0.21787888,12.735052,1018.9928,72.11802,0.082555085
2025-01-11 06:00:00,10.6,1024.9,87.0,0.1,13.975236,1021.15466,71.0764,0.07467878,12.4688835,1017.17303,75.05275,0.23660326,13.061201,1018.8623,71.73466,0.084249154
2025-01-11 07:00:00,10.6,1024.5,87.0,0.0,13.640888,1021.40015,70.66719,0.07125356,12.641409,1017.2084,73.18327,0.22118585,13.228336,1018.6356,71.80521,0.08746425
2025-01-11 08:00:00,10.8,1024.8,89.0,0.0,13.884645,1021.5039,69.147385,0.0663087,13.432219,1017.0973,69.95918,0.20581256,13.399851,1018.38605,71.66441,0.090303056
2025-01-11 09:00:00,10.9,1024.8,90.0,0.2,13.810408,1021.5712,68.73844,0.06535211,14.613447,1016.9823,66.052986,0.18866359,13.350809,1018.2119,72.028175,0.093241334
2025-01-11 10:00:00,11.5,1025.6,88.0,0.1,13.568524,1021.75336,68.21656,0.06334196,16.398,1016.91846,60.62048,0.16402641,13.237894,1018.10315,72.49036,0.09579561
2025-01-11 11:00:00,11.5,1026.0,88.0,0.1,17.592253,1021.9914,55.885906,0.037757754,20.446507,1016.5903,48.22869,0.123013295,13.475887,1018.1151,71.63933,0.093269944
2025-01-11 12:00:00,11.8,1026.4,84.0,0.0,21.885525,1021.1565,42.99617,0.025198922,22.552221,1015.9216,40.365383,0.0937661,14.6346855,1018.1081,67.96522,0.084830396
2025-01-11 13:00:00,13.1,1026.1,67.0,0.0,24.338306,1019.7595,35.99159,0.0210707,24.373579,1015.2186,35.269295,0.07508731,15.8736,1017.8402,64.4264,0.07908756
2025-01-11 14:00:00,14.3,1025.3,65.0,0.0,26.477583,1018.44104,31.418896,0.018159846,25.803646,1014.5067,32.170708,0.0643826,16.926918,1017.3366,61.86428,0.07759309
2025-01-11 15:00:00,14.6,1025.4,60.0,0.0,28.432251,1017.0043,27.441925,0.016534882,27.216936,1013.73895,29.045433,0.05575213,18.285511,1016.86053,57.6902,0.070730485
2025-01-11 16:00:00,14.5,1025.7,60.0,0.0,30.117468,1015.6408,24.23456,0.015698763,28.376507,1013.0817,26.935266,0.049791038,17.938372,1016.25757,59.24855,0.07450678
2025-01-11 17:00:00,13.3,1026.2,63.0,0.0,31.491451,1014.78937,21.803356,0.014483073,28.905825,1012.79175,26.340178,0.046949744,17.422176,1016.11584,61.009968,0.07652867
2025-01-11 18:00:00,12.1,1026.6,69.0,0.0,32.177315,1014.972,21.010004,0.012522494,28.40362,1012.9907,28.456894,0.048087392,16.807297,1016.1021,63.429638,0.07983873
2025-01-11 19:00:00,11.2,1026.8,74.0,0.0,28.346296,1017.1502,28.992147,0.016439022,26.20205,1014.06525,34.483383,0.05772133,15.774689,1016.22546,67.0576,0.08629299
2025-01-11 20:00:00,9.2,1027.6,85.0,0.0,23.523693,1019.4374,38.678844,0.024481736,23.404789,1015.6009,41.38992,0.07674254,14.869934,1016.5334,70.40566,0.09241241
2025-01-11 21:00:00,8.8,1028.3,87.0,0.0,22.290718,1020.1317,41.7524,0.025932781,21.845371,1016.8039,48.360474,0.09230952,14.238432,1016.8587,72.68296,0.0958936
2025-01-11 22:00:00,7.6,1029.1,90.0,0.0,21.794044,1020.42163,44.67653,0.028234243,21.011257,1017.6005,51.82968,0.09913318,13.914862,1017.1594,73.78765,0.0967498
2025-01-11 23:00:00,7.5,1029.4,91.0,0.0,20.783123,1020.8374,49.73334,0.033259064,19.97912,1018.0414,55.18691,0.10554426,13.827114,1017.3654,74.13933,0.096856266
2025-01-12 00:00:00,6.5,1029.3,92.0,0.0,20.179132,1020.9628,52.08976,0.036167175,19.693815,1018.3205,56.549583,0.10918281,13.618013,1017.5443,74.61109,0.09826333
2025-01-12 01:00:00,5.8,1029.5,87.0,0.0,20.157206,1020.9827,53.22847,0.038344327,18.301676,1018.68964,60.744152,0.12069842,12.7104435,1017.7836,76.304245,0.103127785
2025-01-12 02:00:00,6.1,1028.9,78.0,0.0,21.537287,1020.6692,50.043316,0.035430565,16.92134,1019.1279,64.39407,0.13025568,12.587484,1017.89197,76.06933,0.10157266
2025-01-12 03:00:00,5.5,1029.5,72.0,0.0,20.835289,1020.59467,54.09671,0.042328466,16.812315,1019.4418,64.58546,0.12931113,12.040535,1018.0341,76.72906,0.103455976
2025-01-12 04:00:00,5.3,1029.5,55.0,0.0,20.106953,1020.4662,57.000282,0.048206985,15.954063,1019.57886,66.90771,0.1364028,12.717079,1018.0908,74.12995,0.096227124
2025-01-12 05:00:00,5.3,1029.3,38.0,0.0,21.495462,1020.2508,54.20292,0.044734187,14.767271,1019.7024,69.58831,0.14396286,13.266102,1018.02277,72.344215,0.093986966
2025-01-12 06:00:00,4.8,1029.6,47.0,0.0,21.8288,1020.01105,54.859295,0.047672365,13.903162,1019.8948,70.92719,0.14569975,12.584959,1017.87646,73.85539,0.10049305
2025-01-12 07:00:00,4.1,1030.2,61.0,0.0,22.323265,1019.71497,53.70403,0.04706837,13.596859,1020.11053,70.63035,0.14136112,12.74975,1017.83813,72.16898,0.09469365
2025-01-12 08:00:00,3.7,1030.9,71.0,0.0,22.505835,1019.5352,54.358486,0.04954324,13.84852,1020.1662,69.22172,0.13480616,13.5443,1017.7193,69.072945,0.08784669
2025-01-12 09:00:00,3.5,1030.8,72.0,0.0,22.426662,1019.52905,55.592525,0.05242595,13.797028,1020.23676,68.81567,0.13314421,14.715813,1017.5865,65.295166,0.080490254
2025-01-12 10:00:00,5.7,1031.2,63.0,0.0,22.558615,1019.5354,55.467808,0.052494667,13.604872,1020.41473,68.32457,0.13017704,16.450624,1017.4317,60.08563,0.07062495
2025-01-12 11:00:00,8.1,1031.5,58.0,0.0,23.06948,1019.55634,53.188828,0.04826091,17.58135,1020.2108,56.636337,0.092844516,20.545143,1016.8126,48.052494,0.049529646
2025-01-12 12:00:00,9.8,1030.6,53.0,0.0,23.531677,1019.61285,51.48168,0.045269437,21.57312,1019.0817,44.46523,0.06878254,22.816406,1016.14923,40.5995,0.040511347
2025-01-12 13:00:00,10.7,1029.7,50.0,0.0,23.946796,1019.68176,49.482075,0.04177351,23.754698,1017.92175,37.69604,0.055250492,24.556797,1015.32605,35.828182,0.034241848
2025-01-12 14:00:00,11.5,1029.1,50.0,0.0,25.500368,1019.15594,42.17902,0.033209503,25.88143,1016.6773,33.0809,0.045906395,25.896175,1014.5706,32.831814,0.029968617
2025-01-12 15:00:00,10.7,1029.3,55.0,0.0,27.64926,1017.8656,35.080376,0.027139854,27.830873,1015.4051,29.008316,0.039408334,27.236778,1013.8099,29.774576,0.026358968
2025-01-12 16:00:00,10.1,1029.4,54.0,0.0,29.805403,1016.70154,30.103106,0.022423243,29.506075,1014.2332,25.691053,0.03513635,28.317184,1013.11237,27.76586,0.024009446
2025-01-12 17:00:00,9.1,1029.8,56.0,0.0,31.340414,1015.85474,26.650902,0.01939747,30.847248,1013.39575,23.240196,0.03143727,28.780766,1012.7446,27.287552,0.023102589
2025-01-12 18:00:00,7.6,1030.3,62.0,0.0,31.639374,1015.94293,25.86472,0.018223045,31.457155,1013.24414,22.637312,0.02832471,28.226635,1012.79596,29.572775,0.024271125
2025-01-12 19:00:00,6.5,1030.4,64.0,0.0,30.092163,1016.9903,29.025043,0.02002037,27.691277,1015.5717,30.798525,0.03865226,26.042337,1013.7392,35.74818,0.029276032
2025-01-12 20:00:00,5.8,1030.6,65.0,0.0,27.763186,1018.2951,34.005665,0.024352334,22.902107,1017.99255,40.493248,0.06292683,23.35507,1015.2323,42.63839,0.037233915
2025-01-12 21:00:00,5.5,1030.4,58.0,0.0,25.066202,1019.87286,40.90714,0.030337553,21.8204,1018.5436,43.419296,0.070371754,21.451506,1016.21954,49.37839,0.042066623
2025-01-12 22:00:00,4.8,1030.3,47.0,0.0,23.329582,1020.85254,46.58965,0.033733755,21.43543,1018.8309,46.067814,0.07670642,20.435835,1016.9333,52.747528,0.04585601
2025-01-12 23:00:00,4.0,1030.1,40.0,0.0,22.051071,1021.6171,50.921543,0.03657062,20.596231,1019.3032,50.67882,0.08761842,19.354586,1017.41797,55.985626,0.05013296
2025-01-13 00:00:00,3.4,1030.0,37.0,0.0,20.705576,1021.94775,53.87657,0.03926443,20.033619,1019.42914,52.88755,0.09259082,19.05471,1017.67566,57.246235,0.05182075
2025-01-13 01:00:00,2.5,1029.3,40.0,0.0,19.246296,1022.1507,57.317757,0.043550543,20.002508,1019.44696,53.918182,0.096143804,17.678951,1018.14355,61.209736,0.056444965
2025-01-13 02:00:00,2.5,1027.9,45.0,0.0,18.333067,1022.3436,58.78273,0.044573236,21.283577,1019.06287,50.882957,0.09074933,16.324013,1018.645,64.68499,0.060689
2025-01-13 03:00:00,1.8,1027.6,50.0,0.0,19.223118,1022.26025,55.450054,0.038867436,20.620405,1019.085,54.577724,0.10205807,16.207747,1018.9133,64.87304,0.060894426
2025-01-13 04:00:00,1.1,1027.6,53.0,0.0,19.17808,1022.2649,54.2728,0.03613666,19.885092,1019.04596,57.32447,0.11112976,15.368027,1019.1365,67.06435,0.06388504
2025-01-13 05:00:00,0.6,1027.5,55.0,0.0,19.80748,1022.1682,49.539707,0.028543787,21.239265,1018.80286,54.61811,0.1061162,14.219683,1019.33624,69.63371,0.06738999
2025-01-13 06:00:00,0.8,1027.1,48.0,0.0,19.873789,1021.8985,43.529427,0.020993032,21.538,1018.5988,55.147343,0.110460475,13.384518,1019.53326,70.96566,0.06869481
2025-01-13 07:00:00,0.8,1026.9,43.0,0.0,17.396902,1022.4115,45.641575,0.019448072,21.96535,1018.302,54.06517,0.108787075,13.090275,1019.71014,70.73797,0.06735811
2025-01-13 08:00:00,0.5,1027.2,43.0,0.0,13.253575,1022.93317,52.25561,0.021967495,22.12737,1018.15454,54.61707,0.11259439,13.338686,1019.74066,69.40535,0.06478572
2025-01-13 09:00:00,0.3,1027.8,44.0,0.0,11.263323,1023.6086,53.983032,0.02096368,22.057909,1018.1895,55.734394,0.117670305,13.301167,1019.84485,68.99392,0.06395321
2025-01-13 10:00:00,2.7,1028.6,41.0,0.0,11.417137,1023.9143,52.74771,0.019993935,22.175838,1018.20123,55.618416,0.11748674,13.130339,1020.0271,68.53128,0.06260203
2025-01-13 11:00:00,6.2,1029.1,47.0,0.0,15.847827,1023.76715,42.574787,0.014185009,22.636684,1018.1505,53.513878,0.109320655,16.98027,1019.51416,57.410557,0.047057815
2025-01-13 12:00:00,8.8,1029.5,38.0,0.0,19.435076,1022.784,35.764202,0.011112211,23.06071,1018.13544,51.912132,0.10356793,21.162533,1018.3191,45.604824,0.035263292
2025-01-13 13:00:00,9.8,1028.4,32.0,0.0,22.334438,1021.2894,30.105326,0.009207164,23.438902,1018.1315,50.06411,0.09686821,23.413519,1017.1435,39.195923,0.030026149
2025-01-13 14:00:00,10.9,1026.7,28.0,0.0,24.636679,1019.871,25.616158,0.00803032,24.785536,1017.46313,43.333687,0.077694096,25.463411,1015.91766,34.63859,0.025186611
2025-01-13 15:00:00,10.4,1026.5,31.0,0.0,26.538252,1018.7131,22.635077,0.0076237237,26.689217,1016.41235,36.51583,0.060147956,27.359852,1014.72034,30.583464,0.021718457
2025-01-13 16:00:00,9.7,1026.7,35.0,0.0,27.249842,1018.4486,21.847048,0.0074976254,28.832527,1015.25507,31.548222,0.04727524,29.004581,1013.641,27.258139,0.019423412
2025-01-13 17:00:00,8.5,1027.0,41.0,0.0,26.624128,1018.7871,23.34853,0.0079323035,30.382559,1014.3914,28.097658,0.039618555,30.280735,1012.8109,24.871862,0.017628394
2025-01-13 18:00:00,5.4,1028.1,49.0,0.0,24.766863,1019.70886,27.172607,0.009112772,30.694492,1014.48193,27.36066,0.03768494,30.754038,1012.48425,24.47862,0.016528316
2025-01-13 19:00:00,2.7,1028.2,54.0,0.0,21.845974,1021.09814,33.016323,0.011414972,29.167736,1015.5648,30.575153,0.04312339,27.159029,1014.7466,32.583614,0.0220536
2025-01-13 20:00:00,1.5,1028.5,56.0,0.0,19.604372,1021.97125,37.723576,0.0140749365,26.840376,1016.94556,35.562386,0.054832887,22.67677,1017.25037,42.148216,0.03167093
2025-01-13 21:00:00,1.2,1028.8,58.0,0.0,18.169205,1022.4603,40.72417,0.015699612,24.311758,1018.39294,42.27613,0.07327196,21.549326,1017.7743,44.945786,0.034239538
2025-01-13 22:00:00,0.8,1028.7,59.0,0.0,17.282557,1022.5257,42.506012,0.016360335,22.860191,1019.35254,47.531067,0.084684834,21.019005,1018.0065,47.449223,0.03654168
2025-01-13 23:00:00,-0.1,1029.0,62.0,0.0,16.187502,1022.581,43.508636,0.0159029,21.801804,1020.074,51.52846,0.093489796,19.969738,1018.45215,51.842316,0.041250058
2025-01-14 00:00:00,-1.0,1030.1,66.0,0.0,14.563143,1022.6818,45.732407,0.016496018,20.529863,1020.3636,54.377167,0.0976363,19.384445,1018.5822,53.929012,0.044029173
2025-01-14 01:00:00,-0.3,1031.0,59.0,0.0,13.094519,1022.794,48.28202,0.017881392,19.115728,1020.5581,57.680992,0.10402011,19.336517,1018.6079,54.845154,0.04567105
2025-01-14 02:00:00,0.1,1030.3,52.0,0.0,11.358072,1022.8014,51.48061,0.019961078,18.248644,1020.7121,59.140575,0.10529938,20.664936,1018.18634,51.83606,0.04336771
2025-01-14 03:00:00,-0.3,1030.3,52.0,0.0,10.117159,1022.55194,53.865517,0.021750363,19.146164,1020.5357,56.026447,0.09620003,19.914225,1018.3233,55.313244,0.048058994
2025-01-14 04:00:00,-0.7,1030.8,49.0,0.0,8.774227,1022.2684,56.515972,0.024420228,19.129318,1020.46704,54.962063,0.091793664,19.194593,1018.3321,57.909023,0.051934045
2025-01-14 05:00:00,-0.8,1031.5,41.0,0.0,7.5615644,1022.0154,59.091286,0.027290365,19.79191,1020.24475,50.630486,0.079068,20.51379,1018.011,55.26355,0.05017856
2025-01-14 06:00:00,-0.8,1032.3,39.0,0.0,6.751974,1021.89923,60.954758,0.029022915,19.821915,1019.80115,45.30427,0.0641973,20.78934,1017.87225,55.687443,0.05183994
2025-01-14 07:00:00,-0.3,1032.5,36.0,0.0,7.0621986,1021.8902,60.31361,0.02737633,17.574392,1020.3106,47.551903,0.0629093,21.280315,1017.5949,54.605587,0.051358305
2025-01-14 08:00:00,-0.2,1032.7,31.0,0.0,7.4310436,1021.76404,59.2802,0.026423125,13.583355,1020.89795,54.13645,0.069364056,21.419767,1017.49,55.07765,0.052765854
2025-01-14 09:00:00,-0.0,1032.8,35.0,0.0,7.271532,1021.5873,59.35043,0.02725033,11.7271805,1021.489,56.007202,0.067913994,21.30578,1017.5287,56.11943,0.05456672
2025-01-14 10:00:00,2.9,1032.7,42.0,0.0,7.4603214,1021.75507,58.786522,0.02648858,11.851727,1021.80414,54.913677,0.06599461,21.438059,1017.5397,55.996502,0.05499218
2025-01-14 11:00:00,5.1,1033.1,29.0,0.0,10.998162,1022.1948,50.870285,0.019049754,16.219736,1021.3553,45.140476,0.052978158,21.983389,1017.4936,53.988117,0.052530985
2025-01-14 12:00:00,6.6,1032.9,26.0,0.0,16.17443,1022.0055,40.930943,0.012935258,19.675488,1020.25195,38.380215,0.041926753,22.454466,1017.49493,52.441463,0.050546147
2025-01-14 13:00:00,7.6,1031.8,26.0,0.0,19.023798,1021.31384,35.285973,0.010469517,22.503698,1018.7153,32.678947,0.03231697,22.898325,1017.4873,50.681343,0.048187926
