Time,Position (y)
13.35,1.68257
13.3667,1.68072
13.3833,1.6786
13.4,1.6761
13.4167,1.67226
13.4333,1.66788
13.45,1.66343
13.4667,1.65815
13.4833,1.65208
13.5,1.64517
13.5167,1.63734
13.5333,1.62877
13.55,1.61945
13.5667,1.60926
13.5833,1.59813
13.6,1.5862
13.6167,1.57925
13.6333,1.57673
13.65,1.57323
13.6667,1.56878
13.6833,1.56303
13.7,1.55609
13.7167,1.54798
13.7333,1.53967
13.75,1.5314
13.7667,1.52239
13.7833,1.51949
13.8,1.5227
13.8167,1.52509
13.8333,1.52672
13.85,1.52777
13.8667,1.52783
13.8833,1.52723
13.9,1.52622
13.9167,1.52446
13.9333,1.52395
13.95,1.52553
13.9667,1.5275
13.9833,1.52936
14,1.53115
14.0167,1.53285
14.0333,1.53462
14.05,1.53636
14.0667,1.53778
14.0833,1.53943
14.1,1.5412
14.1167,1.54301
14.1333,1.54509
14.15,1.54711
14.1667,1.54925
14.1833,1.55192
14.2,1.55467
14.2167,1.55676
14.2333,1.55819
14.25,1.55897
14.2667,1.55911
14.2833,1.56019
14.3,1.56241
14.3167,1.56454
14.3333,1.56673
14.35,1.56899
14.3667,1.57133
14.3833,1.57375
14.4,1.57625
14.4167,1.57882
14.4333,1.58144
14.45,1.58411
14.4667,1.58685
14.4833,1.58966
14.5,1.59253
14.5167,1.59543
14.5333,1.59836
14.55,1.6013
14.5667,1.60425
14.5833,1.60721
14.6,1.61027
14.6167,1.6135
14.6333,1.61645
14.65,1.61947
14.6667,1.62288
14.6833,1.62624
14.7,1.62953
14.7167,1.63244
14.7333,1.63535
14.75,1.63856
14.7667,1.64136
14.7833,1.64406
14.8,1.64695
14.8167,1.64965
14.8333,1.65212
14.85,1.65435
14.8667,1.65605
14.8833,1.65727
14.9,1.65865
14.9167,1.66011
14.9333,1.66122
14.95,1.6619
14.9667,1.6622
14.9833,1.66163
15,1.66075
15.0167,1.6601
15.0333,1.65906
15.05,1.65747
15.0667,1.6549
15.0833,1.65195
15.1,1.64907
15.1167,1.64558
15.1333,1.64094
15.15,1.63563
15.1667,1.63044
15.1833,1.62466
15.2,1.61821
15.2167,1.61112
15.2333,1.60317
15.25,1.59476
15.2667,1.58553
15.2833,1.57563
15.3,1.56536
15.3167,1.55863
15.3333,1.55591
15.35,1.55254
15.3667,1.54807
15.3833,1.54266
15.4,1.53609
15.4167,1.52816
15.4333,1.51893
15.45,1.51035
15.4667,1.5084
15.4833,1.51137
15.5,1.51345
15.5167,1.51468
15.5333,1.51507
15.55,1.51465
15.5667,1.5143
15.5833,1.51402
15.6,1.51313
15.6167,1.51169
15.6333,1.50959
15.65,1.50898
15.6667,1.5102
15.6833,1.5113
15.7,1.51218
15.7167,1.51291
15.7333,1.51354
15.75,1.51412
15.7667,1.51513
15.7833,1.51647
15.8,1.51775
15.8167,1.51922
15.8333,1.52034
15.85,1.52142
15.8667,1.52304
15.8833,1.52482
15.9,1.52654
15.9167,1.52826
15.9333,1.52999
15.95,1.53185
15.9667,1.53382
15.9833,1.53583
16,1.53782
16.0167,1.53938
16.0333,1.54031
16.05,1.54058
16.0667,1.5402
16.0833,1.54067
16.1,1.54236
16.1167,1.54395
16.1333,1.54559
16.15,1.54745
16.1667,1.54935
16.1833,1.55128
16.2,1.55326
16.2167,1.55532
16.2333,1.55745
16.25,1.55966
16.2667,1.56195
16.2833,1.56433
16.3,1.5668
16.3167,1.56933
16.3333,1.57195
16.35,1.57464
16.3667,1.5774
16.3833,1.58024
16.4,1.58316
16.4167,1.58613
16.4333,1.58917
16.45,1.59226
