time,temp_real,hum_real,rain_real,pres_real,wind_real,temp_pred_24,hum_pred_24,rain_pred_24,pres_pred_24,wind_pred_24,temp_pred_48,hum_pred_48,rain_pred_48,pres_pred_48,wind_pred_48,temp_pred_72,hum_pred_72,rain_pred_72,pres_pred_72,wind_pred_72
2025-01-17 21:00:00,1.9,78.0,0.0,1029.8,5.3,-0.9629054,0.098252244,-0.18928646,1.0211318,-0.21393988,-1.0251395,-0.11475526,-0.18147488,0.92779684,0.042417888,-1.3913953,0.48065,-0.11438234,1.4617133,-0.38776276
2025-01-17 22:00:00,1.4,79.0,0.0,1030.1,5.7,-1.064504,0.19931924,-0.20585369,1.2813292,-0.19539317,-1.1219755,-0.022782592,-0.17940067,0.9129236,0.0737599,-1.5042934,0.6189482,-0.11208509,1.4384519,-0.35273606
2025-01-17 23:00:00,0.6,82.0,0.0,1030.2,7.0,-1.1024082,0.30101088,-0.21730916,1.4359312,-0.31577197,-1.1705682,0.00038416823,-0.17210272,0.7787483,0.1656437,-1.598905,0.69644666,-0.11913048,1.3964697,-0.2764946
2025-01-18 00:00:00,-0.3,88.0,0.0,1030.2,5.8,-1.1861773,0.3849803,-0.21558072,1.5587718,-0.22488263,-1.203261,0.01874909,-0.16847122,0.7286043,0.21673653,-1.6407102,0.66251665,-0.13128188,1.3927846,-0.19212353
2025-01-18 01:00:00,-0.3,87.0,0.0,1030.0,4.1,-1.2277144,0.46178246,-0.22470318,1.692668,-0.28134146,-1.2191738,0.023229683,-0.15873213,0.6561003,0.28092778,-1.6025171,0.54546285,-0.13381019,1.353449,-0.10276817
2025-01-18 02:00:00,-0.8,85.0,0.0,1029.4,3.7,-1.2613293,0.5691761,-0.22686127,1.7279752,-0.41774267,-1.2631223,0.07680769,-0.1557802,0.63118637,0.31981218,-1.5689802,0.47562495,-0.13011372,1.3385347,-0.062488303
2025-01-18 03:00:00,-0.2,80.0,0.0,1029.4,1.5,-1.2912632,0.64654166,-0.2221995,1.727596,-0.48312792,-1.2829485,0.11064706,-0.15717112,0.5432744,0.39888838,-1.5409366,0.42183098,-0.13658151,1.3044106,-0.03503062
2025-01-18 04:00:00,-0.1,79.0,0.0,1029.4,3.2,-1.3391811,0.70451486,-0.21473452,1.7418787,-0.4946129,-1.2891096,0.12468048,-0.16987331,0.51731837,0.41334066,-1.5251893,0.37785605,-0.14399713,1.2702299,-0.004885746
2025-01-18 05:00:00,-0.9,84.0,0.0,1028.8,5.0,-1.3389704,0.6419643,-0.23772638,1.7936902,-0.5270676,-1.2989496,0.14920259,-0.18856604,0.5396186,0.35705248,-1.4762255,0.3002874,-0.1544133,1.2376174,0.011803674
2025-01-18 06:00:00,-1.5,88.0,0.0,1028.1,6.5,-1.315805,0.5612942,-0.25487474,1.8523295,-0.54993844,-1.3042141,0.17047721,-0.19870748,0.55584335,0.3032383,-1.4143366,0.22119129,-0.1592812,1.1561056,0.04942876
2025-01-18 07:00:00,-1.9,90.0,0.0,1027.4,8.0,-1.2949983,0.5535959,-0.25885642,1.8968656,-0.5974528,-1.2647692,0.15259887,-0.20475431,0.5118791,0.2837684,-1.3617128,0.1467834,-0.16894105,1.1034244,0.07594642
2025-01-18 08:00:00,-1.9,91.0,0.0,1027.5,9.0,-1.2452178,0.49049774,-0.25786477,1.9240329,-0.5256556,-1.2188131,0.12001397,-0.20202383,0.49478284,0.2937186,-1.315814,0.09047462,-0.17444664,1.0581517,0.09403366
2025-01-18 09:00:00,-1.5,90.0,0.0,1027.5,10.3,-1.1837546,0.4294185,-0.25300226,1.9419469,-0.49727708,-1.1672977,0.076768555,-0.19315465,0.48443627,0.3254541,-1.3128557,0.07355247,-0.17899571,1.0723802,0.08239977
2025-01-18 10:00:00,2.9,72.0,0.0,1027.4,10.1,-1.1557332,0.4018245,-0.25012892,1.9564025,-0.51059324,-1.1546898,0.06536136,-0.1824731,0.5177301,0.3480857,-1.311247,0.052054852,-0.1747593,1.0627394,0.120527476
2025-01-18 11:00:00,6.5,61.0,0.0,1027.7,3.2,-1.0799128,0.25952998,-0.2326103,1.9774863,-0.43291488,-1.0438327,-0.020294858,-0.17817499,0.5736978,0.28714588,-1.2272557,-0.022513727,-0.17123531,1.0965616,0.114639424
2025-01-18 12:00:00,8.0,54.0,0.0,1027.3,1.3,-1.0217425,0.13836977,-0.21806426,1.9800156,-0.2742818,-0.91994095,-0.03356333,-0.15043423,0.63963497,0.108275205,-1.1079047,-0.066564694,-0.16295779,1.1446174,0.054143734
2025-01-18 13:00:00,8.7,51.0,0.0,1026.4,2.6,-0.98988587,0.06999626,-0.19553842,1.9265733,-0.08129488,-0.8029323,-0.119738325,-0.12048194,0.6189586,0.13370638,-0.94509196,-0.14427797,-0.14731233,1.1757559,-0.010509236
2025-01-18 14:00:00,9.0,46.0,0.0,1025.3,4.0,-0.91474557,-0.005182375,-0.18003751,1.856698,0.01785817,-0.75515294,-0.14659435,-0.091517664,0.5848144,0.20624873,-0.8354912,-0.18903312,-0.12897974,1.0950738,0.023449162
2025-01-18 15:00:00,8.8,52.0,0.0,1024.5,4.5,-0.82498765,-0.08154007,-0.17789413,1.7640457,-0.0015648371,-0.59329736,-0.277335,-0.06789674,0.45638123,0.2802336,-0.6295473,-0.3556906,-0.11713323,0.961697,0.10746968
2025-01-18 16:00:00,8.3,57.0,0.0,1024.2,4.9,-0.75243765,-0.14198789,-0.1652207,1.6091535,0.10802324,-0.5484372,-0.2819105,-0.04557171,0.36577058,0.30101034,-0.5344825,-0.4282009,-0.110906795,0.86910903,0.1640175
2025-01-18 17:00:00,6.8,67.0,0.0,1024.3,4.0,-0.7450548,-0.1508813,-0.17451106,1.5804435,0.075267985,-0.53535575,-0.25178254,-0.043565914,0.3279614,0.24508817,-0.49974427,-0.4474568,-0.11117987,0.8090289,0.16185206
2025-01-18 18:00:00,2.8,77.0,0.0,1024.8,3.4,-0.76140743,-0.13476089,-0.18592988,1.5519737,0.0026653418,-0.5940602,-0.17186917,-0.055508934,0.39678642,0.15458152,-0.6715637,-0.23780409,-0.11091769,0.8263908,0.06717759
2025-01-18 19:00:00,1.3,75.0,0.0,1024.9,5.0,-0.92692035,0.14581004,-0.19833867,1.5275229,-0.2806916,-0.7654119,0.103707924,-0.05984948,0.47343215,-0.06482561,-0.78520036,-0.20108145,-0.119526684,0.7786148,0.097924724
2025-01-18 20:00:00,-1.5,90.0,0.0,1024.9,9.3,-1.0089545,0.23220097,-0.20147446,1.5089895,-0.30962458,-0.8187047,0.18017358,-0.06782365,0.5915806,-0.16328263,-0.90686214,-0.08805211,-0.12008362,0.71738815,0.10034278
2025-01-18 21:00:00,-2.0,91.0,0.0,1024.6,11.5,-1.1180501,0.3535819,-0.20573865,1.5210208,-0.3566702,-0.91799885,0.19613753,-0.119663306,0.83029866,-0.16801001,-0.9988972,-0.0013235372,-0.12545493,0.7313835,0.055286817
2025-01-18 22:00:00,-0.9,82.0,0.0,1024.2,11.6,-1.2142979,0.44411227,-0.21123111,1.5516434,-0.37514493,-0.9860844,0.24541521,-0.14873643,1.0320418,-0.19762589,-1.0935248,0.08686525,-0.1289384,0.7301292,0.07424855
2025-01-18 23:00:00,-0.7,77.0,0.0,1024.1,10.6,-1.3148603,0.53036314,-0.20921333,1.5958546,-0.39657646,-1.027341,0.3346598,-0.15232752,1.1684289,-0.28087017,-1.1356341,0.10508667,-0.13169554,0.63276047,0.14044476
2025-01-19 00:00:00,-1.1,78.0,0.0,1023.8,9.0,-1.3814878,0.58431673,-0.20719427,1.5792818,-0.32173648,-1.0973175,0.3915487,-0.16017957,1.2622058,-0.24966858,-1.1652936,0.120449126,-0.13255875,0.5985814,0.18107961
2025-01-19 01:00:00,-1.4,77.0,0.0,1023.6,6.0,-1.4395651,0.7028173,-0.19099714,1.5471468,-0.31823826,-1.1399795,0.4508983,-0.16776925,1.3807175,-0.278579,-1.1797806,0.1225705,-0.128824,0.54880595,0.23477547
2025-01-19 02:00:00,-0.1,62.0,0.0,1023.1,4.7,-1.4586343,0.7446953,-0.18121703,1.4992816,-0.32506645,-1.1880461,0.5480589,-0.16307582,1.4365684,-0.33855614,-1.2214066,0.1682069,-0.1275686,0.53722864,0.27105635
2025-01-19 03:00:00,0.5,54.0,0.0,1022.7,4.5,-1.503309,0.83157974,-0.16930269,1.4497187,-0.32043895,-1.2298766,0.62232894,-0.15854444,1.4536854,-0.37161422,-1.2363917,0.19262627,-0.13218372,0.46139035,0.33488408
2025-01-19 04:00:00,0.5,53.0,0.0,1022.4,3.2,-1.494361,0.81873757,-0.17352343,1.4023228,-0.37432134,-1.2818829,0.676798,-0.15499677,1.4723101,-0.38568285,-1.2367653,0.19794156,-0.14145833,0.43497083,0.34795052
2025-01-19 05:00:00,-0.1,58.0,0.0,1022.3,2.2,-1.5099536,0.82934904,-0.17908083,1.3844018,-0.37308365,-1.2734607,0.6163326,-0.1806959,1.508333,-0.42151096,-1.2430261,0.21918938,-0.15670648,0.44944507,0.29371136
2025-01-19 06:00:00,-0.7,63.0,0.0,1022.0,1.5,-1.5275718,0.8783036,-0.16575737,1.2856169,-0.32979986,-1.2459539,0.54069597,-0.19986847,1.5508494,-0.4441927,-1.2485043,0.23933026,-0.16556923,0.46899766,0.24272704
2025-01-19 07:00:00,-1.0,67.0,0.0,1021.9,2.0,-1.5281111,0.9300946,-0.13856955,1.1948705,-0.27786332,-1.2255709,0.53205705,-0.20259057,1.5911425,-0.48984742,-1.2089895,0.22041404,-0.17405552,0.4323912,0.21894526
2025-01-19 08:00:00,-1.5,73.0,0.0,1022.4,1.8,-1.5072287,0.95121735,-0.111498006,1.0244983,-0.16252002,-1.1677179,0.45632252,-0.20942585,1.6055952,-0.4478504,-1.1648487,0.18811077,-0.17333877,0.4203464,0.22701523
2025-01-19 09:00:00,-1.1,72.0,0.0,1022.8,2.1,-1.4753938,0.93008643,-0.093571864,0.9939006,-0.08349274,-1.1061223,0.3864497,-0.20636308,1.6244328,-0.41357484,-1.1140813,0.14260519,-0.16705346,0.42187342,0.25481033
2025-01-19 10:00:00,1.9,66.0,0.0,1023.0,3.3,-1.447616,0.8970146,-0.07542177,0.9493024,0.009635062,-1.0829254,0.3556911,-0.20013145,1.6504141,-0.4018611,-1.101847,0.12581334,-0.15417522,0.45916927,0.28243026
2025-01-19 11:00:00,4.0,54.0,0.0,1023.5,2.7,-1.2639014,0.5899348,-0.09096165,1.0497477,0.025267422,-1.0048963,0.21712384,-0.1840192,1.6678357,-0.3338072,-0.9944421,0.035300218,-0.14446998,0.5083454,0.24456534
2025-01-19 12:00:00,5.2,56.0,0.0,1023.4,3.8,-1.0479118,0.32988927,-0.11227968,1.1437852,-0.20051706,-0.94001544,0.09031589,-0.17536074,1.6525385,-0.21647565,-0.8923061,0.023971556,-0.11867443,0.5913839,0.11114979
2025-01-19 13:00:00,6.1,55.0,0.0,1022.3,4.1,-0.8991974,0.124264725,-0.117604576,1.1836976,-0.19520953,-0.91000503,0.02005531,-0.15916498,1.5981374,-0.075377755,-0.79122543,-0.050324,-0.09145136,0.5870968,0.15208817
2025-01-19 14:00:00,6.9,49.0,0.0,1021.0,5.2,-0.7801028,-0.02945323,-0.11027477,1.1464694,-0.109907836,-0.83906245,-0.05318901,-0.14791076,1.5257199,0.00048008352,-0.74738324,-0.08122258,-0.0698391,0.5627258,0.21872447
2025-01-19 15:00:00,7.0,52.0,0.0,1020.0,6.0,-0.67093486,-0.17806606,-0.10635627,1.0789713,-0.012437015,-0.7658306,-0.11128043,-0.13952401,1.4503717,0.01031751,-0.5935407,-0.20672432,-0.051836737,0.4431979,0.29821506
2025-01-19 16:00:00,6.8,55.0,0.0,1019.6,5.9,-0.65664417,-0.13864233,-0.08335383,0.96379924,0.0038959468,-0.6963563,-0.17048028,-0.12932287,1.2972906,0.093781985,-0.5498727,-0.21508494,-0.034600444,0.35909122,0.32285723
2025-01-19 17:00:00,5.9,61.0,0.0,1019.8,6.9,-0.7118643,-0.054390926,-0.087970726,0.910887,-0.0215118,-0.69032335,-0.17345276,-0.13912317,1.2675557,0.06380544,-0.5376415,-0.18435796,-0.029887991,0.31234848,0.278177
2025-01-19 18:00:00,2.2,77.0,0.0,1020.3,2.9,-0.86427385,0.20770156,-0.07436804,0.8448801,-0.09168026,-0.70944,-0.14858977,-0.15155993,1.2485178,0.0012531036,-0.5935407,-0.10567178,-0.035708904,0.35875133,0.19217047
2025-01-19 19:00:00,2.1,81.0,0.0,1020.4,2.8,-1.0505522,0.45481843,-0.09025628,0.87672544,-0.21576032,-0.89346176,0.13555291,-0.15659414,1.2826662,-0.20289283,-0.7632005,0.1590926,-0.032915797,0.4256593,-0.00884763
2025-01-19 20:00:00,1.9,83.0,0.0,1020.4,2.5,-1.1704353,0.59019524,-0.09231693,0.89716744,-0.29131883,-0.97276574,0.22292492,-0.15949027,1.2682562,-0.24141893,-0.8199427,0.24152075,-0.037478082,0.5257285,-0.103465766
2025-01-19 21:00:00,2.4,82.0,0.0,1020.5,3.2,-1.3893095,0.8360037,-0.08854564,0.864356,-0.17480378,-1.0823281,0.34859306,-0.1592795,1.2886896,-0.28663757,-0.9035618,0.26080993,-0.07642895,0.6877461,-0.12223932
2025-01-19 22:00:00,1.9,84.0,0.0,1020.3,3.0,-1.4860953,0.8992807,-0.083210915,0.8259097,-0.0848051,-1.1720799,0.4328288,-0.16326027,1.3194814,-0.30318508,-0.960137,0.30199966,-0.10279018,0.8283495,-0.15098031
2025-01-19 23:00:00,2.7,84.0,0.1,1020.8,3.0,-1.535789,0.8936993,-0.079840064,0.71354544,0.00089331064,-1.2713331,0.5265035,-0.15724513,1.3773541,-0.30729827,-1.0062232,0.38839266,-0.10542875,0.9473261,-0.21743804
2025-01-20 00:00:00,2.5,88.0,0.2,1020.7,1.9,-1.5738938,0.89042675,-0.07099013,0.6731539,0.008598805,-1.3360587,0.58252865,-0.1562605,1.3601152,-0.25030267,-1.0718557,0.44203493,-0.1150092,1.0120696,-0.19293585
2025-01-20 01:00:00,2.1,88.0,0.0,1020.8,0.8,-1.6131297,0.93456644,-0.046742104,0.5596105,0.065101534,-1.4034334,0.69807637,-0.1399164,1.3495634,-0.22611326,-1.1146258,0.49291596,-0.122072674,1.1153599,-0.21156505
2025-01-20 02:00:00,3.3,88.0,0.2,1019.7,3.1,-1.6208047,0.96509516,-0.031592466,0.48726714,0.031853348,-1.4302611,0.74588734,-0.1300107,1.3169142,-0.20833203,-1.1630064,0.5719494,-0.123634696,1.187764,-0.26040295
2025-01-20 03:00:00,3.0,92.0,0.6,1019.2,3.2,-1.5668222,0.8337063,-0.045685045,0.44080913,0.027220935,-1.4834839,0.835374,-0.11600377,1.2828197,-0.19436036,-1.2039979,0.6344124,-0.12427681,1.2156676,-0.28509715
2025-01-20 04:00:00,2.6,93.0,0.3,1019.3,0.4,-1.5329876,0.72822565,-0.051752694,0.41551387,0.004851819,-1.4761463,0.8263068,-0.12161995,1.2441795,-0.22692768,-1.2541479,0.6822535,-0.124777816,1.2386655,-0.30129325
2025-01-20 05:00:00,2.6,93.0,0.4,1019.2,0.9,-1.504327,0.6627721,-0.06255638,0.40802127,-0.041822344,-1.4922873,0.8390216,-0.12943973,1.2291585,-0.23581113,-1.2406291,0.6252527,-0.14122543,1.2614568,-0.3358485
2025-01-20 06:00:00,2.4,94.0,0.2,1018.9,1.3,-1.4833671,0.65475494,-0.0576701,0.38728452,-0.10539451,-1.5137758,0.88657606,-0.12159167,1.1430595,-0.2134745,-1.2130579,0.55684036,-0.1557849,1.2928959,-0.35784993
2025-01-20 07:00:00,1.9,94.0,0.0,1018.6,0.2,-1.4150094,0.6171687,-0.04123698,0.31160426,-0.1364674,-1.5207099,0.9351874,-0.10101436,1.074439,-0.19120963,-1.1966307,0.55279326,-0.15666655,1.3272369,-0.3982036
2025-01-20 08:00:00,2.0,94.0,0.0,1018.5,0.6,-1.3674623,0.59650075,-0.014439393,0.22945063,-0.11478159,-1.5040077,0.9541275,-0.0839646,0.9347502,-0.116496205,-1.1377628,0.47712654,-0.16339687,1.3319786,-0.36381856
2025-01-20 09:00:00,2.2,96.0,0.1,1019.0,1.8,-1.363046,0.63101286,0.005938055,0.223444,-0.114068955,-1.471119,0.9242387,-0.074822485,0.9221362,-0.062992275,-1.075536,0.40255412,-0.1617877,1.3509332,-0.33237305
2025-01-20 10:00:00,2.7,96.0,0.0,1019.4,1.9,-1.3554014,0.61857045,0.022759525,0.25146806,-0.123217374,-1.4422866,0.8914335,-0.06844315,0.8944384,-0.00371811,-1.0531259,0.36756957,-0.15648946,1.3821149,-0.3169948
2025-01-20 11:00:00,3.3,95.0,0.0,1019.9,3.5,-1.3024179,0.5213418,0.014737522,0.34079978,-0.14986506,-1.2477232,0.59198135,-0.07096066,0.98602045,0.032656666,-0.9748686,0.23415816,-0.13696995,1.392648,-0.24868904
2025-01-20 12:00:00,4.1,93.0,1.1,1020.1,2.2,-1.2043406,0.32479814,-0.014472699,0.51697814,-0.2141297,-1.0489544,0.3690041,-0.06270158,1.0781965,-0.073354125,-0.90811676,0.10888052,-0.13066876,1.3699771,-0.14483312
2025-01-20 13:00:00,4.7,94.0,0.0,1019.5,1.4,-1.168596,0.30128944,-0.01670113,0.60531723,-0.22217701,-0.90549785,0.18200381,-0.051491447,1.114207,-0.043576274,-0.8785213,0.036911264,-0.12061483,1.3254784,-0.025432197
2025-01-20 14:00:00,3.8,94.0,0.0,1018.4,2.2,-1.0887731,0.22437097,-0.002408443,0.5606449,-0.19410208,-0.79416955,0.04631825,-0.035726354,1.0796558,0.033865962,-0.81096244,-0.034510583,-0.11137336,1.260373,0.04069592
2025-01-20 15:00:00,4.3,93.0,0.0,1017.2,1.3,-0.97678524,0.11063318,0.02224631,0.4049505,-0.087916896,-0.6900638,-0.086827174,-0.026066838,0.99992335,0.123754025,-0.74514896,-0.08665213,-0.10372752,1.1981113,0.05750098
2025-01-20 16:00:00,4.2,95.0,0.0,1016.9,1.8,-0.9377401,0.1206156,0.050908655,0.21964109,-0.0023955395,-0.6774518,-0.05645749,-0.00061879115,0.8905506,0.1433992,-0.67581844,-0.14870985,-0.09867969,1.0610977,0.12638512
2025-01-20 17:00:00,4.2,95.0,0.0,1016.9,1.4,-0.93336,0.18778268,0.07354567,0.08239234,0.02777749,-0.72785836,0.01689014,-0.0069843065,0.83431435,0.11529657,-0.6700396,-0.14806074,-0.107611805,1.0313219,0.09617865
2025-01-20 18:00:00,3.7,98.0,0.0,1017.3,2.0,-1.0131712,0.34437293,0.08110476,0.02879717,0.013506823,-0.881357,0.25403148,0.00045177533,0.7813382,0.047789793,-0.6886464,-0.11877841,-0.117516406,1.0148039,0.0357206
2025-01-20 19:00:00,3.3,99.0,0.1,1017.5,2.6,-1.1396848,0.6356413,0.092400186,0.022447249,-0.16523418,-1.0481037,0.46749252,-0.022231417,0.8009387,-0.07298829,-0.8727443,0.15234873,-0.12430864,1.0833174,-0.15771797
2025-01-20 20:00:00,3.7,98.0,0.1,1017.3,3.6,-1.1940652,0.76425534,0.09384871,0.012967845,-0.2411966,-1.1652216,0.61248416,-0.020889891,0.81124544,-0.15946876,-0.9464065,0.23329878,-0.13165897,1.0779468,-0.20758061
2025-01-20 21:00:00,3.7,98.0,0.1,1017.0,4.7,-1.273789,0.8891334,0.095494084,-0.009627933,-0.30272874,-1.3811852,0.8530693,-0.027079456,0.7898711,-0.11728618,-1.0534635,0.3548518,-0.13496174,1.1104344,-0.2586541
2025-01-20 22:00:00,4.1,98.0,0.2,1016.8,3.9,-1.3138071,0.92163247,0.09370564,0.0087772515,-0.311284,-1.4792529,0.93310124,-0.025719458,0.75914717,-0.060103793,-1.1384697,0.43277726,-0.14308314,1.1439523,-0.2789742
2025-01-20 23:00:00,3.9,97.0,0.4,1016.7,2.9,-1.3581424,1.0051254,0.124023594,-0.07306012,-0.31320798,-1.5333208,0.9516358,-0.025066387,0.66977453,0.007884664,-1.2367564,0.52667457,-0.14228049,1.2097583,-0.28038952
2025-01-21 00:00:00,4.1,97.0,0.3,1016.4,3.0,-1.341904,1.0142295,0.12964563,0.005517443,-0.3315169,-1.5720336,0.96023947,-0.020443136,0.6438297,0.028635798,-1.3010727,0.5816594,-0.14751689,1.2001994,-0.23314014
2025-01-21 01:00:00,4.2,97.0,0.3,1016.5,3.1,-1.3483018,1.1016304,0.17068811,-0.04285453,-0.3255708,-1.6200922,1.0089126,-0.0065852404,0.5635828,0.096154705,-1.3710335,0.68698907,-0.14173293,1.2093418,-0.2087675
2025-01-21 02:00:00,4.4,98.0,0.3,1015.8,3.5,-1.352384,1.1183763,0.14538132,0.022091156,-0.32675087,-1.638425,1.041924,0.007858492,0.5166242,0.10334246,-1.4001001,0.73076445,-0.13701543,1.1940418,-0.18918075
2025-01-21 03:00:00,4.4,96.0,0.9,1015.4,2.7,-1.33672,1.1805279,0.22600947,-0.14626841,-0.18934768,-1.5795714,0.9229468,-0.00022476906,0.46888217,0.12472519,-1.4561534,0.81533444,-0.12638286,1.1752626,-0.17152473
2025-01-21 04:00:00,4.4,97.0,1.1,1014.9,3.4,-1.3230962,1.2559823,0.2855781,-0.16571082,-0.16426201,-1.5498893,0.8419281,0.0052218772,0.44129562,0.12208502,-1.4470222,0.8051072,-0.12912992,1.1423241,-0.19679713
2025-01-21 05:00:00,4.4,97.0,0.5,1014.6,2.5,-1.3105258,1.3070934,0.26350832,-0.1284772,-0.26006514,-1.521087,0.7832879,0.00211736,0.43789604,0.0957521,-1.463564,0.8185655,-0.13941136,1.1335785,-0.21336293
2025-01-21 06:00:00,4.6,97.0,0.0,1014.2,3.8,-1.2898275,1.3002089,0.28110066,-0.13152003,-0.2521995,-1.4993346,0.77290606,0.011981957,0.41721234,0.049883153,-1.4877597,0.8631261,-0.14140561,1.0684261,-0.20534095
2025-01-21 07:00:00,4.6,97.0,0.0,1014.0,3.0,-1.2634033,1.287675,0.27690783,-0.16412953,-0.27174994,-1.427992,0.72782004,0.028253434,0.34640566,0.03137098,-1.4999377,0.90880674,-0.13198668,1.0252538,-0.19861695
2025-01-21 08:00:00,4.7,97.0,0.0,1014.2,2.5,-1.2265497,1.2590984,0.27110195,-0.23412104,-0.29527017,-1.3782386,0.6972161,0.04930762,0.27895913,0.052573595,-1.4850363,0.92341745,-0.12613396,0.92077905,-0.14787479
2025-01-21 09:00:00,5.0,96.0,0.0,1014.4,3.8,-1.1905326,1.2398592,0.29567975,-0.31056684,-0.28412023,-1.3704035,0.71176195,0.06467055,0.28212854,0.0607679,-1.4515929,0.89017856,-0.1206206,0.91821426,-0.10513629
2025-01-21 10:00:00,5.6,97.0,0.2,1014.5,2.7,-1.1685417,1.2204505,0.31176275,-0.29770288,-0.24964318,-1.3637363,0.7028879,0.08182807,0.30864438,0.06386088,-1.422155,0.8575325,-0.11819046,0.9023753,-0.06016387
2025-01-21 11:00:00,6.2,97.0,0.6,1014.6,4.8,-1.1539158,1.1978719,0.30302018,-0.2601375,-0.25594187,-1.313043,0.6271944,0.08192982,0.37783864,0.05083708,-1.2187089,0.5646771,-0.10280965,0.965341,-0.008383853
2025-01-21 12:00:00,6.6,99.0,0.6,1014.7,5.4,-1.1386888,1.1647036,0.28234744,-0.14172667,-0.23474829,-1.2176017,0.46498194,0.069508515,0.5190604,0.01369725,-1.0268174,0.35698545,-0.07640078,1.0447901,-0.07385941
2025-01-21 13:00:00,7.0,98.0,1.3,1014.2,6.1,-1.0201073,1.1134237,0.40630427,-0.030258397,-0.28677776,-1.181846,0.43386877,0.07285555,0.58426917,0.0033526996,-0.8886039,0.18557537,-0.051282045,1.062337,-0.02251455
2025-01-21 14:00:00,7.2,99.0,0.9,1013.4,4.2,-1.0598446,1.1401926,0.28146902,0.013421943,-0.3567835,-1.10842,0.3644173,0.090895884,0.5409323,0.032270435,-0.78273654,0.060038805,-0.03278748,1.0289516,0.055368625
2025-01-21 15:00:00,7.1,98.0,0.6,1012.6,5.2,-1.0486716,1.1476325,0.32727876,-0.08937851,-0.27481735,-1.0009404,0.25924957,0.11211544,0.39855093,0.1231388,-0.6858735,-0.058786258,-0.01935036,0.9400795,0.1526676
2025-01-21 16:00:00,7.3,99.0,1.0,1012.4,5.1,-1.0645747,1.2025474,0.3479305,-0.32774222,-0.23674327,-0.96021175,0.25411582,0.13404138,0.22928691,0.19711535,-0.6745013,-0.03221254,0.002944547,0.83373153,0.17919001
2025-01-21 17:00:00,7.3,100.0,0.9,1012.1,4.7,-1.0433675,1.1959367,0.36940712,-0.44532824,-0.18223773,-0.95718753,0.307562,0.14881842,0.105816066,0.22115053,-0.72227126,0.037339024,-0.0011554088,0.7733272,0.15382043
2025-01-21 18:00:00,7.1,100.0,0.8,1011.8,4.4,-1.0996367,1.2914168,0.3785351,-0.5710996,-0.19748774,-1.0333829,0.44549957,0.14546776,0.053469405,0.18429403,-0.87200946,0.25368568,0.002857351,0.73714775,0.08169981
2025-01-21 19:00:00,7.1,100.0,1.1,1012.0,5.1,-1.1206673,1.3502758,0.37799454,-0.5543626,-0.22972652,-1.159147,0.6964582,0.14408565,0.054489106,0.036392935,-1.0267792,0.44780913,-0.01950203,0.74931437,-0.04099043
2025-01-21 20:00:00,7.5,100.0,0.7,1012.0,7.7,-1.1508741,1.3989456,0.38132173,-0.5594944,-0.26274607,-1.2172673,0.82216334,0.13949218,0.050707027,-0.045927864,-1.1431838,0.59449005,-0.016488967,0.7600369,-0.12880947
2025-01-21 21:00:00,7.1,100.0,0.6,1012.5,4.4,-1.1373595,1.3641979,0.3645925,-0.5184741,-0.273628,-1.3028921,0.9521042,0.13847637,0.04189062,-0.10841627,-1.358128,0.82918227,-0.03828754,0.76053745,-0.11802919
2025-01-21 22:00:00,6.9,100.0,0.9,1012.4,3.8,-1.1506395,1.3978242,0.38555074,-0.5612438,-0.24489278,-1.342505,0.9901707,0.13445504,0.0657254,-0.12342335,-1.4599227,0.9165461,-0.04577513,0.7452153,-0.075283624
2025-01-21 23:00:00,6.8,100.0,0.4,1012.4,3.4,-1.112137,1.376661,0.40540463,-0.5781695,-0.23722735,-1.3967563,1.0816453,0.15734553,0.008130178,-0.11925586,-1.5140591,0.9395973,-0.05327265,0.68593204,-0.021573214
2025-01-22 00:00:00,6.6,100.0,0.3,1012.3,2.7,-1.0804683,1.3578769,0.445619,-0.59404474,-0.22483401,-1.377393,1.0812092,0.15128359,0.0746368,-0.14305528,-1.5510365,0.9485283,-0.05049876,0.67252,0.0027319656
2025-01-22 01:00:00,6.6,100.0,0.6,1012.2,2.1,-1.0671213,1.3569824,0.44271034,-0.5944424,-0.21035053,-1.3918321,1.1586633,0.1736824,0.039605126,-0.13644539,-1.5999801,0.98951733,-0.04743858,0.6286372,0.059622303
2025-01-22 02:00:00,7.6,100.0,0.1,1011.2,9.8,-1.0487391,1.3353037,0.45490533,-0.5835581,-0.18293199,-1.3919709,1.1614527,0.16260836,0.09288873,-0.12567785,-1.6190897,1.014419,-0.036613733,0.60719615,0.071291745
2025-01-22 03:00:00,7.4,100.0,0.4,1010.9,7.9,-1.0537668,1.3605467,0.47029406,-0.6642215,-0.13893622,-1.3821701,1.212045,0.20250516,-0.040266305,-0.032193575,-1.5561148,0.9003391,-0.03553954,0.5607603,0.09976274
2025-01-22 04:00:00,7.2,100.0,0.6,1010.5,7.5,-0.9803908,1.3052491,0.5441658,-0.66220844,-0.12434313,-1.3652953,1.2621813,0.22063676,-0.056300223,-0.032786686,-1.5290713,0.8309231,-0.028430073,0.53716743,0.10280171
2025-01-22 05:00:00,7.0,100.0,0.4,1010.0,9.5,-0.9746287,1.3376886,0.5732532,-0.68632245,-0.10790251,-1.3496574,1.2929893,0.21837686,-0.03237325,-0.10121788,-1.5002388,0.7766885,-0.027752249,0.53285277,0.083377875
