Time,Position (x)
14.9333,-1.93994
14.95,-1.9367
14.9667,-1.93555
14.9833,-1.93442
15,-1.93268
15.0167,-1.92982
15.0333,-1.92671
15.05,-1.92381
15.0667,-1.92071
15.0833,-1.9174
15.1,-1.91486
15.1167,-1.9129
15.1333,-1.91076
15.15,-1.90868
15.1667,-1.90668
15.1833,-1.9047
15.2,-1.90269
15.2167,-1.90171
15.2333,-1.90177
15.25,-1.90188
15.2667,-1.90206
15.2833,-1.90233
15.3,-1.90251
15.3167,-1.90264
15.3333,-1.90291
15.35,-1.90328
15.3667,-1.90371
15.3833,-1.90414
15.4,-1.90452
15.4167,-1.90487
15.4333,-1.90522
15.45,-1.90563
15.4667,-1.90611
15.4833,-1.90667
15.5,-1.90728
15.5167,-1.90794
15.5333,-1.90866
15.55,-1.90945
15.5667,-1.91031
15.5833,-1.91121
15.6,-1.91214
15.6167,-1.91309
15.6333,-1.91406
15.65,-1.91509
15.6667,-1.91621
15.6833,-1.91736
15.7,-1.91848
15.7167,-1.91962
15.7333,-1.92083
15.75,-1.92209
15.7667,-1.92341
15.7833,-1.92471
15.8,-1.92598
15.8167,-1.92726
15.8333,-1.92854
15.85,-1.92981
15.8667,-1.93108
15.8833,-1.93234
15.9,-1.93362
15.9167,-1.93496
15.9333,-1.9363
15.95,-1.9376
15.9667,-1.93884
15.9833,-1.94005
16,-1.94127
16.0167,-1.94246
16.0333,-1.94359
16.05,-1.94468
16.0667,-1.94575
16.0833,-1.94681
16.1,-1.94781
16.1167,-1.94874
16.1333,-1.9496
16.15,-1.95041
16.1667,-1.95114
16.1833,-1.9518
16.2,-1.95243
16.2167,-1.95299
16.2333,-1.95348
16.25,-1.95387
16.2667,-1.95412
16.2833,-1.95427
16.3,-1.95434
16.3167,-1.95434
16.3333,-1.95424
16.35,-1.95405
16.3667,-1.95377
16.3833,-1.95337
16.4,-1.95285
16.4167,-1.95223
16.4333,-1.95152
16.45,-1.95075
16.4667,-1.94992
16.4833,-1.94897
16.5,-1.94791
16.5167,-1.94673
16.5333,-1.94546
16.55,-1.94409
16.5667,-1.94256
16.5833,-1.94087
16.6,-1.93907
16.6167,-1.93717
16.6333,-1.9352
16.65,-1.9332
16.6667,-1.93116
16.6833,-1.92904
16.7,-1.92682
16.7167,-1.92453
16.7333,-1.92216
16.75,-1.91971
16.7667,-1.91722
16.7833,-1.91472
16.8,-1.91218
16.8167,-1.90962
16.8333,-1.90716
16.85,-1.9048
16.8667,-1.90245
16.8833,-1.90007
16.9,-1.89775
16.9167,-1.89557
16.9333,-1.89346
16.95,-1.89146
16.9667,-1.88957
16.9833,-1.88776
17,-1.88601
17.0167,-1.88435
17.0333,-1.88279
17.05,-1.88086
17.0667,-1.87841
17.0833,-1.87596
17.1,-1.87353
17.1167,-1.87106
17.1333,-1.86857
17.15,-1.86611
17.1667,-1.86359
17.1833,-1.86102
17.2,-1.85834
17.2167,-1.85558
17.2333,-1.85282
17.25,-1.84997
17.2667,-1.84701
17.2833,-1.84401
17.3,-1.84099
17.3167,-1.83796
17.3333,-1.83496
17.35,-1.83199
17.3667,-1.82906
17.3833,-1.82611
17.4,-1.82312
17.4167,-1.82027
17.4333,-1.81751
17.45,-1.81476
17.4667,-1.81213
17.4833,-1.80962
17.5,-1.80717
17.5167,-1.80478
17.5333,-1.80242
17.55,-1.80012
17.5667,-1.79786
17.5833,-1.79566
17.6,-1.79349
17.6167,-1.79141
17.6333,-1.78947
17.65,-1.78765
17.6667,-1.78409
17.6833,-1.77894
17.7,-1.7743
17.7167,-1.77
17.7333,-1.76593
17.75,-1.76209
17.7667,-1.75855
17.7833,-1.75534
17.8,-1.75242
17.8167,-1.74982
17.8333,-1.74759
17.85,-1.7457
17.8667,-1.74411
17.8833,-1.74294
17.9,-1.74158
17.9167,-1.74003
17.9333,-1.73898
17.95,-1.73833
17.9667,-1.73807
17.9833,-1.73814
18,-1.73854
18.0167,-1.73943
18.0333,-1.7408
18.05,-1.7425
18.0667,-1.74454
18.0833,-1.74702
18.1,-1.74984
18.1167,-1.7531
18.1333,-1.75694
18.15,-1.76112
18.1667,-1.76573
18.1833,-1.77068
18.2,-1.77612
18.2167,-1.78216
18.2333,-1.78858
18.25,-1.79528
18.2667,-1.80247
18.2833,-1.8102
18.3,-1.81825
18.3167,-1.82681
18.3333,-1.83578
18.35,-1.84507
18.3667,-1.85483
18.3833,-1.86506
18.4,-1.87569
18.4167,-1.8867
18.4333,-1.89805
18.45,-1.90985
18.4667,-1.92196
18.4833,-1.92926
18.5,-1.93167
18.5167,-1.93429
18.5333,-1.93724
18.55,-1.94035
18.5667,-1.9437
18.5833,-1.94733
18.6,-1.9512
18.6167,-1.9565
18.6333,-1.96313
18.65,-1.96985
18.6667,-1.97667
18.6833,-1.9836
18.7,-1.99084
18.7167,-1.99839
18.7333,-2.00599
18.75,-2.01388
18.7667,-2.02019
18.7833,-2.02316
18.8,-2.02466
18.8167,-2.0262
18.8333,-2.02776
18.85,-2.03013
18.8667,-2.03332
18.8833,-2.03653
18.9,-2.03898
18.9167,-2.0405
18.9333,-2.04193
18.95,-2.04348
18.9667,-2.0451
18.9833,-2.04638
19,-2.04732
19.0167,-2.04824
19.0333,-2.0488
19.05,-2.04897
19.0667,-2.04898
19.0833,-2.04873
19.1,-2.0482
19.1167,-2.0474
19.1333,-2.04635
19.15,-2.04509
19.1667,-2.04346
19.1833,-2.04147
19.2,-2.03932
19.2167,-2.03694
19.2333,-2.03429
19.25,-2.03138
19.2667,-2.02816
19.2833,-2.02462
19.3,-2.02078
19.3167,-2.01658
19.3333,-2.0121
19.35,-2.00742
19.3667,-2.00254
19.3833,-1.99743
19.4,-1.99206
19.4167,-1.98463
19.4333,-1.97522
19.45,-1.96588
19.4667,-1.95658
19.4833,-1.947
19.5,-1.93718
19.5167,-1.92715
19.5333,-1.91692
19.55,-1.9065
19.5667,-1.89598
19.5833,-1.88772
19.6,-1.8818
19.6167,-1.87593
19.6333,-1.87009
19.65,-1.86426
19.6667,-1.85848
19.6833,-1.85272
19.7,-1.84697
19.7167,-1.84125
19.7333,-1.83558
19.75,-1.82997
19.7667,-1.82528
19.7833,-1.82153
19.8,-1.8176
19.8167,-1.81351
19.8333,-1.80953
19.85,-1.80571
19.8667,-1.80194
19.8833,-1.79823
19.9,-1.79463
19.9167,-1.79111
19.9333,-1.78769
19.95,-1.78439
19.9667,-1.78118
19.9833,-1.7781
20,-1.77516
20.0167,-1.77238
20.0333,-1.76973
20.05,-1.76724
20.0667,-1.76491
20.0833,-1.76272
20.1,-1.76067
20.1167,-1.75878
20.1333,-1.75706
20.15,-1.75553
20.1667,-1.75422
20.1833,-1.75309
20.2,-1.75211
20.2167,-1.75124
20.2333,-1.75055
20.25,-1.75011
20.2667,-1.74987
20.2833,-1.74987
20.3,-1.75016
20.3167,-1.75069
20.3333,-1.75137
20.35,-1.75236
20.3667,-1.7537
20.3833,-1.75527
20.4,-1.75716
20.4167,-1.7594
20.4333,-1.76193
20.45,-1.76476
20.4667,-1.76788
20.4833,-1.77127
20.5,-1.77501
20.5167,-1.77896
20.5333,-1.78045
20.55,-1.77966
20.5667,-1.77945
20.5833,-1.77999
20.6,-1.78111
20.6167,-1.78263
20.6333,-1.78457
20.65,-1.78692
20.6667,-1.78968
20.6833,-1.79299
20.7,-1.79684
20.7167,-1.80112
20.7333,-1.80586
20.75,-1.81101
20.7667,-1.81667
20.7833,-1.82281
20.8,-1.82859
20.8167,-1.83418
20.8333,-1.84026
20.85,-1.84679
20.8667,-1.85371
20.8833,-1.86091
20.9,-1.86854
20.9167,-1.87655
20.9333,-1.88492
20.95,-1.8937
20.9667,-1.90284
20.9833,-1.91227
