Time,Angular velocity
14.3667,0.863456
14.3833,0.856473
14.4,0.85746
14.4167,0.85369
14.4333,0.851145
14.45,0.849326
14.4667,0.847749
14.4833,0.846373
14.5,0.842925
14.5167,0.840364
14.5333,0.839239
14.55,0.838088
14.5667,0.836942
14.5833,0.835578
14.6,0.833098
14.6167,0.831981
14.6333,0.830584
14.65,0.829678
14.6667,0.828567
14.6833,0.827161
14.7,0.82586
14.7167,0.831554
14.7333,0.830299
14.75,0.828941
14.7667,0.828697
14.7833,0.828228
14.8,0.827036
14.8167,0.825821
14.8333,0.824592
14.85,0.823406
14.8667,0.820363
14.8833,0.815932
14.9,0.815152
14.9167,0.813987
14.9333,0.812646
14.95,0.811288
14.9667,0.810172
14.9833,0.809451
15,0.807051
15.0167,0.806064
15.0333,0.804716
15.05,0.803576
15.0667,0.802746
15.0833,0.802751
15.1,0.802002
15.1167,0.800466
15.1333,0.799245
15.15,0.798836
15.1667,0.797727
15.1833,0.796955
15.2,0.796894
15.2167,0.796546
15.2333,0.795275
15.25,0.79421
15.2667,0.793408
15.2833,0.79323
15.3,0.792929
15.3167,0.796492
15.3333,0.794987
15.35,0.794131
15.3667,0.793309
15.3833,0.792824
15.4,0.792097
15.4167,0.791196
15.4333,0.79017
15.45,0.790628
15.4667,0.786664
15.4833,0.78545
15.5,0.78487
15.5167,0.782309
15.5333,0.781296
15.55,0.780747
15.5667,0.783669
15.5833,0.782544
15.6,0.783449
15.6167,0.779001
15.6333,0.775033
15.65,0.776222
15.6667,0.77659
15.6833,0.776763
15.7,0.775661
15.7167,0.775981
15.7333,0.776633
15.75,0.776962
15.7667,0.778025
15.7833,0.779943
15.8,0.78249
15.8167,0.781929
15.8333,0.779845
15.85,0.778877
15.8667,0.778821
15.8833,0.778948
15.9,0.779487
15.9167,0.780874
15.9333,0.781057
15.95,0.785257
15.9667,0.78798
15.9833,0.787632
16,0.779697
16.0167,0.779861
16.0333,0.778992
16.05,0.76975
16.0667,0.767471
16.0833,0.768781
16.1,0.771065
16.1167,0.772707
16.1333,0.771175
16.15,0.768979
16.1667,0.768648
16.1833,0.767383
16.2,0.766928
16.2167,0.768307
16.2333,0.768441
16.25,0.769238
16.2667,0.770325
16.2833,0.77089
16.3,0.77085
16.3167,0.768986
16.3333,0.768238
16.35,0.768257
16.3667,0.768723
16.3833,0.774738
16.4,0.773404
16.4167,0.775335
16.4333,0.775357
16.45,0.774412
16.4667,0.773911
16.4833,0.77294
16.5,0.772694
16.5167,0.772363
16.5333,0.779917
16.55,0.779508
16.5667,0.779296
16.5833,0.780299
16.6,0.78586
16.6167,0.783893
16.6333,0.782353
16.65,0.7804
16.6667,0.782895
16.6833,0.783336
16.7,0.783757
16.7167,0.781971
16.7333,0.777706
16.75,0.777164
16.7667,0.7764
16.7833,0.782384
16.8,0.780582
16.8167,0.780195
16.8333,0.779482
16.85,0.779414
16.8667,0.775471
16.8833,0.774007
16.9,0.773656
16.9167,0.772685
16.9333,0.771568
16.95,0.7704
16.9667,0.769709
16.9833,0.767705
17,0.766855
17.0167,0.765345
17.0333,0.764292
17.05,0.764003
17.0667,0.763216
17.0833,0.763771
17.1,0.76288
17.1167,0.762002
17.1333,0.760773
17.15,0.760439
17.1667,0.759166
17.1833,0.758195
17.2,0.757109
17.2167,0.75671
17.2333,0.755649
17.25,0.754573
17.2667,0.754738
17.2833,0.754245
17.3,0.754166
17.3167,0.751934
17.3333,0.750525
17.35,0.749885
17.3667,0.753476
17.3833,0.754049
17.4,0.754555
17.4167,0.754025
17.4333,0.752786
17.45,0.752671
17.4667,0.751675
17.4833,0.751238
17.5,0.750776
17.5167,0.750892
17.5333,0.752821
17.55,0.7527
17.5667,0.752408
17.5833,0.752134
17.6,0.751719
17.6167,0.751712
17.6333,0.751399
17.65,0.751551
17.6667,0.751473
17.6833,0.751206
17.7,0.750942
17.7167,0.75354
17.7333,0.753164
17.75,0.753311
17.7667,0.754126
17.7833,0.75397
17.8,0.753734
17.8167,0.753478
17.8333,0.743253
17.85,0.742336
17.8667,0.740955
17.8833,0.739708
17.9,0.732164
17.9167,0.730887
17.9333,0.73027
17.95,0.730267
17.9667,0.730716
17.9833,0.730754
18,0.730306
18.0167,0.73053
18.0333,0.720263
18.05,0.719783
18.0667,0.719406
18.0833,0.719497
18.1,0.720937
18.1167,0.72064
18.1333,0.719516
18.15,0.718842
18.1667,0.718278
18.1833,0.71696
18.2,0.716121
18.2167,0.710656
18.2333,0.708063
18.25,0.708085
18.2667,0.708413
18.2833,0.707709
18.3,0.70711
18.3167,0.708519
18.3333,0.708333
18.35,0.707472
18.3667,0.713606
18.3833,0.705772
18.4,0.704493
18.4167,0.701518
18.4333,0.700094
18.45,0.70035
18.4667,0.699596
18.4833,0.697074
18.5,0.694875
18.5167,0.694247
18.5333,0.692149
18.55,0.691225
18.5667,0.694164
18.5833,0.694877
18.6,0.699464
18.6167,0.700207
18.6333,0.700589
18.65,0.698834
18.6667,0.698273
18.6833,0.697975
18.7,0.697245
18.7167,0.698931
18.7333,0.69815
18.75,0.698204
18.7667,0.697798
18.7833,0.6971
18.8,0.697476
18.8167,0.699372
18.8333,0.698564
18.85,0.699303
18.8667,0.699288
18.8833,0.699052
18.9,0.69815
18.9167,0.696927
18.9333,0.695765
18.95,0.69457
18.9667,0.69351
18.9833,0.69163
19,0.692114
19.0167,0.691122
19.0333,0.699189
19.05,0.698764
19.0667,0.697332
19.0833,0.697034
19.1,0.695125
19.1167,0.694149
19.1333,0.693075
19.15,0.691993
19.1667,0.690919
19.1833,0.690458
19.2,0.688405
19.2167,0.68836
19.2333,0.687769
19.25,0.686584
19.2667,0.685294
19.2833,0.684853
19.3,0.683448
19.3167,0.682343
19.3333,0.681062
19.35,0.680639
19.3667,0.680013
19.3833,0.679472
19.4,0.67849
19.4167,0.6783
19.4333,0.677336
19.45,0.676286
19.4667,0.672913
19.4833,0.67352
19.5,0.672797
19.5167,0.672568
19.5333,0.671847
19.55,0.670508
19.5667,0.670881
19.5833,0.670687
19.6,0.668484
19.6167,0.663832
19.6333,0.662339
19.65,0.665468
19.6667,0.664763
19.6833,0.664376
19.7,0.66109
19.7167,0.660539
19.7333,0.660085
19.75,0.659737
19.7667,0.659875
19.7833,0.659688
19.8,0.65952
19.8167,0.659723
19.8333,0.659959
19.85,0.659714
19.8667,0.660406
19.8833,0.65971
19.9,0.659244
19.9167,0.661964
19.9333,0.657083
19.95,0.655936
19.9667,0.655309
19.9833,0.656247
20,0.657208
20.0167,0.657595
20.0333,0.661207
20.05,0.661027
20.0667,0.660014
20.0833,0.658295
20.1,0.658836
20.1167,0.658847
20.1333,0.658862
20.15,0.659509
20.1667,0.661409
20.1833,0.658738
20.2,0.658103
20.2167,0.660954
20.2333,0.662339
20.25,0.660995
20.2667,0.660803
20.2833,0.65668
20.3,0.656343
20.3167,0.656423
20.3333,0.657381
20.35,0.660649
20.3667,0.664019
20.3833,0.665004
20.4,0.664873
20.4167,0.662276
20.4333,0.663013
20.45,0.658121
20.4667,0.656717
20.4833,0.652754
20.5,0.649292
20.5167,0.649885
20.5333,0.648783
20.55,0.646913
20.5667,0.646893
20.5833,0.647198
20.6,0.648661
20.6167,0.652023
20.6333,0.656304
20.65,0.651004
20.6667,0.648568
20.6833,0.647666
20.7,0.649426
20.7167,0.655774
20.7333,0.653146
20.75,0.657142
20.7667,0.658363
20.7833,0.656489
20.8,0.654273
20.8167,0.653535
20.8333,0.650307
20.85,0.652594
20.8667,0.660347
20.8833,0.667595
20.9,0.672859
20.9167,0.671365
20.9333,0.672856
20.95,0.677132
20.9667,0.67784
20.9833,0.677892
21,0.679408
21.0167,0.681309
21.0333,0.68038
21.05,0.68367
21.0667,0.697056
21.0833,0.69519
21.1,0.700818
21.1167,0.698955
21.1333,0.699918
21.15,0.700696
21.1667,0.702092
21.1833,0.699131
21.2,0.703578
21.2167,0.703476
21.2333,0.705097
21.25,0.704915
21.2667,0.704317
21.2833,0.704338
21.3,0.704491
21.3167,0.705392
21.3333,0.707907
21.35,0.704619
21.3667,0.707394
21.3833,0.706404
21.4,0.706125
21.4167,0.707006
21.4333,0.706684
21.45,0.707048
21.4667,0.707177
21.4833,0.706532
21.5,0.705509
21.5167,0.706363
21.5333,0.705053
21.55,0.704657
21.5667,0.703793
21.5833,0.703692
21.6,0.706536
21.6167,0.706762
21.6333,0.705148
21.65,0.705236
21.6667,0.704508
21.6833,0.703713
21.7,0.702085
21.7167,0.700871
21.7333,0.700794
21.75,0.700628
21.7667,0.703339
21.7833,0.703468
21.8,0.703501
21.8167,0.703548
21.8333,0.703538
21.85,0.703988
21.8667,0.703965
21.8833,0.701809
21.9,0.699226
21.9167,0.700976
21.9333,0.700791
21.95,0.700317
21.9667,0.699897
21.9833,0.699382
22,0.699104
22.0167,0.699417
22.0333,0.699936
22.05,0.6993
22.0667,0.698538
22.0833,0.697992
22.1,0.698423
22.1167,0.698376
22.1333,0.698387
22.15,0.69904
22.1667,0.699265
22.1833,0.69869
22.2,0.702227
22.2167,0.703316
22.2333,0.702382
22.25,0.701549
22.2667,0.70204
22.2833,0.701074
22.3,0.696443
22.3167,0.696885
22.3333,0.696023
22.35,0.695854
22.3667,0.69443
22.3833,0.692245
22.4,0.691247
22.4167,0.689242
22.4333,0.689515
22.45,0.690324
22.4667,0.693013
22.4833,0.692918
22.5,0.691837
22.5167,0.687771
22.5333,0.690294
22.55,0.690276
22.5667,0.686797
22.5833,0.680632
22.6,0.673307
22.6167,0.670463
22.6333,0.669432
22.65,0.670523
22.6667,0.673391
22.6833,0.674469
22.7,0.672955
22.7167,0.673366
22.7333,0.673515
22.75,0.672224
22.7667,0.669693
22.7833,0.664106
22.8,0.644392
22.8167,0.647298
22.8333,0.649489
22.85,0.648162
22.8667,0.647076
22.8833,0.644782
22.9,0.641656
22.9167,0.639753
22.9333,0.636688
22.95,0.633098
22.9667,0.631625
22.9833,0.621751
23,0.620057
23.0167,0.615548
23.0333,0.613394
23.05,0.613449
23.0667,0.613842
23.0833,0.61231
23.1,0.608362
23.1167,0.608618
23.1333,0.608097
23.15,0.612545
23.1667,0.613844
23.1833,0.614262
23.2,0.617546
23.2167,0.622734
23.2333,0.623109
23.25,0.622405
23.2667,0.62145
23.2833,0.620577
23.3,0.620475
23.3167,0.622003
23.3333,0.622413
