Time,Position (y)
17.3667,1.61999
17.3833,1.61929
17.4,1.61796
17.4167,1.61659
17.4333,1.61544
17.45,1.61395
17.4667,1.61221
17.4833,1.61005
17.5,1.60755
17.5167,1.60528
17.5333,1.60271
17.55,1.59986
17.5667,1.59677
17.5833,1.59347
17.6,1.59023
17.6167,1.58656
17.6333,1.58229
17.65,1.57758
17.6667,1.57305
17.6833,1.56856
17.7,1.56368
17.7167,1.55817
17.7333,1.55224
17.75,1.54654
17.7667,1.54048
17.7833,1.53409
17.8,1.5274
17.8167,1.52379
17.8333,1.52335
17.85,1.52197
17.8667,1.52433
17.8833,1.5302
17.9,1.53477
17.9167,1.53907
17.9333,1.54303
17.95,1.54529
17.9667,1.5465
17.9833,1.5468
18,1.54677
18.0167,1.54659
18.0333,1.54539
18.05,1.54339
18.0667,1.54051
18.0833,1.53678
18.1,1.53229
18.1167,1.52951
18.1333,1.5283
18.15,1.52594
18.1667,1.52297
18.1833,1.52103
18.2,1.51932
18.2167,1.5163
18.2333,1.51222
18.25,1.5111
18.2667,1.51283
18.2833,1.51353
18.3,1.51341
18.3167,1.51303
18.3333,1.51227
18.35,1.51057
18.3667,1.50969
18.3833,1.51002
18.4,1.50983
18.4167,1.50949
18.4333,1.50906
18.45,1.50868
18.4667,1.50868
18.4833,1.50823
18.5,1.50783
18.5167,1.50769
18.5333,1.50727
18.55,1.50749
18.5667,1.50818
18.5833,1.50791
18.6,1.50761
18.6167,1.50749
18.6333,1.50702
18.65,1.50708
18.6667,1.50739
18.6833,1.50746
18.7,1.50745
18.7167,1.50742
18.7333,1.50737
18.75,1.5073
18.7667,1.50716
18.7833,1.50698
18.8,1.507
18.8167,1.50703
18.8333,1.507
18.85,1.50693
18.8667,1.50687
18.8833,1.50695
18.9,1.50692
18.9167,1.50686
18.9333,1.50684
18.95,1.50687
18.9667,1.50688
18.9833,1.5069
19,1.50692
19.0167,1.50695
19.0333,1.50699
19.05,1.50704
19.0667,1.5071
19.0833,1.50717
19.1,1.50725
19.1167,1.50734
19.1333,1.50744
19.15,1.50756
19.1667,1.50768
19.1833,1.50785
19.2,1.50803
19.2167,1.50822
19.2333,1.50842
19.25,1.50864
19.2667,1.50886
19.2833,1.5091
19.3,1.50936
19.3167,1.50963
19.3333,1.50991
19.35,1.51021
19.3667,1.51051
19.3833,1.51083
19.4,1.51115
19.4167,1.51148
19.4333,1.51181
19.45,1.51216
19.4667,1.51252
19.4833,1.51289
19.5,1.51326
19.5167,1.51365
19.5333,1.51404
19.55,1.51444
19.5667,1.51484
19.5833,1.51525
19.6,1.51567
19.6167,1.51609
19.6333,1.5165
19.65,1.51691
19.6667,1.51731
19.6833,1.51771
19.7,1.5181
19.7167,1.51847
19.7333,1.51884
19.75,1.51921
19.7667,1.51958
19.7833,1.51995
19.8,1.5203
19.8167,1.52068
19.8333,1.52075
19.85,1.52096
19.8667,1.52154
19.8833,1.52196
19.9,1.52233
19.9167,1.52267
19.9333,1.52301
19.95,1.52333
19.9667,1.52369
19.9833,1.52407
20,1.52442
20.0167,1.52474
20.0333,1.52505
20.05,1.52535
20.0667,1.52565
20.0833,1.52602
20.1,1.52644
20.1167,1.52683
20.1333,1.52719
20.15,1.52754
20.1667,1.52796
20.1833,1.52811
20.2,1.52805
20.2167,1.52846
20.2333,1.52906
20.25,1.52947
20.2667,1.52953
20.2833,1.52963
20.3,1.52998
20.3167,1.53024
20.3333,1.53015
20.35,1.52978
20.3667,1.5296
20.3833,1.52917
20.4,1.52846
20.4167,1.52927
20.4333,1.53122
20.45,1.53256
20.4667,1.53296
20.4833,1.5328
20.5,1.5337
20.5167,1.53526
20.5333,1.53618
20.55,1.53715
20.5667,1.53835
20.5833,1.53948
20.6,1.54032
20.6167,1.54125
20.6333,1.54247
20.65,1.54358
20.6667,1.54472
20.6833,1.54585
20.7,1.54694
20.7167,1.54809
20.7333,1.5493
20.75,1.55039
20.7667,1.55107
20.7833,1.55182
20.8,1.55263
20.8167,1.55349
20.8333,1.55468
20.85,1.55587
20.8667,1.55716
20.8833,1.55852
20.9,1.55995
20.9167,1.56147
20.9333,1.5631
20.95,1.56513
