Time,x,y,omega
152.85,-2.10914,1.592606,-0.2778980666666666
152.867,-2.0985773333333335,1.5880966666666667,-0.26563953333333334
152.883,-2.0876086666666667,1.5833113333333333,-0.25392846666666663
152.9,-2.076224,1.5782933333333335,-0.24204680000000003
152.917,-2.064433333333333,1.5730073333333334,-0.23073553333333333
152.933,-2.05224,1.5674413333333335,-0.220687
152.95,-2.0396406666666667,1.5616266666666665,-0.21003993333333332
152.967,-2.027012,1.5557933333333334,-0.20236953333333332
152.983,-2.0149126666666666,1.5504900000000001,-0.19458893333333332
153.0,-2.0035373333333335,1.5460106666666669,-0.18775306666666666
153.017,-1.9929133333333333,1.5422960000000001,-0.18196853333333332
153.033,-1.9830686666666668,1.5392653333333335,-0.1774189333333333
153.05,-1.974034,1.5368199999999999,-0.17327560000000003
153.067,-1.9658406666666666,1.5348739999999998,-0.17004933333333333
153.083,-1.9584086666666667,1.53345,-0.1697842
153.1,-1.9516586666666669,1.5325333333333333,-0.16930753333333334
153.117,-1.945608,1.5320719999999999,-0.1669686
153.133,-1.9402746666666666,1.5320040000000001,-0.16296486666666665
153.15,-1.9356820000000001,1.5322213333333332,-0.15790416666666665
153.167,-1.9319,1.5328953333333333,-0.15572163333333336
153.183,-1.9290053333333335,1.5341859999999998,-0.15197683333333334
153.2,-1.927022,1.5360066666666667,-0.14813763333333335
153.217,-1.925594,1.5380686666666668,-0.1419452
153.233,-1.9241766666666666,1.539796,-0.13584862
153.25,-1.9225866666666667,1.5408753333333332,-0.13030267999999998
153.267,-1.9208193333333334,1.541346,-0.12575480666666666
153.283,-1.9188686666666668,1.5412493333333332,-0.12129888666666666
153.3,-1.9167699999999999,1.540688,-0.11777382
153.317,-1.9145626666666666,1.539768,-0.11547062
153.333,-1.9123486666666667,1.5384479999999998,-0.11144288666666666
153.35,-1.9102346666666667,1.53672,-0.10848255333333333
153.367,-1.9081853333333332,1.53482,-0.10731942000000001
153.383,-1.9063026666666667,1.5330380000000001,-0.10907735333333334
153.4,-1.9047373333333333,1.531514,-0.11107792
153.417,-1.9034406666666668,1.5300493333333334,-0.11025498666666667
153.433,-1.9023166666666667,1.5284533333333334,-0.11119552
153.45,-1.901326,1.5267586666666666,-0.11161805333333333
153.467,-1.9004860000000001,1.5250526666666666,-0.11242428666666668
153.483,-1.899814,1.5234326666666667,-0.11390513333333334
153.5,-1.899316,1.5218993333333335,-0.11582600666666668
153.517,-1.8989986666666667,1.5204966666666666,-0.11696914666666668
153.533,-1.8989153333333335,1.519312,-0.117791
153.55,-1.8990700000000003,1.5183426666666666,-0.11764766666666666
153.567,-1.899414,1.51754,-0.11679006666666666
153.583,-1.899954,1.5169386666666669,-0.11625013333333332
153.6,-1.9007153333333333,1.51658,-0.1153416
153.617,-1.90176,1.5163033333333333,-0.11440026666666665
153.633,-1.9029433333333332,1.515968,-0.11235679999999999
153.65,-1.904088,1.5156013333333334,-0.11163340000000001
153.667,-1.9052053333333334,1.5152406666666667,-0.11096786666666668
153.683,-1.9063353333333333,1.5149226666666666,-0.10991246666666667
153.7,-1.90752,1.5146806666666666,-0.1104178
153.717,-1.9087406666666666,1.5144746666666669,-0.10983471333333333
153.733,-1.9099773333333334,1.514256,-0.10818009333333332
153.75,-1.9112253333333333,1.5140679999999997,-0.10652914666666667
153.767,-1.9124773333333331,1.513908,-0.10526413333333333
153.783,-1.913678,1.5137293333333333,-0.10426741333333335
153.8,-1.9147819999999998,1.5135146666666666,-0.10404468000000001
153.817,-1.9157946666666668,1.51329,-0.10428161333333333
153.833,-1.916704666666667,1.5130613333333331,-0.10362001333333334
153.85,-1.9175073333333332,1.5128859999999997,-0.10213774666666667
153.867,-1.9182093333333334,1.5128139999999999,-0.10010590000000001
153.883,-1.918862,1.5127413333333335,-0.09773117333333332
153.9,-1.9195033333333336,1.5125793333333335,-0.09495313333333333
153.917,-1.9201386666666667,1.5123613333333334,-0.09295626666666666
153.933,-1.9207953333333334,1.512124,-0.09094608666666666
153.95,-1.921488,1.5118633333333336,-0.08842748666666668
153.967,-1.9222413333333332,1.5115806666666667,-0.08691488
153.983,-1.9230813333333332,1.5112780000000001,-0.08537926666666666
154.0,-1.924032,1.5109593333333333,-0.08363782
154.017,-1.925116,1.5106313333333332,-0.08170452666666668
154.033,-1.9263213333333333,1.5103366666666669,-0.07904665333333334
154.05,-1.927628,1.510096,-0.07571413333333332
154.067,-1.9290453333333335,1.5098740000000002,-0.07219727333333333
154.083,-1.9305799999999997,1.5096960000000001,-0.06886565333333333
154.1,-1.9322053333333333,1.5095286666666667,-0.06613374666666667
154.117,-1.9338866666666665,1.5093126666666667,-0.06357344000000001
154.133,-1.9356246666666665,1.5090786666666667,-0.0610195
154.15,-1.937428,1.5088406666666667,-0.05888495333333333
154.167,-1.939276,1.5086046666666666,-0.05577782666666667
154.183,-1.941142666666667,1.508378,-0.05241552666666666
154.2,-1.943015333333333,1.5081619999999998,-0.04908510666666666
154.217,-1.9448813333333335,1.507964,-0.04581354666666667
154.233,-1.9467286666666666,1.5077900000000002,-0.04306050666666667
154.25,-1.9485440000000003,1.507646,-0.04017480666666666
154.267,-1.9503139999999999,1.507534,-0.03750470666666667
154.283,-1.9520586666666666,1.5074253333333332,-0.03498425333333333
154.3,-1.9538006666666667,1.5073119999999998,-0.032121915333333334
154.317,-1.9555373333333332,1.507238,-0.029461715333333336
154.333,-1.9572706666666666,1.5071873333333334,-0.027116142000000003
154.35,-1.9590046666666665,1.5071353333333333,-0.024610408666666663
154.367,-1.960742,1.5070999999999999,-0.022072137333333332
154.383,-1.9624780000000002,1.5070773333333334,-0.019680724
154.4,-1.9641966666666666,1.5070839999999999,-0.016685438
154.417,-1.9658933333333333,1.5071133333333333,-0.014016321333333333
154.433,-1.9675686666666665,1.5071413333333334,-0.011644962666666666
154.45,-1.96922,1.5071780000000001,-0.009114856
154.467,-1.970844,1.507224,-0.006816355333333333
154.483,-1.9724386666666667,1.50728,-0.0047469619999999995
154.5,-1.9740019999999998,1.5073453333333333,-0.002649833333333333
154.517,-1.9755286666666665,1.5074213333333335,3.826666666666677e-05
154.533,-1.9770126666666668,1.5075066666666668,0.002947386666666667
154.55,-1.9784513333333331,1.5076,0.005757188666666666
154.567,-1.9798413333333331,1.5077006666666668,0.008752068666666668
154.583,-1.9811793333333334,1.5078093333333333,0.011790808666666668
154.6,-1.9824613333333334,1.5079246666666668,0.014976068666666667
154.617,-1.9836846666666665,1.5080466666666668,0.018244997333333336
154.633,-1.9848453333333331,1.5081753333333334,0.021621810666666668
154.65,-1.9859433333333334,1.5083046666666668,0.024339844666666666
154.667,-1.9869806666666667,1.5084333333333333,0.026760987999999996
154.683,-1.987955333333333,1.5085613333333332,0.029476069333333334
154.7,-1.9888653333333335,1.5086886666666668,0.032442256
154.717,-1.9897053333333332,1.5088180000000002,0.036082842
154.733,-1.9904693333333332,1.5089493333333335,0.040107862
154.75,-1.991152,1.509082,0.044737486666666666
154.767,-1.991750666666667,1.5092146666666666,0.04895867333333334
154.783,-1.9922673333333334,1.509344,0.05258636666666667
154.8,-1.9927020000000002,1.5094673333333335,0.05627024666666666
154.817,-1.993052,1.5095853333333333,0.06042092
154.833,-1.9933126666666667,1.5096986666666667,0.06530005333333333
154.85,-1.9934826666666665,1.5098066666666667,0.06999501999999999
154.867,-1.993562,1.50991,0.07418999999999999
154.883,-1.9935506666666667,1.5100066666666667,0.07875777333333334
154.9,-1.9934453333333333,1.510098,0.0837454
154.917,-1.9932446666666666,1.510184,0.08867868
154.933,-1.992948,1.510264,0.09325849333333333
154.95,-1.992556,1.5103386666666665,0.09788018
154.967,-1.9920693333333332,1.510406,0.10228704000000001
154.983,-1.9914906666666667,1.5104646666666668,0.10652895333333333
155.0,-1.9908206666666666,1.510516,0.11092217333333335
155.017,-1.9900573333333331,1.5105606666666667,0.11590614666666667
155.033,-1.9891979999999998,1.5106,0.12169328666666668
155.05,-1.9882386666666667,1.5106346666666666,0.12827381333333335
155.067,-1.9871753333333333,1.5106673333333334,0.13586446666666668
155.083,-1.9860053333333334,1.5106973333333333,0.14365013333333332
155.1,-1.984728,1.510727333333333,0.15194393333333334
155.117,-1.983344,1.5107573333333333,0.15982313333333334
155.133,-1.9818600000000002,1.5107886666666666,0.16622813333333336
155.15,-1.9802819999999999,1.5108213333333331,0.17245806666666666
155.167,-1.97861,1.5108560000000002,0.1791682666666667
155.183,-1.9768426666666667,1.5108946666666667,0.18640093333333335
155.2,-1.9749806666666667,1.510938,0.19335840000000004
155.217,-1.9730266666666667,1.5109866666666667,0.2002182
155.233,-1.970982,1.511042,0.20698293333333334
155.25,-1.9688513333333335,1.5111066666666666,0.21308613333333334
155.267,-1.9666400000000002,1.5111826666666666,0.21922926666666667
155.283,-1.9643486666666667,1.5112706666666669,0.2258794
155.3,-1.961982,1.5113726666666667,0.23191
155.317,-1.9595473333333333,1.5114886666666665,0.23683126666666665
155.333,-1.9570533333333335,1.51162,0.24133506666666668
155.35,-1.9545026666666667,1.511768,0.24610539999999997
155.367,-1.9518946666666668,1.5119340000000001,0.25218313333333336
155.383,-1.949226,1.51212,0.2594424
155.4,-1.9464953333333335,1.5123286666666667,0.26700246666666666
155.417,-1.943708,1.51256,0.27405186666666664
155.433,-1.9408693333333331,1.5128146666666669,0.28095386666666666
155.45,-1.9379833333333332,1.513094,0.2875238666666666
155.467,-1.935052,1.5133993333333333,0.29533339999999997
155.483,-1.932074,1.5137326666666666,0.30391266666666666
155.5,-1.9290466666666666,1.5140946666666666,0.313582
155.517,-1.9259693333333334,1.5144860000000002,0.32333606666666664
155.533,-1.9228486666666667,1.5149073333333334,0.331919
155.55,-1.9196906666666669,1.5153586666666667,0.3401002666666667
155.567,-1.9165006666666666,1.5158406666666666,0.3479752
155.583,-1.913279333333333,1.5163546666666667,0.35687346666666664
155.6,-1.9100279999999998,1.516900666666667,0.36560519999999996
155.617,-1.9067506666666667,1.51748,0.37400486666666666
155.633,-1.9034520000000001,1.5180926666666668,0.38205900000000004
155.65,-1.9001373333333333,1.5187373333333334,0.38973040000000003
155.667,-1.8968093333333333,1.5194153333333336,0.3979228
155.683,-1.8934700000000002,1.5201266666666666,0.40620086666666666
155.7,-1.8901226666666666,1.5208713333333335,0.41437480000000004
155.717,-1.886776,1.5216466666666666,0.42060213333333335
155.733,-1.8834413333333333,1.5224506666666666,0.42603293333333336
155.75,-1.8801266666666665,1.5232813333333335,0.43055566666666667
155.767,-1.8768406666666668,1.5241366666666667,0.4340944
155.783,-1.8735886666666666,1.5250146666666666,0.43757033333333334
155.8,-1.870376,1.525914,0.4407913333333333
155.817,-1.867206,1.5268326666666667,0.44385053333333335
155.833,-1.8640860000000001,1.5277686666666668,0.44600113333333335
155.85,-1.8610240000000002,1.5287193333333333,0.44697406666666667
155.867,-1.8580313333333334,1.5296793333333334,0.4464787333333333
155.883,-1.8551166666666667,1.5306446666666669,0.44521626666666664
155.9,-1.8522813333333334,1.5316180000000001,0.4455034666666667
155.917,-1.8495200000000003,1.5325793333333333,0.4463415333333333
155.933,-1.8468366666666667,1.533538,0.4461285333333333
155.95,-1.8442373333333333,1.534516,0.4464506666666666
155.967,-1.841718,1.5355046666666667,0.4475768666666667
155.983,-1.8392766666666667,1.5365,0.4491871333333333
156.0,-1.8369146666666665,1.5375,0.4505228
156.017,-1.8346313333333335,1.5385026666666666,0.4526986
156.033,-1.8324246666666668,1.539512,0.4557216666666667
156.05,-1.8302933333333333,1.5405313333333335,0.45876293333333334
156.067,-1.828239333333333,1.5415573333333334,0.4614702
156.083,-1.8262653333333332,1.542586,0.46311706666666663
156.1,-1.8243733333333332,1.543616,0.4655688666666667
156.117,-1.8225546666666665,1.544656,0.4704955333333334
156.133,-1.820798,1.5456946666666667,0.47708999999999996
156.15,-1.8191033333333333,1.5467353333333334,0.48189013333333336
156.167,-1.8174833333333331,1.5478153333333333,0.48455893333333333
156.183,-1.8159373333333333,1.5489126666666666,0.48929813333333333
156.2,-1.8144613333333335,1.5500053333333332,0.4928638
156.217,-1.8130633333333332,1.5511033333333335,0.4951930666666667
156.233,-1.811744,1.552208,0.4981966
156.25,-1.8105013333333335,1.5533246666666665,0.5012296666666667
156.267,-1.8093326666666667,1.5544386666666665,0.5046383333333333
156.283,-1.8082373333333335,1.5555546666666666,0.5073333333333333
156.3,-1.8072153333333332,1.5566893333333334,0.5104334666666667
156.317,-1.8062619999999998,1.557842,0.5147768
156.333,-1.8053733333333333,1.5590186666666666,0.5192039333333334
156.35,-1.8045473333333333,1.5602186666666666,0.5235689333333333
156.367,-1.8037873333333332,1.5614393333333332,0.5260563333333333
156.383,-1.8031006666666667,1.5626953333333335,0.5272338
156.4,-1.8024833333333334,1.5639573333333334,0.5308236666666667
156.417,-1.8019253333333334,1.5652253333333332,0.5344905333333333
156.433,-1.8014233333333334,1.566538,0.5383843333333334
156.45,-1.8007893333333334,1.5679153333333333,0.5382150666666666
156.467,-1.79983,1.5693693333333334,0.5412472666666666
156.483,-1.7985373333333332,1.570864,0.5454121999999999
156.5,-1.7969453333333334,1.572416,0.5500674
156.517,-1.795092,1.5740573333333334,0.5533428666666667
156.533,-1.7929813333333333,1.5757713333333332,0.5560910666666667
156.55,-1.7906146666666667,1.5775333333333335,0.5608619333333333
156.567,-1.7879960000000001,1.5793626666666667,0.5665527333333333
156.583,-1.7851326666666667,1.5812826666666666,0.5724900666666667
156.6,-1.78203,1.5832873333333335,0.5783747333333333
156.617,-1.7786940000000002,1.5853753333333331,0.5867754666666667
156.633,-1.7751293333333331,1.5875519999999999,0.5970295333333333
156.65,-1.7713506666666667,1.58984,0.6049375333333333
156.667,-1.7673746666666665,1.5922200000000002,0.6141601333333334
156.683,-1.7632173333333334,1.5946626666666668,0.6215357333333333
156.7,-1.7590806666666665,1.597146,0.6347687999999999
156.717,-1.7551653333333335,1.5996566666666667,0.6467247333333334
156.733,-1.7514933333333333,1.6022086666666666,0.6559229333333334
156.75,-1.7480526666666665,1.6047853333333333,0.6645122000000001
156.767,-1.7448313333333334,1.6073913333333332,0.6740275333333333
156.783,-1.7417799999999999,1.6100373333333333,0.6823886666666666
156.8,-1.7388559999999997,1.6127133333333332,0.6901282666666667
156.817,-1.7360913333333334,1.6154093333333333,0.6958698
156.833,-1.7335093333333333,1.6181186666666667,0.701805
156.85,-1.7311286666666665,1.6208273333333334,0.7067865999999999
156.867,-1.7289526666666666,1.623502,0.7090844
156.883,-1.726988,1.6261386666666666,0.7099748
156.9,-1.7252493333333332,1.6287526666666667,0.7111054666666666
156.917,-1.7237413333333333,1.6313246666666668,0.7114616
156.933,-1.7224646666666665,1.6338219999999999,0.7120888666666667
156.95,-1.7214293333333333,1.6362386666666666,0.7103741333333334
156.967,-1.7206466666666667,1.6385619999999999,0.7072244666666666
156.983,-1.7201233333333334,1.640802,0.7044292666666666
157.0,-1.7198653333333336,1.642958,0.7012294666666666
157.017,-1.7198693333333333,1.644982,0.6973417333333334
157.033,-1.720198,1.6468326666666668,0.6951802666666667
157.05,-1.7209146666666664,1.6484986666666666,0.6900644
157.067,-1.7220186666666666,1.6499866666666667,0.6851789333333334
157.083,-1.7235053333333332,1.6512680000000002,0.6798763333333333
157.1,-1.725369333333333,1.652332,0.6748493333333333
157.117,-1.7276193333333334,1.653166,0.6702560000000001
157.133,-1.7302600000000001,1.6537093333333333,0.6643256666666666
157.15,-1.7333006666666668,1.6539639999999998,0.6584144666666667
157.167,-1.7367519999999999,1.6539579999999998,0.652383
157.183,-1.74062,1.6536793333333333,0.6461046666666667
157.2,-1.7449006666666667,1.6530933333333335,0.6409632666666666
157.217,-1.749596,1.6521873333333335,0.6353242666666666
157.233,-1.7547126666666668,1.6509493333333334,0.629176
157.25,-1.760248,1.6493486666666668,0.6232674666666665
157.267,-1.7662039999999999,1.6473806666666666,0.6174085333333333
157.283,-1.7725893333333334,1.6450500000000001,0.6106832666666667
157.3,-1.7794073333333336,1.6423546666666666,0.6045509333333333
157.317,-1.786648,1.6392533333333335,0.5984938
157.333,-1.7943053333333332,1.63572,0.5926823333333334
157.35,-1.8023799999999999,1.6317426666666668,0.5863722666666666
157.367,-1.81088,1.6273360000000001,0.5803321999999999
157.383,-1.8198066666666668,1.6225246666666666,0.5751320666666667
157.4,-1.8291453333333334,1.6172586666666668,0.5690926666666666
157.417,-1.8388933333333335,1.6115046666666666,0.5637092
157.433,-1.8490513333333332,1.6052733333333333,0.5582688
157.45,-1.8596153333333334,1.5985506666666667,0.5524058666666666
157.467,-1.8705826666666667,1.5913433333333336,0.5476496666666667
157.483,-1.8815793333333333,1.5840113333333332,0.5466999333333333
157.5,-1.8922353333333333,1.5768953333333333,0.5451652666666666
157.517,-1.9025466666666666,1.5699773333333336,0.5427060666666667
157.533,-1.9124973333333335,1.5632106666666665,0.5395696
157.55,-1.9219986666666666,1.5569540000000002,0.5359014000000001
157.567,-1.930962,1.5515493333333332,0.5307276666666667
157.583,-1.93937,1.5469426666666666,0.5251841333333334
157.6,-1.9472053333333332,1.5431066666666666,0.5201105333333333
157.617,-1.9545726666666667,1.540028,0.5174462
157.633,-1.9615833333333332,1.537702,0.5147524666666666
157.65,-1.9682186666666666,1.5360713333333333,0.5121788666666667
157.667,-1.9744586666666668,1.5350686666666669,0.5068006
157.683,-1.9802880000000003,1.53463,0.5008403333333333
157.7,-1.98559,1.5348686666666667,0.49631200000000003
157.717,-1.9902686666666667,1.5359453333333335,0.49315533333333333
157.733,-1.9946993333333332,1.5375206666666665,0.4863139333333333
157.75,-1.9992266666666665,1.5391733333333335,0.4796805333333333
157.767,-2.0038366666666665,1.540892,0.4742075333333334
157.783,-2.0085286666666664,1.5427253333333335,0.4698767333333334
157.8,-2.0133680000000003,1.5442606666666665,0.46608933333333336
157.817,-2.018282,1.5452946666666667,0.46473633333333336
157.833,-2.0231380000000003,1.5460266666666667,0.4636367333333333
157.85,-2.027908666666667,1.5465653333333333,0.46405646666666667
157.867,-2.032444,1.546994,0.46184053333333336
157.883,-2.03663,1.5472833333333333,0.45984813333333335
157.9,-2.040475333333333,1.5474566666666665,0.4585353333333334
157.917,-2.0439826666666665,1.5475466666666666,0.4598365333333333
157.933,-2.047128,1.5476613333333336,0.4627692666666667
157.95,-2.04995,1.5477753333333335,0.4651321333333333
157.967,-2.0524806666666664,1.54775,0.4657217333333333
157.983,-2.0546753333333334,1.5476026666666667,0.46679060000000006
158.0,-2.056516,1.547427333333333,0.46833006666666666
158.017,-2.057980666666667,1.54727,0.4699673333333333
158.033,-2.059034666666667,1.5471626666666665,0.4715007333333333
158.05,-2.0596566666666667,1.5471740000000003,0.4727899333333333
158.067,-2.059962,1.547188,0.4729483333333333
158.083,-2.060055333333333,1.5470886666666668,0.4734835333333333
158.1,-2.059937333333333,1.5468266666666668,0.473103
158.117,-2.0596,1.5463566666666668,0.47283613333333335
158.133,-2.0590013333333332,1.545722,0.47278139999999996
158.15,-2.0581033333333334,1.5449866666666667,0.4729011333333333
158.167,-2.056869333333333,1.5442226666666665,0.47314073333333334
158.183,-2.055294,1.5434086666666667,0.47274019999999994
158.2,-2.0534113333333335,1.5425073333333332,0.4722752
158.217,-2.0512346666666668,1.541508,0.47205
158.233,-2.0487546666666665,1.5403920000000002,0.47168686666666665
158.25,-2.045964666666667,1.53917,0.4712592666666667
158.267,-2.0428553333333332,1.5378553333333334,0.47064760000000005
158.283,-2.039429333333333,1.5364413333333333,0.4699852
158.3,-2.0356846666666666,1.5349133333333331,0.46993026666666665
158.317,-2.031614,1.5332853333333332,0.4701465333333334
158.333,-2.027214,1.5315799999999997,0.47042033333333333
158.35,-2.0226793333333335,1.5300353333333334,0.4682541333333334
158.367,-2.01822,1.528872,0.46349033333333334
158.383,-2.0138599999999998,1.528064,0.4580808
158.4,-2.009618666666667,1.5275640000000001,0.452649
158.417,-2.0055140000000002,1.5273113333333335,0.44709213333333336
158.433,-2.0015593333333337,1.527272,0.4418471333333333
158.45,-1.9977706666666668,1.527404,0.4364542666666667
158.467,-1.9941633333333333,1.5276686666666668,0.43110780000000004
158.483,-1.9907513333333333,1.528028,0.4260135333333333
158.5,-1.9875486666666666,1.52844,0.4208947333333333
158.517,-1.984572,1.5288593333333333,0.4157936666666666
158.533,-1.9818360000000002,1.5292466666666666,0.4106760666666667
158.55,-1.979354,1.5295826666666668,0.4053464
158.567,-1.9770593333333333,1.530008,0.40002259999999995
158.583,-1.9748853333333332,1.5306526666666669,0.39430686666666664
158.6,-1.9726506666666668,1.5312466666666669,0.39114013333333336
158.617,-1.970162,1.531528,0.39028546666666664
158.633,-1.9674593333333334,1.531594,0.38961460000000003
158.65,-1.96459,1.53154,0.3887248
158.667,-1.9615553333333333,1.5313693333333334,0.3878582666666667
158.683,-1.9583559999999998,1.5310853333333334,0.38700826666666666
158.7,-1.9550126666666665,1.5307560000000002,0.38623473333333336
158.717,-1.9515473333333335,1.5304493333333333,0.38512386666666665
158.733,-1.94797,1.5301893333333332,0.38346113333333337
158.75,-1.9442973333333333,1.5300186666666666,0.38178173333333326
158.767,-1.9405446666666666,1.5299793333333334,0.3802492
158.783,-1.9367273333333332,1.5301106666666666,0.3790596
158.8,-1.932858,1.5304526666666665,0.3786814
158.817,-1.9290373333333335,1.53085,0.3784663333333334
158.833,-1.9253606666666667,1.5311306666666666,0.37854113333333334
158.85,-1.9218473333333332,1.531334,0.37848539999999997
158.867,-1.918518,1.5315046666666667,0.3787685333333333
158.883,-1.9153053333333332,1.5316720000000001,0.3794263333333333
158.9,-1.912142,1.5318633333333334,0.38000086666666666
158.917,-1.9090353333333332,1.5320933333333333,0.38027706666666666
158.933,-1.9059920000000001,1.5323953333333333,0.3798194
158.95,-1.9029939999999999,1.5327433333333331,0.3786811333333333
158.967,-1.9000219999999999,1.5331146666666666,0.3775945333333333
158.983,-1.8970686666666667,1.5335306666666668,0.37666906666666666
159.0,-1.89412,1.5339913333333335,0.37598193333333335
159.017,-1.891162,1.5345013333333335,0.37539846666666665
159.033,-1.8881773333333334,1.5350679999999999,0.3752546666666667
159.05,-1.8851486666666666,1.5356993333333335,0.375618
159.067,-1.8820613333333331,1.5364033333333333,0.3755845333333333
159.083,-1.8789079999999998,1.537206,0.37543773333333336
159.1,-1.8756746666666666,1.5381126666666667,0.37446593333333333
159.117,-1.8723453333333333,1.5391240000000002,0.37328680000000003
159.133,-1.868942,1.540163333333333,0.37192426666666667
159.15,-1.86549,1.5411566666666667,0.36979273333333335
159.167,-1.861992,1.542134,0.3668234
159.183,-1.8584506666666667,1.5431053333333333,0.3639586
159.2,-1.8548700000000002,1.5440746666666667,0.362115
159.217,-1.85125,1.545046,0.361677
159.233,-1.8475913333333334,1.54602,0.3617209333333333
159.25,-1.8439,1.5469986666666666,0.3615331333333333
159.267,-1.8401840000000003,1.5479826666666665,0.3609078666666667
159.283,-1.8364533333333335,1.5489713333333335,0.3595406
159.3,-1.8327206666666667,1.5499626666666666,0.35684093333333333
159.317,-1.828996,1.5509553333333332,0.35376399999999997
159.333,-1.8252873333333335,1.5519473333333333,0.35073340000000003
159.35,-1.821598,1.5529393333333334,0.3483447333333333
159.367,-1.8179786666666664,1.5539566666666667,0.34596246666666663
159.383,-1.8144833333333332,1.5550026666666668,0.3435531333333333
159.4,-1.8111246666666667,1.5560446666666665,0.34207373333333335
159.417,-1.8079133333333333,1.5570606666666669,0.3426076666666667
159.433,-1.8048493333333333,1.5580766666666668,0.34376446666666666
159.45,-1.8019313333333333,1.5591173333333335,0.3452727333333333
159.467,-1.7991673333333333,1.5601666666666667,0.345658
159.483,-1.7965659999999999,1.5612199999999998,0.34608439999999996
159.5,-1.794132,1.562278,0.34624946666666667
159.517,-1.7918713333333331,1.5633393333333336,0.3460527333333333
159.533,-1.7897886666666667,1.5643993333333333,0.3455084
159.55,-1.7878886666666667,1.5654540000000001,0.34437799999999996
159.567,-1.786178,1.5665000000000002,0.343201
159.583,-1.7846606666666667,1.5675353333333333,0.34150906666666664
159.6,-1.7833433333333333,1.5685539999999998,0.3389552
159.617,-1.7821866666666668,1.5695279999999998,0.33622426666666666
159.633,-1.7811466666666667,1.5704546666666668,0.33329393333333335
159.65,-1.780218,1.5713673333333333,0.33035
159.667,-1.7793913333333333,1.5722833333333335,0.32608879999999996
159.683,-1.7786713333333333,1.573174,0.32124253333333336
159.7,-1.7780673333333332,1.574012,0.3153328
159.717,-1.7775806666666665,1.5748086666666665,0.31017766666666663
159.733,-1.7772126666666668,1.5755720000000002,0.3042378
159.75,-1.7769626666666665,1.576304,0.30010566666666666
159.767,-1.7768246666666667,1.5770046666666666,0.2963828666666667
159.783,-1.7767993333333334,1.5776746666666668,0.29290153333333335
159.8,-1.7768853333333334,1.5783233333333333,0.29060773333333334
159.817,-1.7770773333333334,1.578938,0.2886080666666667
159.833,-1.7773739999999998,1.5795273333333335,0.28693006666666665
159.85,-1.7777720000000001,1.5801206666666665,0.28885533333333335
159.867,-1.778262,1.5807186666666666,0.29070593333333333
159.883,-1.7788426666666668,1.58132,0.2928482
159.9,-1.7793593333333333,1.58195,0.29054953333333333
159.917,-1.7796646666666665,1.5826193333333334,0.29046720000000004
159.933,-1.7797613333333333,1.5832886666666668,0.2902128
159.95,-1.7796786666666666,1.5839846666666666,0.2904462666666667
159.967,-1.7794493333333334,1.5847433333333334,0.2897392
159.983,-1.7790706666666665,1.5855453333333331,0.2907827333333334
160.0,-1.7785453333333334,1.586386,0.2901166
160.017,-1.77788,1.587262,0.2894931333333333
160.033,-1.777078,1.5881779999999999,0.2902718
160.05,-1.7761426666666664,1.5891300000000002,0.29052846666666665
160.067,-1.7750826666666666,1.5901306666666668,0.2904657333333333
160.083,-1.7739033333333334,1.591172,0.29125053333333334
160.1,-1.7726093333333333,1.5922319999999999,0.29158993333333333
160.117,-1.771210666666667,1.5933146666666667,0.29273580000000005
160.133,-1.7697146666666665,1.5944186666666667,0.2937923333333333
160.15,-1.7682826666666667,1.5955160000000002,0.29904586666666666
160.167,-1.7670706666666667,1.5965953333333331,0.30229079999999997
160.183,-1.766084,1.5976966666666668,0.3062496666666667
160.2,-1.7652993333333333,1.5987933333333333,0.31086300000000006
160.217,-1.7646946666666665,1.5998480000000002,0.3151835333333334
160.233,-1.7642840000000002,1.6008693333333333,0.3179336
160.25,-1.7640226666666667,1.6018653333333333,0.3189145333333333
160.267,-1.763872,1.6028446666666667,0.3197874666666667
160.283,-1.7638479999999999,1.6037993333333334,0.3191947333333333
160.3,-1.7639600000000002,1.6047233333333333,0.318554
160.317,-1.7642146666666667,1.6056146666666666,0.3184037333333333
160.333,-1.764616,1.6064526666666665,0.3197441333333334
160.35,-1.7651726666666667,1.6072453333333336,0.31949013333333337
160.367,-1.765898,1.6080086666666666,0.3181544
160.383,-1.76677,1.608714,0.31639420000000007
160.4,-1.7677753333333333,1.6093699999999997,0.31407313333333337
160.417,-1.7689213333333333,1.6100006666666666,0.3141686
160.433,-1.7702039999999999,1.6105953333333334,0.3136502
160.45,-1.7716273333333334,1.6111466666666667,0.31174700000000005
160.467,-1.7731893333333335,1.6116519999999999,0.3114660666666666
160.483,-1.7748833333333336,1.61209,0.31132633333333337
160.5,-1.7767653333333333,1.6124586666666667,0.31307826666666666
160.517,-1.7788906666666664,1.6127666666666665,0.3126078666666666
160.533,-1.781252,1.6129813333333334,0.31210126666666665
160.55,-1.783846,1.6131113333333331,0.3124070666666666
160.567,-1.7866733333333333,1.6131773333333332,0.31245653333333334
160.583,-1.7897326666666666,1.6131840000000002,0.310428
160.6,-1.7930233333333334,1.6131099999999998,0.307304
160.617,-1.7965326666666668,1.6129106666666668,0.3065365333333333
160.633,-1.8002866666666668,1.6126179999999999,0.30512006666666663
160.65,-1.8043106666666666,1.6122353333333335,0.30386546666666664
160.667,-1.8085933333333335,1.6117046666666668,0.3019227333333333
